,Unnamed: 0,orphan,social_category,minority_group,bpl_beneficiary,ews_group,cwsn,mother's_occupation,father's_occupation,mother's_qualification,father's_qualification,family_annual_income,debt,mental_issues,results_in_previous_year_type,status_in_previous_year,dropout_student,age_group,district,gender,lable (y),prince_o,gender_data,district_data,age,social_catagory,school_wise_data
41937,41937,0,2,5,0,0,0,0,0,2,3,0,1,1,2,2,0,5,2,1,6,0.59,male,,,,
41938,41938,1,2,2,1,0,0,1,0,1,5,1,0,1,1,4,1,5,5,1,7,0.997,male,,,,
41939,41939,0,3,7,0,0,0,1,0,0,5,1,1,1,4,4,1,3,27,1,7,0.473,male,,,,
41940,41940,0,2,1,0,0,1,1,0,1,0,2,1,0,4,2,1,2,7,0,7,0.287,female,,,,
41941,41941,0,2,4,0,0,0,1,1,1,4,2,0,1,4,1,1,3,15,1,5,0.33,male,,,,
41942,41942,0,4,4,0,0,0,0,1,5,2,0,0,1,1,3,1,4,23,0,4,0.38,female,,,,
41943,41943,1,1,3,0,0,0,0,1,4,1,2,1,1,4,3,0,3,9,1,5,0.84,male,,,,
41944,41944,0,1,6,0,0,0,0,0,3,2,0,1,1,3,2,1,1,17,1,6,0.674,male,,,,
41945,41945,0,4,3,0,1,0,1,0,2,3,1,0,0,1,1,1,1,16,0,3,0.02,female,,,,
41946,41946,1,3,2,0,0,0,1,0,1,5,0,0,0,1,3,1,3,24,1,5,0.461,male,,,,
41947,41947,0,3,6,0,1,0,1,0,3,2,1,1,0,1,1,1,3,21,1,5,0.43,male,,,,
41948,41948,1,3,1,0,0,0,0,0,5,5,1,0,0,2,4,0,1,25,0,5,0.33,female,,,,
41949,41949,0,3,3,0,0,0,0,0,5,4,0,1,1,2,2,0,3,31,1,5,0.479,male,,,,
41950,41950,0,2,7,1,0,1,0,0,2,1,0,0,1,2,3,1,4,19,0,7,0.775,female,,,,
41951,41951,0,2,4,0,1,0,1,1,0,0,1,0,1,3,2,0,4,26,0,8,0.157,female,,,,
41952,41952,0,3,1,0,0,0,0,0,3,5,1,0,0,3,2,1,2,17,1,4,0.32,male,,,,
41953,41953,0,4,4,0,1,1,1,0,0,0,1,1,1,2,1,1,4,13,1,9,0.56,male,,,,
41954,41954,0,3,7,0,0,0,0,1,1,0,0,1,1,2,4,1,2,20,1,9,0.798,male,,,,
41955,41955,1,3,5,0,0,0,1,0,4,3,0,0,1,2,3,1,1,18,1,8,0.279,male,,,,
41956,41956,0,3,7,0,0,0,1,0,4,3,0,1,1,1,1,0,3,10,1,5,0.82,male,,,,
41957,41957,1,3,5,1,1,0,1,0,5,1,1,1,1,1,4,1,1,16,0,10,0.774,female,,,,
41958,41958,0,3,1,0,1,0,1,0,3,2,1,1,1,2,3,1,3,2,0,8,0.01,female,,,,
41959,41959,1,4,6,0,0,1,0,0,1,1,1,1,0,1,4,1,2,7,1,5,0.512,male,,,,
41960,41960,0,3,3,0,0,1,1,0,2,4,2,0,0,3,3,0,5,9,1,4,0.375,male,,,,
41961,41961,0,4,2,1,0,0,1,0,3,3,2,1,1,3,2,1,3,32,0,6,0.798,female,,,,
41962,41962,0,2,3,0,0,0,0,0,3,3,0,0,1,3,2,1,2,19,0,5,0.274,female,,,,
41963,41963,1,3,6,1,0,0,1,0,3,4,2,0,1,2,1,0,3,13,0,6,0.44,female,,,,
41964,41964,0,4,3,1,1,0,1,0,0,1,0,0,1,1,2,1,1,29,0,7,0.939,female,,,,
41965,41965,0,2,3,0,0,0,1,0,5,0,0,0,0,2,1,1,2,29,0,6,0.507,female,,,,
41966,41966,0,4,7,1,0,0,1,0,5,5,2,0,1,4,4,1,3,2,1,5,0.844,male,,,,
41967,41967,0,2,6,0,1,0,1,0,2,4,0,0,1,3,1,1,5,28,1,7,0.363,male,,,,
41968,41968,0,2,5,0,0,0,0,1,2,2,0,0,0,2,2,1,4,16,1,6,0.503,male,,,,
41969,41969,0,3,7,0,0,0,1,0,5,2,0,0,1,1,4,1,1,8,1,6,0.874,male,,,,
41970,41970,0,4,1,1,0,0,0,0,0,3,0,1,1,4,4,0,3,29,0,7,0.937,female,,,,
41971,41971,0,2,5,0,0,0,0,1,1,1,1,0,1,2,2,0,2,5,0,5,0.377,female,,,,
41972,41972,1,1,3,0,1,0,0,0,4,5,2,0,1,3,1,1,5,24,1,6,0.952,male,,,,
41973,41973,1,4,2,0,0,0,1,0,2,5,2,1,1,3,3,1,1,3,1,6,0.46,male,,,,
41974,41974,0,2,6,0,0,0,1,0,0,4,2,1,1,2,4,0,4,2,0,7,0.612,female,,,,
41975,41975,1,3,1,0,0,0,1,0,2,2,1,1,1,4,3,1,3,14,1,7,0.934,male,,,,
41976,41976,0,4,5,1,0,0,1,0,1,3,1,0,1,2,2,1,3,11,0,6,0.38,female,,,,
41977,41977,0,1,3,0,0,0,1,0,1,3,0,0,0,4,3,1,5,11,0,4,0.68,female,,,,
41978,41978,0,1,1,0,0,0,1,0,0,3,2,0,1,4,2,0,5,1,1,5,0.306,male,,,,
41979,41979,1,2,3,0,0,1,1,0,3,0,2,1,1,1,2,1,4,3,0,8,0.558,female,,,,
41980,41980,0,3,5,1,0,0,1,0,3,0,1,0,1,3,2,0,1,31,1,7,0.526,male,,,,
41981,41981,0,4,1,0,1,0,1,0,3,0,0,1,0,4,1,1,1,10,0,7,0.987,female,,,,
41982,41982,0,3,5,1,0,0,1,0,5,2,2,0,1,3,2,1,5,27,0,7,0.653,female,,,,
41983,41983,0,3,4,0,0,0,1,0,4,0,2,1,0,3,3,1,2,30,0,6,0.961,female,,,,
41984,41984,0,1,2,0,0,0,1,0,4,4,0,0,1,2,2,1,3,32,1,6,0.79,male,,,,
41985,41985,0,3,3,1,0,0,1,0,3,4,2,0,1,4,3,1,2,6,0,5,0.726,female,,,,
41986,41986,0,3,5,0,0,0,0,0,5,1,2,1,1,2,1,1,4,30,0,6,0.873,female,,,,
41987,41987,0,2,3,0,0,0,0,0,0,4,1,0,0,4,3,1,2,20,1,3,0.231,male,,,,
41988,41988,1,4,7,0,0,0,1,0,1,1,0,1,1,1,1,1,5,20,1,6,0.78,male,,,,
41989,41989,0,4,3,1,0,0,1,0,0,4,1,0,0,2,3,1,2,4,0,5,0.793,female,,,,
41990,41990,0,1,4,0,0,0,0,0,5,4,0,1,1,1,3,1,1,4,1,5,0.135,male,,,,
41991,41991,0,1,1,0,0,0,0,1,0,0,0,0,1,1,4,1,3,22,0,9,0.57,female,,,,
41992,41992,1,2,4,0,1,0,1,0,0,5,2,1,1,1,4,1,2,30,0,9,0.993,female,,,,
41993,41993,0,4,3,0,0,0,1,1,2,2,0,0,1,1,3,1,1,32,1,5,0.22,male,,,,
41994,41994,1,3,5,0,0,0,1,0,4,0,0,0,0,1,3,1,2,21,0,7,0.173,female,,,,
41995,41995,0,4,2,0,0,0,1,0,4,2,2,1,1,3,1,1,5,22,1,5,0.996,male,,,,
41996,41996,1,4,4,0,0,0,1,0,3,4,0,0,1,4,3,1,2,10,0,5,0.994,female,,,,
41997,41997,0,2,6,0,0,1,1,0,2,1,1,1,0,1,2,1,2,22,1,5,0.975,male,,,,
41998,41998,0,2,2,0,0,0,0,0,3,1,1,0,1,2,1,1,3,19,0,4,0.458,female,,,,
41999,41999,0,2,4,0,0,0,0,0,1,1,1,0,1,4,3,1,3,18,1,3,0.698,male,,,,
42000,42000,0,4,5,0,1,1,1,0,5,5,0,1,0,2,3,1,4,26,1,8,0.988,male,,,,
42001,42001,1,2,1,0,0,1,1,1,2,5,1,1,1,1,2,1,1,4,1,9,0.86,male,,,,
42002,42002,0,4,6,0,0,0,1,0,3,5,0,0,0,2,1,1,2,26,1,4,0.319,male,,,,
42003,42003,0,3,2,0,0,0,1,0,5,5,0,0,1,2,3,1,3,30,1,6,0.648,male,,,,
42004,42004,1,3,3,1,1,0,0,0,5,1,2,1,0,2,3,0,3,12,0,6,0.117,female,,,,
42005,42005,0,4,3,0,1,0,1,0,1,0,2,0,1,2,2,1,3,2,0,6,0.27,female,,,,
42006,42006,0,1,2,1,0,1,1,0,0,4,1,0,1,4,3,0,4,12,1,6,0.56,male,,,,
42007,42007,0,1,1,0,0,0,1,0,1,1,2,1,1,2,3,1,2,9,1,7,0.324,male,,,,
42008,42008,0,3,3,0,0,1,1,0,1,2,1,0,0,2,3,0,4,14,1,4,0.5,male,,,,
42009,42009,0,4,4,0,0,0,1,1,0,4,0,0,1,3,2,1,2,28,1,7,0.269,male,,,,
42010,42010,0,4,1,1,0,0,1,0,4,3,1,0,0,4,4,0,1,29,1,4,0.213,male,,,,
42011,42011,0,1,2,0,1,1,1,1,2,1,1,0,1,3,3,0,3,29,0,7,0.126,female,,,,
42012,42012,0,1,5,0,0,0,1,0,5,0,0,0,1,3,2,1,5,15,0,8,0.14,female,,,,
42013,42013,0,3,4,0,0,0,1,0,1,2,1,1,1,2,2,1,2,24,1,6,0.807,male,,,,
42014,42014,0,2,6,0,0,0,1,1,2,3,0,1,1,3,1,0,3,29,0,7,0.739,female,,,,
42015,42015,0,2,2,1,0,1,1,0,0,3,0,1,0,2,4,1,3,21,0,10,0.386,female,,,,
42016,42016,1,4,7,0,0,0,0,0,2,1,2,1,1,2,1,1,3,31,1,5,0.89,male,,,,
42017,42017,1,2,6,0,0,0,1,0,5,3,2,1,1,2,1,1,4,13,1,7,0.189,male,,,,
42018,42018,0,1,5,0,0,0,0,0,3,5,1,0,1,4,3,1,1,32,0,4,0.24,female,,,,
42019,42019,0,4,2,0,0,0,1,0,0,2,1,1,1,2,1,1,2,31,1,6,0.91,male,,,,
42020,42020,0,1,1,0,0,0,0,0,0,0,0,1,1,3,4,1,4,6,1,10,0.823,male,,,,
42021,42021,1,1,2,0,0,0,1,0,4,0,0,1,1,1,2,0,1,5,0,7,0.416,female,,,,
42022,42022,1,4,6,0,0,0,1,0,5,4,0,0,1,1,3,1,4,32,1,5,0.485,male,,,,
42023,42023,0,1,6,0,0,0,0,0,4,5,2,0,1,2,2,1,2,17,1,4,0.772,male,,,,
42024,42024,0,4,1,0,0,0,1,1,0,5,1,1,1,4,4,1,1,18,0,8,0.489,female,,,,
42025,42025,0,4,7,0,0,0,1,0,5,4,2,1,1,2,1,1,4,1,0,5,0.778,female,,,,
42026,42026,0,2,6,0,0,0,0,0,3,0,0,1,1,2,4,0,1,13,1,7,0.119,male,,,,
42027,42027,0,2,7,0,0,0,0,0,1,0,2,0,1,3,4,1,4,2,1,6,0.171,male,,,,
42028,42028,0,4,7,0,1,0,1,1,1,5,0,0,1,2,2,1,1,5,1,7,0.671,male,,,,
42029,42029,0,3,4,0,0,0,0,0,2,4,2,0,1,2,1,1,3,29,0,4,0.391,female,,,,
42030,42030,0,1,6,1,0,0,1,0,4,5,0,1,0,2,2,1,1,4,1,7,0.768,male,,,,
42031,42031,0,4,6,0,0,0,1,0,5,0,0,1,1,2,3,1,5,13,1,7,0.34,male,,,,
42032,42032,0,3,1,0,0,0,0,1,0,1,1,0,0,4,1,1,1,14,0,5,0.591,female,,,,
42033,42033,1,3,7,1,0,0,0,0,2,0,1,1,1,1,2,1,5,11,0,7,0.908,female,,,,
42034,42034,0,2,3,0,0,0,0,1,3,2,1,1,1,3,4,0,5,20,0,6,0.36,female,,,,
42035,42035,1,1,3,0,1,0,1,0,4,2,2,0,0,4,4,1,5,26,0,6,0.741,female,,,,
42036,42036,1,1,4,0,0,0,0,0,2,3,2,0,1,4,1,0,2,3,0,3,0.389,female,,,,
42037,42037,0,3,6,0,0,0,1,0,2,1,2,0,0,2,3,1,5,5,0,4,0.708,female,,,,
42038,42038,0,2,1,0,0,1,0,0,2,5,2,1,1,1,1,1,4,2,1,6,0.889,male,,,,
42039,42039,0,3,1,0,0,0,1,0,0,1,1,0,1,4,3,1,3,29,1,6,0.86,male,,,,
42040,42040,0,4,7,1,1,0,1,0,0,1,2,0,1,2,4,1,2,9,0,8,0.45,female,,,,
42041,42041,0,3,4,0,0,0,1,0,3,3,0,0,0,2,3,0,5,7,0,4,0.302,female,,,,
42042,42042,0,1,1,0,0,0,1,0,0,3,0,1,1,2,3,1,3,27,0,9,0.39,female,,,,
42043,42043,0,3,3,0,1,1,1,0,4,2,2,0,0,2,3,1,5,11,1,6,0.416,male,,,,
42044,42044,0,4,1,0,0,0,1,0,2,5,1,1,1,2,3,1,1,4,1,6,0.723,male,,,,
42045,42045,0,3,4,0,0,0,0,0,3,5,0,1,1,4,4,1,1,7,0,6,0.57,female,,,,
42046,42046,0,2,3,0,0,0,1,0,2,3,2,1,1,4,3,1,2,30,1,5,0.756,male,,,,
42047,42047,0,2,6,1,1,0,1,0,2,0,0,0,0,1,2,1,2,33,1,7,0.973,male,,,,
42048,42048,0,3,7,0,0,0,1,1,1,0,1,0,0,1,4,1,4,19,0,6,0.789,female,,,,
42049,42049,0,4,2,0,1,0,1,0,0,5,0,1,0,2,4,1,1,26,1,8,0.527,male,,,,
42050,42050,0,1,5,0,1,0,1,0,3,2,2,0,0,1,2,1,5,3,1,5,0.458,male,,,,
42051,42051,0,2,5,0,0,1,1,0,0,5,2,1,1,3,4,1,3,9,0,10,0.68,female,,,,
42052,42052,1,4,5,0,1,0,1,0,4,3,2,1,1,1,1,1,2,33,1,7,0.231,male,,,,
42053,42053,0,3,4,1,0,0,0,0,1,4,2,1,1,4,3,0,4,3,0,4,0.657,female,,,,
42054,42054,1,1,4,0,0,1,0,0,2,4,2,1,1,1,1,1,5,33,1,6,0.942,male,,,,
42055,42055,0,4,1,1,0,0,0,1,4,2,2,1,1,3,2,1,2,25,0,7,0.84,female,,,,
42056,42056,0,1,2,0,1,0,1,0,3,3,2,1,1,4,3,1,1,33,1,6,0.615,male,,,,
42057,42057,0,1,3,0,0,0,0,0,5,2,0,1,1,4,3,1,2,4,0,5,0.664,female,,,,
42058,42058,0,2,3,1,1,1,1,1,3,0,1,0,1,2,1,1,3,24,0,10,0.553,female,,,,
42059,42059,0,4,7,1,0,0,0,0,5,4,2,0,0,4,1,1,4,8,1,2,0.807,male,,,,
42060,42060,0,3,7,0,0,1,1,0,2,1,2,0,1,3,3,1,2,18,0,6,0.729,female,,,,
42061,42061,1,1,6,0,0,1,1,1,2,2,0,0,1,3,4,1,5,22,1,10,0.693,male,,,,
42062,42062,0,2,6,0,0,0,0,0,5,2,2,0,1,3,2,0,5,2,0,3,0.916,female,,,,
42063,42063,0,4,3,0,0,0,1,0,1,2,1,0,1,4,1,0,1,3,1,2,0.24,male,,,,
42064,42064,0,4,7,1,0,0,0,0,3,0,0,1,1,2,1,0,2,28,1,6,0.167,male,,,,
42065,42065,0,4,2,0,0,1,0,0,3,5,0,0,1,2,3,1,2,31,0,5,0.898,female,,,,
42066,42066,0,3,7,0,0,0,1,0,3,2,2,0,1,1,3,1,4,9,1,4,0.178,male,,,,
42067,42067,0,2,1,0,0,0,1,0,1,2,1,0,0,2,4,0,1,15,0,5,0.26,female,,,,
42068,42068,0,1,4,0,0,0,1,0,0,2,0,1,0,4,3,1,4,2,1,6,0.616,male,,,,
42069,42069,0,2,2,0,0,0,1,1,5,1,2,0,0,2,1,1,4,5,1,5,0.474,male,,,,
42070,42070,0,3,4,0,0,0,1,0,2,1,2,0,0,1,1,1,4,26,1,3,0.79,male,,,,
42071,42071,0,2,6,0,0,0,1,1,3,5,2,0,0,3,3,1,2,23,0,5,0.635,female,,,,
42072,42072,1,4,4,0,1,0,1,0,1,4,1,0,1,4,3,1,5,12,0,5,0.966,female,,,,
42073,42073,0,4,6,0,0,0,1,0,0,5,2,1,1,3,1,1,4,16,0,6,0.896,female,,,,
42074,42074,0,2,4,0,0,0,1,0,0,5,1,1,1,3,4,1,2,16,0,8,0.719,female,,,,
42075,42075,0,3,6,0,1,0,1,0,0,1,1,0,1,4,3,0,1,10,1,5,0.569,male,,,,
42076,42076,1,2,3,0,0,0,1,0,5,4,0,0,1,3,2,0,1,12,0,6,0.773,female,,,,
42077,42077,0,2,1,0,0,0,1,0,1,5,0,1,0,2,3,1,3,18,1,7,0.109,male,,,,
42078,42078,0,4,7,0,0,0,1,0,3,5,1,1,1,3,1,1,3,29,0,5,0.477,female,,,,
42079,42079,1,3,5,0,0,0,0,0,1,0,2,1,0,4,2,1,1,20,0,6,0.748,female,,,,
42080,42080,1,1,6,1,0,1,0,0,5,4,1,1,1,1,3,1,3,13,1,7,0.716,male,,,,
42081,42081,0,1,7,1,1,0,1,0,4,1,2,0,0,3,3,1,1,10,1,6,0.49,male,,,,
42082,42082,1,2,5,0,0,1,0,0,5,4,2,0,1,4,3,1,1,33,1,6,0.314,male,,,,
42083,42083,0,1,6,0,0,0,1,0,1,4,0,0,1,4,1,1,1,24,1,5,0.415,male,,,,
42084,42084,0,1,3,1,0,1,0,0,2,3,0,0,1,1,4,1,1,10,1,7,0.291,male,,,,
42085,42085,1,1,4,0,0,0,1,0,5,1,2,1,0,2,4,1,3,29,0,7,0.431,female,,,,
42086,42086,0,4,5,0,0,0,0,1,1,0,2,0,1,2,3,1,5,7,1,6,0.297,male,,,,
42087,42087,0,4,6,0,0,0,1,0,3,5,1,1,0,3,3,1,1,28,0,4,0.221,female,,,,
42088,42088,0,1,2,0,0,0,1,0,0,3,0,0,1,3,2,1,4,6,1,7,0.95,male,,,,
42089,42089,0,2,3,0,0,0,1,0,1,0,2,0,1,1,1,1,1,15,0,5,0.314,female,,,,
42090,42090,0,1,2,0,0,0,1,0,0,4,1,1,0,1,2,1,2,2,1,5,0.694,male,,,,
42091,42091,0,2,2,0,0,0,1,1,3,3,2,0,1,4,1,1,3,26,0,5,0.54,female,,,,
42092,42092,0,4,2,0,0,0,1,0,4,0,1,1,1,2,4,1,2,20,1,7,0.213,male,,,,
42093,42093,1,2,1,1,0,0,0,0,4,4,1,1,0,3,1,0,4,24,0,6,0.823,female,,,,
42094,42094,0,3,7,0,0,0,1,0,4,0,2,1,1,3,2,1,4,11,0,7,0.83,female,,,,
42095,42095,0,4,3,0,0,1,0,0,3,1,0,1,1,4,1,1,2,14,1,5,0.157,male,,,,
42096,42096,0,4,1,0,0,0,1,0,3,5,0,1,1,4,1,1,3,29,0,6,0.638,female,,,,
42097,42097,0,4,4,0,0,1,1,0,4,4,1,1,1,3,1,1,4,5,1,6,0.6,male,,,,
42098,42098,0,3,3,0,0,0,1,0,1,5,0,1,1,4,1,1,1,4,0,6,0.381,female,,,,
42099,42099,0,3,7,1,0,0,0,0,5,1,2,0,1,2,2,1,2,3,0,5,0.929,female,,,,
42100,42100,0,4,6,0,1,0,1,0,0,5,2,0,0,1,4,1,5,1,0,5,0.25,female,,,,
42101,42101,0,1,1,0,0,0,1,0,0,0,2,1,1,3,3,1,1,5,0,9,0.98,female,,,,
42102,42102,1,1,7,0,0,1,0,0,4,1,0,0,1,2,2,0,4,9,1,6,0.676,male,,,,
42103,42103,1,2,6,0,0,0,1,0,5,0,0,0,1,1,2,1,2,22,1,7,0.5,male,,,,
42104,42104,1,2,3,0,1,0,0,0,1,4,1,1,1,4,1,1,4,25,1,6,0.51,male,,,,
42105,42105,0,3,1,1,0,0,1,0,2,0,0,0,1,2,3,1,4,22,1,9,0.913,male,,,,
42106,42106,0,1,7,0,0,0,1,0,2,1,2,0,1,2,2,1,5,15,1,5,0.481,male,,,,
42107,42107,0,1,1,0,0,1,1,0,5,0,2,0,1,3,1,1,1,28,1,8,0.862,male,,,,
42108,42108,0,2,6,0,0,0,0,0,1,3,0,1,1,4,2,0,1,32,1,4,0.62,male,,,,
42109,42109,0,3,7,0,0,0,1,1,3,3,2,0,1,2,1,1,5,27,1,6,0.86,male,,,,
42110,42110,0,1,4,0,0,0,1,0,4,3,1,1,1,1,1,1,4,25,0,5,0.609,female,,,,
42111,42111,0,1,6,1,0,0,0,0,2,4,1,1,1,2,1,1,3,31,1,6,0.458,male,,,,
42112,42112,0,4,7,0,0,0,1,0,4,4,0,0,1,2,1,1,3,4,1,5,0.918,male,,,,
42113,42113,1,2,1,0,1,0,0,0,5,2,2,1,0,3,3,1,2,2,0,7,0.279,female,,,,
42114,42114,1,3,5,1,0,0,1,1,4,0,1,0,0,1,2,1,1,30,1,8,0.957,male,,,,
42115,42115,0,3,1,0,0,1,1,0,3,4,2,0,1,3,4,1,3,4,1,8,0.997,male,,,,
42116,42116,1,3,2,0,0,0,0,0,3,1,0,1,1,2,1,1,5,1,0,7,0.904,female,,,,
42117,42117,1,3,5,0,0,0,0,0,1,4,1,0,1,3,1,1,2,20,0,6,0.932,female,,,,
42118,42118,0,4,4,0,0,0,1,0,2,0,2,0,1,2,1,1,4,8,1,5,0.1,male,,,,
42119,42119,0,1,1,0,0,1,1,0,0,4,0,1,1,4,1,1,2,31,0,9,0.689,female,,,,
42120,42120,0,2,6,0,0,1,1,0,1,1,0,1,1,1,2,1,4,27,0,7,0.985,female,,,,
42121,42121,1,3,7,0,0,0,1,0,1,5,1,1,1,3,4,1,1,15,0,8,0.82,female,,,,
42122,42122,0,2,3,0,0,1,1,0,0,5,2,0,1,1,2,0,3,32,1,5,0.995,male,,,,
42123,42123,0,4,1,0,0,0,0,0,4,5,0,0,1,1,3,1,4,2,0,4,0.976,female,,,,
42124,42124,0,2,1,1,0,0,1,0,5,5,0,1,1,1,1,1,3,22,1,8,0.93,male,,,,
42125,42125,1,2,6,1,0,0,1,0,4,3,0,0,0,1,2,1,1,13,0,6,0.271,female,,,,
42126,42126,0,1,1,0,1,1,0,0,5,0,1,1,1,4,3,1,3,25,1,8,0.499,male,,,,
42127,42127,0,1,4,0,0,0,0,0,4,0,2,1,1,1,4,1,5,9,0,6,0.643,female,,,,
42128,42128,0,2,6,0,1,1,0,0,3,1,0,1,0,2,2,1,1,9,1,7,0.13,male,,,,
42129,42129,0,4,7,0,0,0,0,0,1,3,0,1,1,2,3,1,1,19,0,5,0.305,female,,,,
42130,42130,1,1,4,0,0,0,1,0,5,0,1,1,1,4,1,0,3,13,0,6,0.439,female,,,,
42131,42131,0,2,2,0,0,1,1,0,1,5,1,1,1,3,1,1,4,32,0,7,0.642,female,,,,
42132,42132,0,2,3,0,0,0,1,0,5,4,0,0,1,2,1,1,3,30,1,6,0.103,male,,,,
42133,42133,0,4,1,0,0,0,1,0,3,5,0,0,1,4,1,1,2,25,0,5,0.617,female,,,,
42134,42134,0,4,6,0,0,0,1,0,3,2,1,0,0,1,2,1,2,30,1,2,0.686,male,,,,
42135,42135,0,2,4,0,0,0,1,0,5,1,2,0,1,3,2,0,4,18,0,4,0.281,female,,,,
42136,42136,1,1,1,0,0,0,1,0,2,1,2,0,1,3,3,1,1,31,1,7,0.28,male,,,,
42137,42137,0,2,6,1,0,0,0,0,3,5,1,0,0,2,3,1,1,11,0,4,0.962,female,,,,
42138,42138,0,4,5,0,0,0,0,0,1,0,1,0,1,3,1,0,1,21,0,4,0.594,female,,,,
42139,42139,0,4,4,0,0,0,1,1,2,4,1,0,1,4,1,1,3,18,0,4,0.672,female,,,,
42140,42140,1,1,4,0,0,0,1,0,3,0,1,1,1,1,2,1,1,13,1,7,0.372,male,,,,
42141,42141,1,4,7,0,0,0,0,0,4,4,0,1,1,3,4,1,2,8,0,7,0.589,female,,,,
42142,42142,0,1,5,0,0,1,0,1,1,4,2,0,1,4,4,1,3,8,0,7,0.854,female,,,,
42143,42143,0,2,2,1,0,0,1,0,4,5,2,0,1,3,4,1,3,21,1,7,0.929,male,,,,
42144,42144,0,2,5,1,1,0,1,0,3,1,2,0,1,3,1,1,5,2,1,8,0.277,male,,,,
42145,42145,0,1,3,0,0,0,0,0,1,0,1,1,1,1,2,1,4,9,0,5,0.266,female,,,,
42146,42146,0,3,2,0,1,0,1,0,5,3,1,0,1,2,1,0,1,33,1,5,0.804,male,,,,
42147,42147,1,1,1,0,0,0,0,0,1,0,2,0,0,1,2,1,4,18,0,5,0.102,female,,,,
42148,42148,0,3,5,1,0,1,0,0,0,1,0,0,1,4,2,1,1,10,1,8,0.748,male,,,,
42149,42149,0,3,3,0,1,0,1,0,5,3,2,0,1,3,1,1,1,11,1,6,0.561,male,,,,
42150,42150,0,4,6,0,0,0,0,0,1,1,1,0,0,4,2,1,2,3,0,1,0.611,female,,,,
42151,42151,0,2,6,1,0,0,1,0,1,4,2,1,1,3,4,1,3,6,1,8,0.243,male,,,,
42152,42152,1,4,5,1,0,1,1,0,3,1,0,1,1,4,1,1,3,18,0,9,0.141,female,,,,
42153,42153,0,2,4,0,0,1,1,0,5,2,2,1,0,4,1,0,2,2,1,4,0.586,male,,,,
42154,42154,0,3,1,0,0,0,1,0,4,5,2,1,0,2,4,1,5,28,1,7,0.636,male,,,,
42155,42155,1,3,3,0,1,1,0,0,2,5,2,0,1,2,4,1,4,17,0,8,0.482,female,,,,
42156,42156,1,3,4,0,1,0,1,0,2,3,1,0,1,2,3,1,2,27,1,7,0.9,male,,,,
42157,42157,0,3,4,1,0,0,1,0,1,2,1,1,1,3,1,1,1,18,0,7,0.435,female,,,,
42158,42158,0,1,7,1,1,1,1,1,0,3,2,0,0,1,3,1,3,2,0,8,0.534,female,,,,
42159,42159,0,1,5,1,0,0,1,1,2,1,1,1,1,3,1,1,5,16,1,9,0.37,male,,,,
42160,42160,1,2,3,0,0,0,0,0,0,3,1,1,1,1,2,0,1,2,1,5,0.394,male,,,,
42161,42161,0,1,7,0,0,1,1,0,2,5,2,0,1,1,1,1,2,19,1,5,0.895,male,,,,
42162,42162,0,4,5,1,0,0,0,0,3,1,1,1,0,4,2,1,5,12,0,4,0.266,female,,,,
42163,42163,0,4,4,1,0,0,1,0,3,4,0,0,1,2,1,1,5,16,0,6,0.837,female,,,,
42164,42164,0,3,5,0,0,0,0,0,2,2,1,1,1,4,3,1,1,5,0,5,0.3,female,,,,
42165,42165,1,2,3,0,0,1,0,0,3,1,0,1,1,4,2,1,2,29,0,7,0.597,female,,,,
42166,42166,1,3,5,0,0,0,1,0,2,1,1,0,1,4,3,1,4,30,1,6,0.7,male,,,,
42167,42167,0,3,3,0,1,0,1,0,5,1,0,0,1,3,4,0,3,28,0,7,0.561,female,,,,
42168,42168,0,2,4,0,0,0,1,0,5,1,0,1,1,2,2,1,2,13,1,7,0.563,male,,,,
42169,42169,0,4,5,0,0,0,1,0,2,3,2,1,1,1,4,0,1,12,1,5,0.988,male,,,,
42170,42170,0,4,5,1,1,1,0,1,3,5,1,0,0,1,3,1,4,19,0,6,0.946,female,,,,
42171,42171,1,3,5,0,0,0,1,0,1,5,1,1,0,2,4,1,1,33,0,8,0.334,female,,,,
42172,42172,0,3,1,0,1,0,1,0,2,2,2,1,1,1,1,1,4,24,1,7,0.634,male,,,,
42173,42173,1,4,7,1,0,0,0,0,4,5,0,1,1,2,2,1,4,7,1,7,0.38,male,,,,
42174,42174,0,3,7,0,0,0,1,0,1,2,0,0,1,2,4,1,4,21,1,7,0.876,male,,,,
42175,42175,0,4,4,0,0,0,0,0,4,3,0,1,1,1,3,1,4,21,1,4,0.585,male,,,,
42176,42176,0,2,4,0,0,0,1,0,0,2,0,0,0,2,4,1,2,20,0,7,0.45,female,,,,
42177,42177,0,2,5,0,0,0,1,0,3,0,0,1,1,2,2,1,2,23,0,9,0.525,female,,,,
42178,42178,0,4,4,0,1,0,0,0,3,2,0,0,1,2,4,1,5,12,0,6,0.307,female,,,,
42179,42179,0,4,2,0,0,0,1,0,2,2,1,0,1,1,4,1,3,22,0,4,0.935,female,,,,
42180,42180,0,1,4,1,0,0,0,0,3,2,2,1,1,2,4,1,1,14,0,7,0.45,female,,,,
42181,42181,0,2,3,0,0,0,0,0,5,0,1,1,0,3,1,1,5,21,1,5,0.29,male,,,,
42182,42182,1,1,2,0,0,0,0,0,3,0,0,0,1,2,1,0,5,28,0,6,0.412,female,,,,
42183,42183,1,3,4,0,0,0,0,0,0,4,2,1,1,3,4,0,5,3,0,7,0.131,female,,,,
