,orphan,social_category,minority_group,bpl_beneficiary,ews_group,cwsn,mother's_occupation,father's_occupation,mother's_qualification,father's_qualification,family_annual_income,debt,mental_issues,results_in_previous_year_type,status_in_previous_year,dropout_student,age_group,district,gender,lable (y),prince_o,gender_data,district_data,age,social_catagory,school_wise_data
36295,1,3,1,0,0,1,1,0,4,3,0,1,0,4,2,1,3,23,1,8,0.04,male,,8-11 year,,
36296,0,2,6,0,1,0,1,0,2,5,1,1,1,1,2,1,3,30,0,6,0.619,female,,8-11 year,,
36297,0,1,4,0,0,0,1,0,2,5,0,0,1,3,2,1,4,12,1,6,0.686,male,,11-14 year,,
36298,0,4,7,0,0,0,0,0,3,4,1,0,0,1,3,1,1,30,1,1,0.912,male,,3-6 year,,
36299,0,4,5,0,1,0,0,0,0,3,0,0,1,4,3,1,4,33,1,6,0.316,male,,11-14 year,,
36300,0,3,5,0,0,1,0,0,3,0,0,0,1,1,3,1,2,4,0,7,0.16,female,,6-8 year,,
36301,0,2,2,0,0,0,1,0,3,1,0,1,1,3,3,1,2,4,1,7,0.349,male,,6-8 year,,
36302,0,1,6,0,0,0,1,0,4,0,2,1,1,4,1,1,1,6,1,6,0.144,male,,3-6 year,,
36303,0,3,4,0,0,0,1,1,4,5,2,1,0,3,4,1,1,5,1,7,0.361,male,,3-6 year,,
36304,0,3,3,0,0,0,1,0,4,2,2,1,0,4,3,1,5,23,0,4,0.448,female,,14-18 year,,
36305,0,2,5,0,0,0,1,0,0,5,0,0,1,4,3,1,3,6,0,7,0.263,female,,8-11 year,,
36306,0,1,3,0,0,0,0,0,2,4,1,1,1,3,1,1,1,2,1,5,0.523,male,,3-6 year,,
36307,0,4,1,0,0,0,1,1,2,1,2,1,1,1,1,0,2,21,0,5,0.801,female,,6-8 year,,
36308,1,3,2,0,0,0,0,0,2,5,0,0,1,3,4,1,5,23,1,7,0.115,male,,14-18 year,,
36309,0,1,4,0,1,0,1,0,5,0,2,1,1,3,1,1,2,2,1,8,0.54,male,,6-8 year,,
36310,0,2,4,1,0,0,1,0,4,5,1,1,1,1,3,1,3,33,0,6,0.534,female,,8-11 year,,
36311,0,1,3,1,1,1,1,0,3,4,1,0,1,4,4,1,2,17,0,8,0.21,female,,6-8 year,,
36312,0,1,5,0,0,0,1,0,3,1,0,1,1,2,1,1,5,31,1,8,0.469,male,,14-18 year,,
36313,0,3,7,0,0,0,1,0,3,5,1,0,0,4,1,1,5,13,1,3,0.692,male,,14-18 year,,
36314,0,2,1,0,0,0,1,0,4,0,2,0,0,3,3,0,2,10,0,5,0.43,female,,6-8 year,,
36315,0,4,1,1,0,0,1,0,2,5,2,1,1,2,3,0,1,7,0,6,0.723,female,,3-6 year,,
36316,0,4,6,0,0,1,0,0,3,5,2,0,1,1,1,0,5,19,1,2,0.373,male,,14-18 year,,
36317,0,1,6,0,0,0,1,0,0,4,2,0,1,2,2,1,4,21,1,6,0.476,male,,11-14 year,,
36318,0,4,3,0,0,1,0,0,3,4,1,0,0,2,2,1,5,12,1,3,0.845,male,,14-18 year,,
36319,0,3,7,0,0,1,0,0,1,3,0,1,1,3,4,1,1,13,0,8,0.505,female,,3-6 year,,
36320,0,3,5,0,0,0,0,0,3,4,1,0,1,4,2,1,3,29,1,4,0.494,male,,8-11 year,,
36321,0,1,3,1,0,0,0,0,5,0,2,0,1,4,3,1,5,12,1,5,0.756,male,,14-18 year,,
36322,1,2,1,0,0,0,1,0,2,3,0,0,1,4,3,1,3,7,0,7,0.612,female,,8-11 year,,
36323,0,1,6,0,0,0,0,0,4,3,1,1,1,2,3,1,4,21,0,5,0.465,female,,11-14 year,,
36324,0,1,4,1,0,0,1,0,1,2,1,0,1,2,3,1,3,27,1,6,0.548,male,,8-11 year,,
36325,1,3,2,0,0,0,1,0,5,3,1,1,1,3,2,1,3,25,1,7,0.529,male,,8-11 year,,
36326,1,3,5,0,0,0,1,0,0,3,2,1,1,4,1,1,2,25,0,8,0.774,female,,6-8 year,,
36327,0,1,2,0,0,0,1,0,5,2,2,1,0,4,4,1,4,1,1,5,0.41,male,,11-14 year,,
36328,0,4,1,0,0,0,0,0,2,1,0,0,1,3,3,1,4,22,1,5,0.824,male,,11-14 year,,
36329,0,2,4,1,0,0,1,1,3,3,0,0,1,2,4,1,4,17,0,9,0.681,female,,11-14 year,,
36330,0,4,6,0,0,0,0,0,0,5,2,0,1,4,2,1,2,19,0,3,0.235,female,,6-8 year,,
36331,0,2,5,0,1,0,1,1,0,4,1,0,1,1,2,1,4,4,0,8,0.947,female,,11-14 year,,
36332,1,4,7,0,0,1,1,0,4,0,2,1,1,1,1,1,2,1,1,7,0.264,male,,6-8 year,,
36333,0,2,7,0,0,0,0,0,0,1,0,0,1,3,2,1,4,25,0,6,0.179,female,,11-14 year,,
36334,0,1,3,1,0,1,1,0,5,1,1,1,1,4,1,1,2,11,0,7,0.402,female,,6-8 year,,
36335,0,4,5,0,0,0,1,0,5,5,0,0,1,3,4,0,1,19,0,6,0.367,female,,3-6 year,,
36336,0,1,2,0,0,0,0,0,0,0,0,0,1,2,3,1,2,16,0,7,0.39,female,,6-8 year,,
36337,0,3,4,0,0,0,1,0,0,1,0,1,1,1,2,1,2,31,0,7,0.72,female,,6-8 year,,
36338,0,2,5,0,0,1,1,1,0,1,2,0,1,4,3,0,3,2,1,7,0.64,male,,8-11 year,,
36339,1,4,6,1,0,0,0,0,4,2,0,1,0,4,4,1,5,22,1,6,0.5,male,,14-18 year,,
36340,0,3,7,0,0,1,0,0,5,3,1,0,1,1,3,1,4,2,1,4,0.181,male,,11-14 year,,
36341,0,2,1,0,0,1,1,0,2,2,0,1,0,2,4,1,4,17,0,9,0.374,female,,11-14 year,,
36342,0,3,5,0,0,1,1,0,2,0,1,0,1,4,2,1,5,17,0,7,0.919,female,,14-18 year,,
36343,1,3,6,0,0,0,0,0,4,2,1,1,1,2,3,1,2,18,0,6,0.873,female,,6-8 year,,
36344,0,2,5,0,0,0,1,0,0,5,0,1,1,3,3,1,5,22,1,9,0.996,male,,14-18 year,,
36345,1,2,7,0,0,0,1,0,5,2,2,1,1,4,2,1,5,7,0,6,0.759,female,,14-18 year,,
36346,0,4,5,0,1,0,0,1,3,0,0,0,0,1,1,0,1,21,0,5,0.13,female,,3-6 year,,
36347,0,4,3,0,0,0,1,0,0,3,0,0,1,4,1,1,3,16,0,5,0.75,female,,8-11 year,,
36348,1,3,6,0,0,0,0,0,5,5,2,0,1,1,3,1,1,18,0,4,0.223,female,,3-6 year,,
36349,0,3,4,0,0,0,1,0,2,4,1,1,1,1,4,1,1,26,1,6,0.328,male,,3-6 year,,
36350,0,1,5,0,0,0,1,0,0,0,0,0,1,2,3,1,1,15,0,9,0.437,female,,3-6 year,,
36351,0,4,3,0,0,0,1,0,4,4,2,0,1,2,4,1,5,14,1,5,0.995,male,,14-18 year,,
36352,0,2,1,0,0,0,0,0,0,0,2,1,1,4,3,1,3,3,1,7,0.515,male,,8-11 year,,
36353,0,1,6,0,0,1,1,0,3,5,2,1,1,1,1,1,5,28,1,6,0.642,male,,14-18 year,,
36354,0,1,3,0,0,0,1,0,4,1,2,1,1,4,4,1,3,23,1,6,0.621,male,,8-11 year,,
36355,0,2,6,0,0,0,1,0,2,2,0,1,1,3,3,1,5,23,0,7,0.54,female,,14-18 year,,
36356,1,1,3,0,0,1,1,0,4,5,2,1,1,3,4,1,4,3,1,9,0.917,male,,11-14 year,,
36357,0,3,1,0,0,1,1,1,5,4,0,1,1,4,3,1,5,10,1,9,0.662,male,,14-18 year,,
36358,0,2,6,0,0,1,1,0,4,5,0,0,0,2,3,1,2,26,0,6,0.127,female,,6-8 year,,
36359,0,4,6,0,1,0,0,0,2,1,0,1,1,4,1,1,5,8,1,5,0.748,male,,14-18 year,,
36360,0,4,5,0,0,1,0,0,4,1,0,1,0,4,1,0,5,5,1,4,0.391,male,,14-18 year,,
36361,1,4,4,0,0,0,1,0,2,4,1,0,0,4,4,0,1,24,0,3,0.667,female,,3-6 year,,
36362,0,3,3,0,1,1,1,0,3,2,0,0,1,4,2,0,1,19,1,6,0.956,male,,3-6 year,,
36363,1,1,4,0,0,0,1,1,3,5,2,1,0,4,1,1,1,7,0,6,0.61,female,,3-6 year,,
36364,0,1,4,0,0,1,1,1,0,3,0,1,1,3,4,1,3,12,0,11,0.21,female,,8-11 year,,
36365,1,4,7,0,0,0,1,0,3,3,1,1,1,3,4,1,4,32,1,7,0.962,male,,11-14 year,,
36366,0,2,3,0,0,0,0,0,0,2,2,1,1,3,3,1,2,13,1,6,0.315,male,,6-8 year,,
36367,0,1,2,0,1,0,0,0,0,0,0,1,1,4,2,0,4,23,1,7,0.269,male,,11-14 year,,
36368,0,2,3,0,0,0,1,0,3,2,1,1,1,1,4,1,3,9,0,6,0.535,female,,8-11 year,,
36369,0,1,3,0,0,0,0,0,5,3,0,0,0,3,4,1,3,5,0,5,0.119,female,,8-11 year,,
36370,0,1,3,1,0,0,1,0,1,1,1,1,1,4,4,1,3,32,1,7,0.319,male,,8-11 year,,
36371,0,2,6,0,0,0,0,0,2,3,1,1,1,4,1,1,3,32,0,4,0.105,female,,8-11 year,,
36372,0,1,4,0,0,0,1,0,5,3,0,1,1,4,2,1,4,15,0,6,0.556,female,,11-14 year,,
36373,0,3,4,0,1,1,1,0,5,5,1,0,1,1,1,1,2,3,0,6,0.438,female,,6-8 year,,
36374,0,4,6,0,0,0,1,0,2,3,1,1,1,1,3,0,2,7,1,3,0.825,male,,6-8 year,,
36375,1,3,4,0,0,0,1,0,5,5,1,0,1,2,2,0,5,13,0,5,0.647,female,,14-18 year,,
36376,0,3,4,1,0,1,0,0,2,0,1,1,1,1,3,0,2,17,0,6,0.978,female,,6-8 year,,
36377,0,3,5,0,0,1,1,0,5,2,2,1,1,4,2,1,3,25,1,7,0.924,male,,8-11 year,,
36378,0,4,5,0,0,0,0,0,3,2,2,1,1,4,3,1,2,31,0,4,0.383,female,,6-8 year,,
36379,0,2,5,0,0,0,0,0,2,1,1,0,1,2,3,1,1,31,1,5,0.628,male,,3-6 year,,
36380,1,2,2,0,1,0,1,0,1,0,0,0,1,4,1,1,3,17,1,8,0.346,male,,8-11 year,,
36381,0,3,6,0,0,0,0,0,5,1,2,1,1,4,2,1,3,3,0,4,0.51,female,,8-11 year,,
36382,0,2,3,0,0,0,1,0,0,5,2,0,1,3,1,1,1,4,0,6,0.666,female,,3-6 year,,
36383,1,3,7,1,0,0,1,0,1,4,0,1,0,2,3,1,3,22,1,8,0.613,male,,8-11 year,,
36384,0,2,5,0,0,0,1,0,5,4,1,0,0,1,3,0,1,12,1,3,0.216,male,,3-6 year,,
36385,1,3,3,0,0,0,1,0,5,2,0,1,1,3,1,1,5,8,0,8,0.662,female,,14-18 year,,
36386,0,1,6,1,0,0,1,0,5,0,2,0,1,1,3,1,5,24,1,6,0.235,male,,14-18 year,,
36387,0,3,7,0,0,1,1,0,2,1,2,0,1,3,1,0,4,31,0,5,0.542,female,,11-14 year,,
36388,0,2,2,1,0,0,0,1,0,3,0,1,0,2,1,1,4,17,0,8,0.399,female,,11-14 year,,
36389,0,3,2,0,0,0,1,0,5,5,1,1,0,1,2,0,1,21,0,3,0.348,female,,3-6 year,,
36390,0,4,3,0,1,1,1,0,4,5,2,1,0,4,4,1,1,31,0,6,0.955,female,,3-6 year,,
36391,0,1,6,0,0,1,1,0,2,5,2,0,1,3,4,1,5,27,1,7,0.292,male,,14-18 year,,
36392,0,2,2,1,1,0,1,0,4,5,2,0,1,1,3,1,3,32,1,6,0.421,male,,8-11 year,,
36393,0,4,7,0,0,0,1,0,5,0,0,0,1,1,2,1,5,11,1,5,0.229,male,,14-18 year,,
36394,0,3,1,0,0,0,1,0,0,5,0,1,1,4,2,1,1,21,1,8,0.249,male,,3-6 year,,
36395,0,1,6,1,0,0,1,1,2,3,1,0,1,4,3,0,1,14,1,5,0.178,male,,3-6 year,,
36396,0,3,4,0,0,1,0,0,3,3,1,0,1,4,2,1,4,28,0,4,0.64,female,,11-14 year,,
36397,0,2,3,1,0,0,1,0,2,5,2,1,1,4,1,0,4,14,0,5,0.146,female,,11-14 year,,
36398,0,2,4,0,0,1,1,0,4,2,0,1,0,2,3,1,2,15,0,7,0.976,female,,6-8 year,,
36399,0,3,6,1,0,0,1,1,3,4,2,1,1,3,3,1,5,3,0,8,0.52,female,,14-18 year,,
36400,0,2,3,0,0,0,0,0,1,2,0,0,1,2,3,1,1,2,0,5,0.642,female,,3-6 year,,
36401,0,4,2,0,0,1,1,0,2,1,0,1,1,1,4,1,5,10,0,7,0.13,female,,14-18 year,,
36402,0,4,3,0,0,1,1,0,5,0,0,0,1,4,3,0,2,12,0,5,0.374,female,,6-8 year,,
36403,0,1,2,1,0,0,1,1,3,3,0,1,0,4,1,1,4,25,1,7,0.436,male,,11-14 year,,
36404,1,2,4,1,0,0,1,0,1,1,2,1,1,4,3,1,2,1,0,7,0.684,female,,6-8 year,,
36405,0,3,6,0,0,0,0,0,3,0,2,0,1,2,2,0,4,17,1,4,0.533,male,,11-14 year,,
36406,0,3,2,1,0,0,0,0,4,5,1,0,1,1,2,1,4,21,1,4,0.59,male,,11-14 year,,
36407,0,4,6,0,0,0,1,0,1,2,1,1,1,4,2,1,2,11,1,4,0.638,male,,6-8 year,,
36408,0,4,1,0,0,0,1,0,2,5,0,0,0,2,1,1,3,11,1,5,0.504,male,,8-11 year,,
36409,0,1,5,0,0,0,0,1,1,3,2,1,0,3,4,1,2,2,1,7,0.941,male,,6-8 year,,
36410,0,1,5,1,1,0,1,0,0,3,2,0,1,2,3,1,5,14,1,9,0.612,male,,14-18 year,,
36411,0,3,5,0,0,0,1,0,0,5,2,1,0,1,3,0,5,5,1,5,0.611,male,,14-18 year,,
36412,0,2,3,0,1,0,1,0,5,4,0,1,0,2,4,1,4,14,1,8,0.165,male,,11-14 year,,
36413,0,1,7,0,1,0,1,0,5,2,0,1,1,2,3,1,1,2,1,8,0.671,male,,3-6 year,,
36414,0,1,7,0,0,1,1,1,0,2,1,0,1,2,4,1,3,5,0,9,0.352,female,,8-11 year,,
36415,0,2,4,0,0,1,1,0,1,3,0,1,1,2,1,1,1,7,1,8,0.45,male,,3-6 year,,
36416,0,4,2,1,1,0,1,0,2,5,0,1,1,1,1,1,1,28,0,7,0.491,female,,3-6 year,,
36417,1,2,1,0,0,1,0,0,3,5,0,1,1,4,2,1,1,3,1,8,0.52,male,,3-6 year,,
36418,0,4,4,1,0,0,1,0,0,3,1,1,1,2,3,1,1,1,0,7,0.283,female,,3-6 year,,
36419,0,3,6,0,0,1,1,0,3,1,0,0,0,3,2,1,1,22,0,6,0.138,female,,3-6 year,,
36420,0,4,5,0,0,0,1,0,0,2,0,1,1,3,3,1,5,33,0,8,0.987,female,,14-18 year,,
36421,1,4,1,0,0,0,1,0,0,2,2,0,1,4,1,1,3,14,1,6,0.889,male,,8-11 year,,
36422,0,3,4,0,0,1,1,1,1,4,0,1,1,3,4,1,2,25,0,10,0.18,female,,6-8 year,,
36423,0,4,7,0,0,0,0,0,3,2,2,1,1,4,1,1,1,30,0,3,0.216,female,,3-6 year,,
36424,0,4,3,1,0,0,1,0,1,0,0,0,1,4,1,1,4,9,0,6,0.65,female,,11-14 year,,
36425,0,4,7,0,0,0,1,0,2,2,0,0,0,3,4,1,5,20,0,5,0.895,female,,14-18 year,,
36426,0,1,1,1,0,0,1,0,5,5,0,0,1,4,2,1,5,8,1,7,0.09,male,,14-18 year,,
36427,0,4,6,0,0,0,1,1,0,0,2,0,1,4,1,1,1,30,1,6,0.574,male,,3-6 year,,
36428,1,1,2,0,0,0,0,0,3,1,0,0,1,3,3,1,1,11,0,6,0.197,female,,3-6 year,,
36429,0,3,4,0,0,0,0,1,0,3,1,1,0,4,3,1,5,7,1,5,0.19,male,,14-18 year,,
36430,0,3,5,0,1,1,1,0,0,1,2,1,1,2,1,0,5,31,0,9,0.811,female,,14-18 year,,
36431,0,3,1,0,0,1,1,0,3,1,2,0,1,3,1,1,3,15,0,7,0.399,female,,8-11 year,,
36432,0,3,1,0,1,0,1,0,3,0,1,1,1,2,3,1,5,15,0,9,0.75,female,,14-18 year,,
36433,0,1,1,0,0,1,1,0,2,2,2,0,1,1,1,1,5,4,1,6,0.205,male,,14-18 year,,
36434,0,2,1,0,0,0,1,0,2,5,2,1,1,3,3,1,5,17,1,7,0.92,male,,14-18 year,,
36435,0,4,5,0,1,0,0,0,5,2,2,0,1,3,2,1,1,14,1,5,0.775,male,,3-6 year,,
36436,0,2,1,0,1,0,1,0,1,4,0,0,1,2,1,1,2,19,0,8,0.799,female,,6-8 year,,
36437,0,4,1,1,0,0,0,0,2,5,1,0,1,2,3,1,5,8,1,5,0.845,male,,14-18 year,,
36438,1,2,7,1,0,1,1,0,5,3,2,1,1,2,4,1,4,21,1,10,0.685,male,,11-14 year,,
36439,1,2,7,0,0,0,1,0,5,2,0,0,1,1,3,1,3,10,0,6,0.775,female,,8-11 year,,
36440,0,4,2,0,0,0,1,0,4,4,0,1,1,3,2,1,4,2,1,6,0.518,male,,11-14 year,,
36441,0,1,6,0,0,0,0,0,0,0,0,0,1,2,3,1,3,29,0,7,0.73,female,,8-11 year,,
36442,0,3,7,0,0,0,1,0,2,4,0,1,0,1,4,1,1,29,0,6,0.35,female,,3-6 year,,
36443,1,2,3,0,0,1,0,0,1,3,1,1,1,4,1,1,1,26,1,6,0.461,male,,3-6 year,,
36444,0,1,3,0,0,0,1,0,0,3,1,0,1,2,1,1,3,21,1,6,0.308,male,,8-11 year,,
36445,0,4,4,0,0,0,1,1,3,5,0,1,1,4,3,1,5,21,0,6,0.162,female,,14-18 year,,
36446,0,3,5,0,0,0,1,0,2,5,1,1,1,4,3,1,1,11,0,6,0.632,female,,3-6 year,,
36447,1,4,2,0,0,0,0,0,1,5,2,0,1,1,1,1,1,16,1,3,0.44,male,,3-6 year,,
36448,0,3,7,1,1,1,1,0,2,0,0,1,1,3,3,1,2,31,0,11,0.732,female,,6-8 year,,
36449,0,4,1,0,1,0,1,0,2,5,1,1,1,4,1,1,3,6,0,6,0.54,female,,8-11 year,,
36450,0,4,5,0,0,0,1,1,4,3,2,1,1,2,2,1,2,8,0,7,0.324,female,,6-8 year,,
36451,1,4,3,1,0,0,1,1,3,3,2,1,0,4,1,1,2,15,0,6,0.207,female,,6-8 year,,
36452,0,1,4,1,0,0,1,0,1,3,1,0,1,1,4,1,5,7,0,6,0.389,female,,14-18 year,,
36453,0,1,2,0,0,0,1,0,5,1,1,0,1,1,4,0,1,27,0,4,0.227,female,,3-6 year,,
36454,1,3,6,0,0,1,1,0,0,4,1,0,1,4,4,0,1,32,1,7,0.926,male,,3-6 year,,
36455,1,3,4,0,0,0,0,0,4,0,0,0,0,2,1,1,5,15,1,6,0.169,male,,14-18 year,,
36456,0,4,3,0,0,0,1,1,0,5,1,0,1,4,2,1,4,15,1,5,0.72,male,,11-14 year,,
36457,0,3,7,0,0,0,1,0,5,0,0,0,1,4,4,1,5,7,1,7,0.69,male,,14-18 year,,
36458,0,2,3,1,0,0,0,0,1,1,0,0,1,2,4,1,4,28,0,7,0.464,female,,11-14 year,,
36459,0,4,1,0,0,0,0,0,4,3,0,0,1,2,3,1,2,13,1,5,0.407,male,,6-8 year,,
36460,0,3,1,0,0,0,1,1,2,3,1,0,1,2,4,1,4,33,1,8,0.743,male,,11-14 year,,
36461,0,1,7,0,0,1,1,1,3,4,0,1,0,3,3,1,1,6,0,8,0.91,female,,3-6 year,,
36462,1,1,3,0,0,0,0,0,1,1,2,1,1,2,2,1,1,29,0,6,0.268,female,,3-6 year,,
36463,0,2,3,0,1,0,1,0,1,3,0,1,1,2,1,0,5,13,0,7,0.552,female,,14-18 year,,
36464,0,1,7,1,0,0,0,0,3,3,0,1,1,1,2,1,4,22,0,6,0.506,female,,11-14 year,,
36465,0,1,3,0,1,0,1,0,3,5,0,1,1,3,1,1,5,19,1,8,0.797,male,,14-18 year,,
36466,0,4,2,0,0,0,0,1,3,3,1,1,1,3,4,1,5,17,1,6,0.887,male,,14-18 year,,
36467,1,1,7,0,1,0,1,0,3,4,1,1,1,4,4,1,2,3,0,8,0.66,female,,6-8 year,,
36468,0,4,4,0,0,0,0,0,4,2,1,0,1,3,1,1,4,31,0,3,0.44,female,,11-14 year,,
36469,0,1,5,0,0,0,1,0,1,2,1,1,1,3,2,0,4,9,1,6,0.98,male,,11-14 year,,
36470,1,2,4,0,1,1,1,1,1,5,1,0,1,2,1,1,3,19,1,9,0.53,male,,8-11 year,,
36471,0,4,2,0,0,1,0,0,2,3,2,0,1,2,1,1,5,16,0,4,0.98,female,,14-18 year,,
36472,0,2,2,0,0,0,1,0,3,0,2,1,1,3,4,1,3,22,0,8,0.148,female,,8-11 year,,
36473,0,1,7,0,1,0,1,1,5,4,2,0,1,2,4,1,1,15,1,8,0.03,male,,3-6 year,,
36474,0,1,5,0,1,0,1,0,5,5,1,0,1,3,2,1,1,3,0,7,0.642,female,,3-6 year,,
36475,0,4,7,0,1,0,1,1,0,0,2,1,1,1,4,0,4,9,1,8,0.38,male,,11-14 year,,
36476,0,2,6,0,0,0,1,0,3,5,2,0,0,2,3,1,2,2,1,4,0.969,male,,6-8 year,,
36477,0,2,6,0,0,0,1,0,4,5,2,1,1,4,3,1,2,6,0,5,0.161,female,,6-8 year,,
36478,0,3,7,0,0,0,1,1,2,0,1,1,1,1,4,1,3,1,1,8,0.802,male,,8-11 year,,
36479,1,2,3,0,0,1,1,0,3,5,1,0,1,3,2,1,1,2,0,7,0.846,female,,3-6 year,,
36480,0,1,4,0,0,0,0,0,4,2,1,1,0,4,4,1,3,31,0,4,0.663,female,,8-11 year,,
36481,0,3,6,0,0,0,0,0,0,3,2,0,1,1,2,1,3,11,0,4,0.336,female,,8-11 year,,
36482,0,2,7,1,0,0,1,0,3,1,1,0,1,4,2,1,2,17,1,5,0.639,male,,6-8 year,,
36483,0,2,3,1,0,1,1,0,3,2,1,1,1,2,4,1,1,1,1,9,0.574,male,,3-6 year,,
36484,0,3,4,0,0,0,0,0,0,1,1,0,1,3,2,0,4,17,0,4,0.5,female,,11-14 year,,
36485,1,1,7,0,0,1,1,0,4,2,1,1,1,3,2,1,4,31,1,8,0.368,male,,11-14 year,,
36486,0,1,7,0,0,0,1,0,5,5,0,1,0,4,1,1,5,5,0,5,0.184,female,,14-18 year,,
36487,0,2,2,0,0,0,0,0,5,4,2,1,0,4,2,1,1,8,1,3,0.49,male,,3-6 year,,
36488,1,4,6,0,0,1,0,1,2,5,1,1,1,1,4,1,4,31,0,7,0.241,female,,11-14 year,,
36489,0,4,7,0,0,0,1,1,5,3,1,0,1,1,1,1,4,24,0,4,0.187,female,,11-14 year,,
36490,0,2,6,1,1,0,1,1,4,5,2,0,0,2,4,0,2,21,1,7,0.909,male,,6-8 year,,
36491,1,1,7,1,0,0,0,1,3,5,0,0,1,2,3,1,5,1,1,8,0.417,male,,14-18 year,,
36492,0,1,6,0,0,1,0,0,5,5,0,0,1,1,4,1,2,13,1,6,0.523,male,,6-8 year,,
36493,0,4,5,0,0,0,0,0,3,2,1,1,0,3,3,0,2,12,0,3,0.14,female,,6-8 year,,
36494,0,3,2,0,0,0,1,0,5,2,2,1,1,1,2,1,3,29,0,5,0.775,female,,8-11 year,,
36495,0,4,3,0,0,0,1,0,5,5,2,0,1,3,4,0,5,14,0,4,0.529,female,,14-18 year,,
36496,0,3,7,0,0,0,0,0,5,3,1,0,1,4,3,1,3,24,1,3,0.238,male,,8-11 year,,
36497,0,2,1,1,0,0,0,0,0,0,2,0,1,3,1,0,3,21,1,7,0.904,male,,8-11 year,,
36498,1,4,5,0,0,0,1,0,0,3,2,1,1,1,1,1,4,15,1,7,0.982,male,,11-14 year,,
36499,0,1,6,0,0,1,1,0,1,2,1,1,1,2,2,1,4,13,0,7,0.928,female,,11-14 year,,
36500,0,2,7,0,0,1,0,0,1,4,0,1,1,4,1,1,4,8,0,6,0.94,female,,11-14 year,,
36501,0,4,4,0,0,1,0,0,0,0,0,0,0,3,4,1,1,20,0,7,0.676,female,,3-6 year,,
36502,0,2,1,0,0,0,1,0,5,4,0,1,1,3,4,0,5,7,0,8,0.728,female,,14-18 year,,
36503,0,2,4,0,0,0,1,1,3,0,2,0,1,4,2,1,4,3,0,6,0.671,female,,11-14 year,,
36504,1,4,3,0,0,0,1,0,0,5,2,0,1,2,3,1,5,16,1,6,0.96,male,,14-18 year,,
36505,0,2,2,0,1,0,1,0,0,4,1,1,1,1,4,1,4,27,0,8,0.887,female,,11-14 year,,
36506,1,1,1,0,1,1,1,0,3,2,1,0,1,1,3,1,2,21,1,8,0.431,male,,6-8 year,,
36507,0,2,1,1,0,0,1,1,2,0,1,1,1,1,3,1,5,21,1,9,0.569,male,,14-18 year,,
36508,0,1,6,0,0,0,1,0,3,0,0,1,1,3,1,1,5,9,1,8,0.744,male,,14-18 year,,
36509,0,2,1,0,0,0,1,0,1,4,0,1,1,3,2,1,4,20,1,8,0.552,male,,11-14 year,,
36510,1,4,7,0,0,0,1,0,5,3,0,0,0,2,1,1,2,13,0,5,0.193,female,,6-8 year,,
36511,0,4,1,0,0,0,0,1,2,5,0,1,1,2,1,1,2,23,0,7,0.488,female,,6-8 year,,
36512,1,3,4,1,0,1,1,0,4,1,2,0,1,1,1,1,2,23,0,7,0.994,female,,6-8 year,,
36513,0,1,5,0,1,0,1,0,3,1,2,1,0,3,3,1,3,28,0,7,0.278,female,,8-11 year,,
36514,0,2,2,0,0,1,1,0,2,2,2,1,0,3,3,1,4,10,1,6,0.329,male,,11-14 year,,
36515,0,1,2,0,1,1,0,0,3,0,2,0,0,3,4,1,1,1,0,7,0.977,female,,3-6 year,,
36516,0,2,6,0,0,0,1,1,2,4,1,1,1,2,2,1,2,11,1,7,0.614,male,,6-8 year,,
36517,0,4,5,0,0,1,1,0,1,5,1,1,1,2,3,0,5,4,0,6,0.924,female,,14-18 year,,
36518,1,4,7,0,0,0,1,0,5,1,2,0,1,3,3,1,4,16,1,5,0.109,male,,11-14 year,,
36519,0,3,3,0,0,0,1,0,1,4,2,0,1,1,2,1,5,33,1,4,0.39,male,,14-18 year,,
36520,1,4,1,1,1,0,1,0,1,5,0,1,0,4,2,1,2,13,1,8,0.506,male,,6-8 year,,
36521,0,3,1,0,0,0,1,0,2,1,1,1,1,1,4,0,1,8,1,6,0.569,male,,3-6 year,,
36522,0,4,3,1,0,0,1,0,1,1,1,0,1,3,2,1,1,23,0,5,0.667,female,,3-6 year,,
36523,0,1,2,0,0,0,0,0,1,2,2,0,1,4,1,1,3,7,1,3,0.224,male,,8-11 year,,
36524,0,4,2,0,1,0,0,0,0,4,0,0,1,2,2,1,4,12,1,6,0.547,male,,11-14 year,,
36525,1,1,5,0,0,0,1,0,1,3,2,1,0,1,3,1,2,8,0,6,0.433,female,,6-8 year,,
36526,0,2,7,1,0,0,1,0,2,2,1,0,1,4,4,1,3,12,0,6,0.574,female,,8-11 year,,
36527,0,2,1,0,0,0,1,0,1,2,0,1,1,1,1,0,1,32,0,6,0.177,female,,3-6 year,,
36528,0,1,5,0,0,0,0,0,5,0,0,1,1,3,4,1,2,9,0,9,0.16,female,,6-8 year,,
36529,1,1,2,0,0,0,1,0,2,5,1,0,1,3,1,0,1,1,1,5,0.48,male,,3-6 year,,
36530,0,2,5,0,0,0,1,0,4,4,1,1,1,1,1,0,2,13,0,5,0.163,female,,6-8 year,,
36531,0,3,6,1,1,0,1,0,0,0,0,0,1,4,4,1,1,33,0,10,0.351,female,,3-6 year,,
36532,0,1,7,1,0,1,1,0,2,5,2,1,1,1,2,1,3,15,1,7,0.948,male,,8-11 year,,
