,orphan,social_category,minority_group,bpl_beneficiary,ews_group,cwsn,mother's_occupation,father's_occupation,mother's_qualification,father's_qualification,family_annual_income,debt,mental_issues,results_in_previous_year_type,status_in_previous_year,dropout_student,age_group,district,gender,label,dropout
42132,0,2,3,0,0,0,1,0,5,4,0,0,1,2,1,1,,,,,
42133,0,4,1,0,0,0,1,0,3,5,0,0,1,4,1,1,,,,,
42134,0,4,6,0,0,0,1,0,3,2,1,0,0,1,2,1,,,,,
42135,0,2,4,0,0,0,1,0,5,1,2,0,1,3,2,0,,,,,
42136,1,1,1,0,0,0,1,0,2,1,2,0,1,3,3,1,,,,,
42137,0,2,6,1,0,0,0,0,3,5,1,0,0,2,3,1,,,,,
42138,0,4,5,0,0,0,0,0,1,0,1,0,1,3,1,0,,,,,
42139,0,4,4,0,0,0,1,1,2,4,1,0,1,4,1,1,,,,,
42140,1,1,4,0,0,0,1,0,3,0,1,1,1,1,2,1,,,,,
42141,1,4,7,0,0,0,0,0,4,4,0,1,1,3,4,1,,,,,
42142,0,1,5,0,0,1,0,1,1,4,2,0,1,4,4,1,,,,,
42143,0,2,2,1,0,0,1,0,4,5,2,0,1,3,4,1,,,,,
42144,0,2,5,1,1,0,1,0,3,1,2,0,1,3,1,1,,,,,
42145,0,1,3,0,0,0,0,0,1,0,1,1,1,1,2,1,,,,,
42146,0,3,2,0,1,0,1,0,5,3,1,0,1,2,1,0,,,,,
42147,1,1,1,0,0,0,0,0,1,0,2,0,0,1,2,1,,,,,
42148,0,3,5,1,0,1,0,0,0,1,0,0,1,4,2,1,,,,,
42149,0,3,3,0,1,0,1,0,5,3,2,0,1,3,1,1,,,,,
42150,0,4,6,0,0,0,0,0,1,1,1,0,0,4,2,1,,,,,
42151,0,2,6,1,0,0,1,0,1,4,2,1,1,3,4,1,,,,,
42152,1,4,5,1,0,1,1,0,3,1,0,1,1,4,1,1,,,,,
42153,0,2,4,0,0,1,1,0,5,2,2,1,0,4,1,0,,,,,
42154,0,3,1,0,0,0,1,0,4,5,2,1,0,2,4,1,,,,,
42155,1,3,3,0,1,1,0,0,2,5,2,0,1,2,4,1,,,,,
42156,1,3,4,0,1,0,1,0,2,3,1,0,1,2,3,1,,,,,
42157,0,3,4,1,0,0,1,0,1,2,1,1,1,3,1,1,,,,,
42158,0,1,7,1,1,1,1,1,0,3,2,0,0,1,3,1,,,,,
42159,0,1,5,1,0,0,1,1,2,1,1,1,1,3,1,1,,,,,
42160,1,2,3,0,0,0,0,0,0,3,1,1,1,1,2,0,,,,,
42161,0,1,7,0,0,1,1,0,2,5,2,0,1,1,1,1,,,,,
42162,0,4,5,1,0,0,0,0,3,1,1,1,0,4,2,1,,,,,
42163,0,4,4,1,0,0,1,0,3,4,0,0,1,2,1,1,,,,,
42164,0,3,5,0,0,0,0,0,2,2,1,1,1,4,3,1,,,,,
42165,1,2,3,0,0,1,0,0,3,1,0,1,1,4,2,1,,,,,
42166,1,3,5,0,0,0,1,0,2,1,1,0,1,4,3,1,,,,,
42167,0,3,3,0,1,0,1,0,5,1,0,0,1,3,4,0,,,,,
42168,0,2,4,0,0,0,1,0,5,1,0,1,1,2,2,1,,,,,
42169,0,4,5,0,0,0,1,0,2,3,2,1,1,1,4,0,,,,,
42170,0,4,5,1,1,1,0,1,3,5,1,0,0,1,3,1,,,,,
42171,1,3,5,0,0,0,1,0,1,5,1,1,0,2,4,1,,,,,
42172,0,3,1,0,1,0,1,0,2,2,2,1,1,1,1,1,,,,,
42173,1,4,7,1,0,0,0,0,4,5,0,1,1,2,2,1,,,,,
42174,0,3,7,0,0,0,1,0,1,2,0,0,1,2,4,1,,,,,
42175,0,4,4,0,0,0,0,0,4,3,0,1,1,1,3,1,,,,,
42176,0,2,4,0,0,0,1,0,0,2,0,0,0,2,4,1,,,,,
42177,0,2,5,0,0,0,1,0,3,0,0,1,1,2,2,1,,,,,
42178,0,4,4,0,1,0,0,0,3,2,0,0,1,2,4,1,,,,,
42179,0,4,2,0,0,0,1,0,2,2,1,0,1,1,4,1,,,,,
42180,0,1,4,1,0,0,0,0,3,2,2,1,1,2,4,1,,,,,
42181,0,2,3,0,0,0,0,0,5,0,1,1,0,3,1,1,,,,,
42182,1,1,2,0,0,0,0,0,3,0,0,0,1,2,1,0,,,,,
42183,1,3,4,0,0,0,0,0,0,4,2,1,1,3,4,0,,,,,
42184,0,1,2,0,1,0,1,0,3,4,1,1,0,4,4,1,,,,,
42185,0,2,5,1,0,0,1,0,5,4,1,1,1,3,4,1,,,,,
42186,0,2,2,0,1,0,1,0,5,4,1,1,1,2,1,1,,,,,
42187,0,4,4,0,1,0,1,0,3,2,2,1,1,2,4,1,,,,,
42188,0,1,4,1,0,0,1,0,1,2,1,0,1,4,2,0,,,,,
42189,0,1,5,1,0,0,1,0,1,5,0,1,0,2,2,1,,,,,
42190,0,3,4,1,0,0,0,0,4,3,0,0,1,2,1,1,,,,,
42191,0,1,3,1,0,0,1,0,0,3,1,0,0,1,2,1,,,,,
42192,0,4,7,0,1,0,1,0,1,5,0,1,0,4,1,0,,,,,
42193,1,3,1,0,0,0,1,0,3,0,2,1,1,1,2,1,,,,,
42194,0,3,5,1,0,0,0,0,0,1,0,1,1,4,1,1,,,,,
42195,0,4,1,0,0,0,1,0,0,5,2,1,0,2,1,1,,,,,
42196,1,4,1,0,0,1,0,0,4,4,0,0,1,3,3,1,,,,,
42197,0,4,1,0,1,0,0,0,5,3,2,1,1,3,4,1,,,,,
42198,0,4,4,0,0,0,0,0,0,0,0,0,1,3,4,1,,,,,
42199,0,1,3,0,0,1,1,0,2,3,0,0,1,1,4,1,,,,,
42200,1,1,1,0,1,0,1,0,3,3,0,1,1,2,3,1,,,,,
42201,0,1,4,0,0,0,1,0,0,4,1,0,1,4,3,1,,,,,
42202,0,3,7,0,0,0,1,0,5,4,1,1,1,2,1,1,,,,,
42203,1,2,1,0,0,1,1,0,2,1,1,1,1,2,3,1,,,,,
42204,0,1,1,0,0,0,1,0,0,1,0,0,1,3,2,1,,,,,
42205,0,1,1,0,0,1,0,0,5,3,2,0,1,4,1,0,,,,,
42206,0,3,5,0,0,0,1,0,1,5,1,1,1,2,2,1,,,,,
42207,0,3,1,1,0,1,0,0,1,1,0,1,0,1,1,1,,,,,
42208,1,1,1,1,0,0,1,0,5,4,0,0,1,1,4,1,,,,,
42209,0,3,5,0,0,0,1,0,3,0,0,1,0,3,3,1,,,,,
42210,1,2,1,0,0,0,1,0,4,0,0,0,1,1,2,1,,,,,
42211,0,2,1,0,0,0,0,0,0,2,0,0,0,1,2,1,,,,,
42212,0,3,3,1,0,0,1,0,1,1,0,0,0,3,1,1,,,,,
42213,0,1,3,0,0,0,1,0,4,5,1,0,1,2,1,1,,,,,
42214,0,4,3,0,0,0,0,1,3,0,2,1,1,2,1,1,,,,,
42215,0,1,2,1,0,0,1,0,2,1,2,0,1,3,1,0,,,,,
42216,0,1,6,0,0,0,0,0,0,0,1,1,1,2,1,1,,,,,
42217,0,4,4,0,0,0,0,0,2,5,2,1,1,3,4,1,,,,,
42218,0,2,5,0,0,0,1,0,5,1,0,1,1,2,2,0,,,,,
42219,0,3,6,0,0,0,0,0,5,3,1,1,1,4,3,1,,,,,
42220,0,2,4,0,0,0,0,0,2,4,1,0,1,3,3,1,,,,,
42221,0,1,2,0,0,0,1,0,2,3,0,1,1,4,1,0,,,,,
42222,0,2,1,0,0,0,1,0,2,4,1,1,1,2,4,0,,,,,
42223,0,2,7,0,0,1,0,0,2,0,1,0,1,4,2,1,,,,,
42224,0,1,4,0,0,0,0,1,2,3,0,0,0,1,4,1,,,,,
42225,0,2,3,0,1,0,1,0,0,0,0,1,1,2,3,1,,,,,
42226,0,3,4,0,0,0,1,0,0,4,1,0,1,1,4,1,,,,,
42227,0,2,7,0,0,0,1,0,3,2,2,1,1,1,2,0,,,,,
42228,1,3,4,0,0,1,0,0,1,5,2,0,1,2,2,0,,,,,
42229,0,2,5,0,0,0,0,1,5,4,2,1,1,2,1,1,,,,,
42230,0,2,4,0,0,0,0,0,0,1,1,1,1,3,1,1,,,,,
42231,0,3,5,0,0,0,0,0,2,0,0,1,1,2,1,1,,,,,
42232,0,1,4,0,1,0,1,0,2,1,0,0,1,4,2,1,,,,,
42233,0,3,1,0,1,0,1,0,5,4,1,1,1,3,1,1,,,,,
42234,0,4,3,0,0,0,1,0,1,0,1,0,1,2,3,0,,,,,
42235,1,3,1,0,0,0,1,0,1,1,0,0,1,1,3,1,,,,,
42236,1,3,3,0,1,0,0,0,3,3,0,0,1,3,1,1,,,,,
42237,1,1,4,0,0,0,1,0,1,3,1,0,1,4,1,1,,,,,
42238,0,4,1,0,0,0,1,1,5,3,1,1,1,4,4,1,,,,,
42239,1,1,4,0,1,0,1,0,5,5,1,0,1,4,3,1,,,,,
42240,0,2,4,1,0,0,1,1,2,0,0,1,0,1,1,1,,,,,
42241,0,3,6,0,0,1,0,0,0,2,0,1,0,3,4,1,,,,,
42242,1,1,2,0,0,0,1,0,5,4,0,1,1,1,4,1,,,,,
42243,0,2,5,0,0,1,1,0,3,3,2,1,1,1,4,1,,,,,
42244,0,3,1,1,0,0,0,1,4,4,2,0,1,3,1,1,,,,,
42245,0,2,3,1,0,0,1,0,4,2,1,0,1,1,4,1,,,,,
42246,1,2,4,0,0,0,0,0,2,0,0,0,1,1,2,0,,,,,
42247,0,4,2,0,0,0,0,0,5,4,2,0,0,1,1,1,,,,,
42248,0,1,3,0,0,0,1,1,1,2,2,1,1,3,3,1,,,,,
42249,0,3,2,0,0,0,1,1,4,4,1,0,1,1,4,1,,,,,
42250,0,2,4,1,0,1,1,0,4,5,1,0,1,1,2,1,,,,,
42251,0,3,4,1,0,0,1,0,0,3,0,1,0,4,1,1,,,,,
42252,0,1,5,0,1,0,1,1,4,0,2,0,1,2,2,1,,,,,
42253,0,1,4,0,0,1,1,0,1,1,1,1,1,2,2,1,,,,,
42254,0,2,2,0,1,0,1,1,0,4,2,1,1,3,2,1,,,,,
42255,0,3,6,0,0,0,1,0,5,5,2,0,1,1,3,1,,,,,
42256,1,4,4,0,0,0,1,0,4,2,2,0,0,3,1,1,,,,,
42257,1,4,3,0,0,1,1,0,2,3,1,1,1,3,4,1,,,,,
42258,1,3,5,0,0,1,1,0,2,4,0,1,0,4,2,1,,,,,
42259,0,1,7,0,1,1,1,0,5,4,1,0,1,3,2,1,,,,,
42260,0,4,4,0,0,0,0,0,2,3,1,1,0,3,1,1,,,,,
42261,0,3,1,0,0,0,1,0,5,5,0,1,0,3,3,1,,,,,
42262,0,1,5,0,0,0,1,1,1,3,2,1,1,2,3,0,,,,,
42263,0,1,5,0,0,0,0,0,4,1,2,0,1,4,3,1,,,,,
42264,0,1,6,1,0,0,1,0,2,1,2,0,1,4,2,1,,,,,
42265,0,4,4,0,0,0,0,0,2,5,1,1,0,1,1,1,,,,,
42266,0,1,5,0,0,0,0,1,2,1,0,1,1,1,2,1,,,,,
42267,0,1,2,0,0,0,1,0,2,1,0,0,1,3,2,1,,,,,
42268,1,2,4,0,0,0,0,0,4,5,1,1,1,2,1,1,,,,,
42269,0,1,7,1,0,0,0,0,0,0,2,0,0,1,4,1,,,,,
42270,0,4,1,0,0,0,0,0,0,0,2,0,1,2,4,1,,,,,
42271,1,4,5,0,0,0,1,0,2,3,2,1,1,4,2,0,,,,,
42272,0,1,5,1,0,1,0,0,4,1,1,0,1,1,4,1,,,,,
42273,0,2,7,1,0,0,1,0,1,1,2,1,1,2,1,1,,,,,
42274,0,3,3,1,1,0,1,0,4,0,2,0,0,2,4,0,,,,,
42275,0,3,7,0,0,0,1,0,5,5,1,1,1,4,1,1,,,,,
42276,0,2,1,0,0,0,0,1,3,2,2,0,1,2,4,1,,,,,
42277,0,3,6,0,0,1,1,0,5,1,0,1,1,2,2,1,,,,,
42278,0,2,4,0,0,0,1,1,1,1,2,0,0,2,3,1,,,,,
42279,0,1,6,0,1,0,1,0,5,0,2,0,1,2,1,1,,,,,
42280,0,4,7,0,0,0,0,0,4,5,1,1,1,3,1,1,,,,,
42281,0,1,3,0,0,0,1,0,1,4,1,1,1,2,4,1,,,,,
42282,1,3,6,0,0,0,1,1,1,3,1,0,1,4,4,1,,,,,
42283,0,3,5,0,0,0,0,0,5,2,2,0,1,2,1,1,,,,,
42284,0,3,6,0,0,0,1,0,2,2,0,0,1,3,2,0,,,,,
42285,0,2,1,0,0,0,1,0,5,3,1,0,1,2,1,0,,,,,
42286,0,1,1,0,0,0,1,1,3,1,2,1,1,4,1,1,,,,,
42287,0,1,6,0,0,1,1,0,1,4,0,1,1,4,1,0,,,,,
42288,0,3,6,0,0,0,1,0,1,5,2,1,1,2,2,0,,,,,
42289,0,4,1,0,0,0,1,0,5,2,2,1,1,4,1,1,,,,,
42290,0,2,3,0,0,0,0,0,3,5,0,0,0,3,3,1,,,,,
42291,0,3,1,0,0,0,0,0,2,1,2,1,1,4,1,0,,,,,
42292,0,1,7,0,0,0,0,0,3,0,0,1,1,2,3,1,,,,,
42293,0,1,4,1,0,0,1,0,5,2,2,1,1,2,1,1,,,,,
42294,0,1,3,0,0,1,0,0,2,2,1,1,1,1,1,1,,,,,
42295,1,4,2,1,0,0,1,0,4,0,1,0,1,4,2,0,,,,,
42296,1,1,3,0,0,0,1,0,0,3,2,0,1,1,4,1,,,,,
42297,0,1,2,0,0,0,1,0,2,5,0,1,1,2,2,0,,,,,
42298,0,1,4,0,0,0,1,0,4,2,0,1,1,1,1,1,,,,,
42299,0,1,6,0,0,0,1,0,1,4,2,0,1,3,3,1,,,,,
42300,0,1,3,0,1,0,1,0,3,1,0,1,1,1,2,1,,,,,
42301,0,4,6,0,0,0,0,0,0,4,2,1,1,1,2,1,,,,,
42302,0,4,3,0,1,0,1,0,3,2,2,0,1,1,4,1,,,,,
42303,0,4,1,0,1,0,0,0,2,2,1,1,1,3,4,0,,,,,
42304,0,4,3,0,0,0,1,0,2,2,2,0,1,3,1,1,,,,,
42305,0,2,5,0,1,0,0,0,0,4,2,1,1,2,4,1,,,,,
42306,0,3,6,1,1,1,0,0,3,3,2,0,1,3,2,1,,,,,
42307,0,3,2,0,0,0,1,0,1,4,2,0,1,1,2,1,,,,,
42308,1,1,6,0,1,0,1,0,2,2,2,1,1,2,2,1,,,,,
42309,0,3,7,0,0,1,1,0,2,3,1,0,1,1,3,1,,,,,
42310,1,2,1,1,0,1,1,0,3,4,2,0,1,2,2,1,,,,,
42311,0,4,1,0,0,1,0,1,5,3,1,0,0,4,4,1,,,,,
42312,0,1,6,0,0,0,1,0,4,3,2,0,1,1,4,1,,,,,
42313,0,1,4,0,0,1,0,0,1,0,2,1,1,3,1,0,,,,,
42314,0,1,3,0,0,0,1,1,2,0,1,1,1,2,4,1,,,,,
42315,0,1,5,0,1,0,1,1,3,3,1,1,1,3,1,1,,,,,
42316,0,4,3,0,0,0,0,0,5,3,1,0,1,3,1,0,,,,,
42317,0,4,7,1,1,0,1,0,1,2,2,1,1,3,1,1,,,,,
42318,1,3,1,0,1,0,1,1,5,0,1,1,0,1,3,1,,,,,
42319,0,1,4,0,0,0,1,0,4,3,1,0,1,3,2,1,,,,,
42320,1,3,6,1,0,1,1,0,4,3,1,0,1,1,4,1,,,,,
42321,0,4,2,1,1,0,0,1,2,2,2,1,1,2,1,1,,,,,
42322,0,1,6,0,0,0,1,0,0,0,0,1,1,1,2,0,,,,,
42323,0,1,1,0,0,1,1,0,2,2,1,1,1,2,4,1,,,,,
42324,0,3,5,0,0,0,1,0,2,2,0,1,1,4,2,0,,,,,
42325,0,4,4,0,0,0,1,1,2,2,0,1,1,1,2,1,,,,,
42326,0,4,6,0,0,0,0,0,5,5,2,0,1,1,1,1,,,,,
42327,0,4,4,0,0,1,1,1,2,4,0,0,1,2,2,0,,,,,
42328,0,1,1,0,0,1,1,0,5,1,1,0,1,2,4,1,,,,,
42329,0,2,4,0,0,0,1,0,0,5,0,0,0,1,4,1,,,,,
42330,1,4,6,0,1,0,0,1,3,1,0,0,1,1,1,1,,,,,
42331,0,1,5,0,1,1,1,1,5,5,2,1,0,1,4,1,,,,,
42332,0,1,6,0,0,0,0,0,1,1,2,1,1,1,2,1,,,,,
42333,1,2,4,0,0,0,1,0,0,3,0,0,0,3,2,1,,,,,
42334,0,3,3,0,0,0,1,0,4,5,0,0,1,1,2,1,,,,,
42335,1,2,3,0,0,0,0,0,3,0,0,0,0,4,2,1,,,,,
42336,0,2,3,0,0,0,1,0,1,1,2,1,1,3,1,0,,,,,
42337,0,2,1,0,1,0,1,1,2,0,2,0,1,1,3,1,,,,,
42338,0,1,6,1,0,0,1,1,1,0,2,1,1,1,2,0,,,,,
42339,0,2,5,1,0,0,1,0,5,3,0,1,0,1,2,1,,,,,
42340,0,3,7,0,1,0,0,0,1,3,2,1,1,1,3,1,,,,,
42341,0,3,6,0,0,0,0,0,4,3,0,0,1,2,3,1,,,,,
42342,0,3,7,0,0,0,1,0,4,1,2,0,1,1,4,1,,,,,
42343,0,2,6,0,0,0,1,1,1,4,0,1,1,3,4,1,,,,,
42344,0,2,7,0,0,0,1,0,1,3,1,0,0,1,2,1,,,,,
42345,0,2,6,0,0,0,1,0,3,2,0,0,1,2,3,1,,,,,
42346,0,1,2,0,0,1,1,0,5,2,2,1,0,1,3,0,,,,,
42347,0,3,5,0,0,0,1,0,5,3,1,1,1,1,4,1,,,,,
42348,1,4,3,0,1,1,1,0,4,2,2,1,1,4,4,0,,,,,
42349,1,2,6,0,1,0,0,0,4,3,1,1,1,1,2,1,,,,,
42350,0,4,7,0,0,1,1,0,1,1,0,0,1,1,3,1,,,,,
42351,0,3,3,0,0,0,0,1,3,2,2,1,0,2,3,1,,,,,
42352,0,2,5,0,0,0,1,0,4,5,0,1,1,1,3,1,,,,,
42353,0,1,3,0,0,0,0,0,4,3,1,1,1,4,4,0,,,,,
42354,0,2,7,1,0,0,0,0,0,2,2,0,1,2,3,1,,,,,
42355,1,4,5,1,0,0,1,0,5,1,0,0,1,4,1,1,,,,,
42356,0,1,3,0,0,0,0,0,1,2,0,0,0,3,2,1,,,,,
42357,0,3,2,0,0,0,1,1,0,4,1,0,0,4,3,1,,,,,
42358,0,3,5,0,0,1,1,0,2,1,1,0,1,3,3,1,,,,,
42359,0,4,2,0,1,0,0,1,0,5,0,1,1,1,4,1,,,,,
42360,0,4,3,1,0,0,0,0,1,4,0,0,1,1,3,0,,,,,
42361,0,1,5,1,1,0,0,0,5,3,2,1,1,4,3,1,,,,,
42362,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,,,,,
42363,0,2,2,1,0,0,1,1,5,1,0,0,1,1,4,1,,,,,
42364,1,1,3,0,0,0,0,0,0,4,0,0,1,2,4,1,,,,,
42365,0,3,7,0,1,1,1,0,2,5,0,0,1,1,4,1,,,,,
42366,1,3,6,1,0,0,0,0,1,0,0,1,1,4,2,1,,,,,
42367,0,3,7,0,1,1,0,0,4,2,0,1,1,1,4,1,,,,,
42368,0,4,6,0,0,1,1,0,0,0,0,0,1,3,2,1,,,,,
42369,0,3,3,0,0,0,1,0,5,4,1,1,1,2,1,0,,,,,
42370,0,2,7,0,1,0,1,0,1,2,1,1,0,3,4,0,,,,,
42371,0,4,5,0,0,1,1,1,4,5,1,1,1,1,1,0,,,,,
42372,0,1,4,0,0,0,0,0,5,1,1,0,0,3,4,1,,,,,
42373,1,3,7,0,0,0,1,0,1,0,0,1,1,1,1,1,,,,,
42374,0,4,3,0,0,0,1,0,0,0,1,0,1,3,1,1,,,,,
42375,0,2,5,0,0,0,1,0,0,4,0,0,0,1,3,0,,,,,
42376,0,4,3,0,1,0,0,0,2,4,0,1,1,1,1,1,,,,,
42377,0,1,5,0,0,0,0,1,1,4,0,0,1,1,3,0,,,,,
42378,1,1,2,1,0,0,0,1,2,2,1,1,1,2,3,1,,,,,
42379,0,1,5,1,1,0,0,1,2,0,1,0,0,1,1,1,,,,,
42380,0,4,2,0,0,0,1,1,0,0,1,1,1,4,4,1,,,,,
42381,0,1,6,1,1,1,1,0,5,0,2,1,1,2,3,1,,,,,
42382,0,2,4,0,0,0,0,0,3,1,0,1,1,1,2,1,,,,,
42383,0,1,4,0,0,0,1,0,0,2,0,0,0,1,4,0,,,,,
42384,0,2,1,0,0,0,1,0,1,1,1,1,0,1,1,1,,,,,
42385,0,4,2,0,0,0,1,0,5,0,0,0,0,2,3,1,,,,,
42386,0,2,4,0,0,0,1,0,4,0,1,1,1,1,1,1,,,,,
42387,0,2,3,0,0,0,1,0,1,1,2,0,1,1,2,1,,,,,
42388,1,1,2,0,0,0,1,1,4,2,0,1,1,4,2,1,,,,,
42389,1,2,1,0,0,0,0,0,3,3,2,1,1,4,4,1,,,,,
42390,0,1,4,0,0,0,1,0,1,4,2,1,0,4,4,0,,,,,
42391,1,2,5,1,1,0,1,0,5,1,2,1,1,4,3,1,,,,,
42392,0,1,6,1,1,0,0,0,2,0,2,1,1,3,3,1,,,,,
42393,0,4,4,0,1,1,0,0,5,5,0,0,1,4,2,1,,,,,
42394,0,1,6,0,1,0,1,0,4,1,2,0,1,2,2,1,,,,,
42395,0,1,3,0,0,0,1,0,0,3,0,0,1,3,4,1,,,,,
42396,0,4,6,0,0,0,1,0,3,1,0,1,1,3,2,1,,,,,
42397,0,4,3,0,0,0,1,0,2,5,2,0,1,3,2,1,,,,,
42398,1,2,6,0,0,0,0,0,1,4,1,0,1,2,2,1,,,,,
42399,0,4,6,0,0,1,1,0,1,2,2,0,1,2,1,0,,,,,
42400,0,4,2,0,0,0,1,0,1,2,0,0,0,1,3,1,,,,,
42401,0,1,3,1,0,0,0,0,5,1,0,1,1,2,4,1,,,,,
42402,0,1,5,0,0,0,1,0,1,5,2,1,0,1,4,1,,,,,
42403,0,2,3,0,1,0,1,0,4,0,1,0,1,1,3,1,,,,,
42404,0,1,5,0,0,0,1,0,5,2,0,1,1,2,1,1,,,,,
42405,0,1,4,0,0,0,1,0,5,4,2,0,0,2,1,0,,,,,
42406,0,4,6,1,0,1,1,1,3,5,1,1,0,4,3,1,,,,,
42407,0,4,6,0,1,0,1,1,4,1,0,1,0,4,3,1,,,,,
42408,0,2,6,0,0,0,0,0,4,1,1,1,1,1,4,0,,,,,
42409,0,2,3,0,0,0,1,1,5,3,1,1,1,1,2,1,,,,,
42410,0,2,7,0,0,0,1,1,0,3,2,0,1,1,1,0,,,,,
42411,0,1,4,1,0,0,1,0,0,3,2,1,1,1,1,1,,,,,
42412,1,3,5,0,0,0,1,0,0,5,2,1,1,2,1,0,,,,,
42413,0,1,2,0,1,1,0,0,0,1,1,1,0,3,1,1,,,,,
42414,1,2,7,0,0,0,1,1,3,3,1,1,0,3,2,0,,,,,
42415,0,4,6,0,0,0,1,1,2,3,0,1,1,2,4,0,,,,,
42416,1,4,6,0,0,0,1,0,1,3,0,0,1,3,3,0,,,,,
42417,0,2,4,1,0,0,1,0,4,3,1,1,1,1,2,0,,,,,
42418,0,3,3,0,0,0,1,0,4,1,0,0,1,2,3,1,,,,,
42419,0,3,7,0,0,0,1,0,1,1,2,0,1,1,4,0,,,,,
42420,0,2,3,0,0,0,0,0,3,4,1,0,1,1,1,0,,,,,
42421,0,3,7,1,0,0,1,0,2,3,2,0,1,2,2,1,,,,,
42422,0,1,7,1,0,1,0,0,0,0,0,0,1,2,2,1,,,,,
42423,0,4,2,0,0,0,1,0,3,3,0,1,0,3,4,1,,,,,
42424,0,2,2,0,0,0,0,0,1,4,1,1,1,2,3,1,,,,,
42425,0,3,2,0,0,0,0,1,1,2,2,1,1,1,2,1,,,,,
42426,0,1,2,0,1,1,1,1,3,4,1,1,0,3,3,1,,,,,
42427,0,4,5,0,0,0,1,1,4,3,1,0,1,1,4,1,,,,,
42428,0,1,5,0,0,0,1,1,1,4,2,0,1,3,4,1,,,,,
42429,0,1,6,0,0,0,1,0,4,4,0,0,1,1,1,1,,,,,
42430,0,3,2,0,0,0,0,0,3,0,2,1,1,3,2,1,,,,,
42431,1,3,4,0,1,0,1,0,3,0,1,0,1,1,4,1,,,,,
42432,0,3,1,0,0,0,1,0,0,1,0,0,1,1,1,1,,,,,
42433,0,3,2,0,0,0,0,0,0,0,2,0,1,3,3,1,,,,,
42434,0,2,7,1,1,0,1,0,5,4,2,1,1,2,3,1,,,,,
42435,0,1,5,0,0,0,0,0,1,5,1,0,1,3,4,1,,,,,
42436,0,2,4,0,0,0,1,0,1,4,1,1,1,1,1,1,,,,,
42437,0,2,1,0,1,1,1,0,5,2,0,1,1,2,4,1,,,,,
42438,0,1,1,0,0,0,1,0,4,1,1,0,1,4,1,1,,,,,
42439,0,1,6,0,0,0,1,1,3,5,1,1,1,2,2,1,,,,,
42440,0,1,7,0,0,0,0,0,4,4,2,0,0,4,2,1,,,,,
42441,0,1,7,0,0,1,0,0,1,1,2,0,1,3,1,0,,,,,
42442,0,2,3,0,0,1,0,0,0,0,2,0,1,3,3,1,,,,,
42443,0,4,4,0,1,0,1,1,1,4,2,1,1,1,2,0,,,,,
42444,1,1,2,0,0,0,1,1,5,5,0,0,1,2,1,1,,,,,
42445,0,1,5,0,0,0,1,0,5,5,1,0,1,3,3,1,,,,,
42446,0,4,2,0,0,1,1,0,1,1,1,0,0,3,3,1,,,,,
42447,1,1,6,0,0,1,1,0,5,5,1,0,1,3,4,1,,,,,
42448,0,1,4,0,0,1,0,1,0,3,2,1,1,2,3,1,,,,,
42449,0,1,2,0,1,0,1,0,0,2,2,0,1,4,4,1,,,,,
42450,1,4,7,0,0,0,0,0,1,4,2,0,1,1,3,1,,,,,
42451,1,3,4,0,0,0,1,0,5,4,1,1,0,1,1,1,,,,,
42452,0,1,4,0,0,0,0,0,0,4,2,1,1,4,2,1,,,,,
42453,0,3,2,0,0,0,1,1,0,0,2,1,1,3,1,1,,,,,
42454,0,3,3,1,0,0,1,0,4,5,2,1,1,1,2,1,,,,,
42455,0,1,6,0,0,1,0,0,0,3,1,0,1,4,2,1,,,,,
42456,0,3,7,0,0,1,1,0,4,3,2,1,1,4,1,1,,,,,
42457,0,2,6,0,0,1,0,0,5,2,0,0,1,2,2,1,,,,,
42458,0,1,6,0,0,0,1,1,4,1,0,1,1,1,3,1,,,,,
42459,0,1,5,0,0,0,1,1,0,5,1,0,1,4,3,1,,,,,
42460,0,2,1,0,0,0,0,1,5,3,0,1,1,4,1,1,,,,,
42461,0,1,7,0,0,1,0,1,2,1,0,1,1,2,1,1,,,,,
42462,0,2,1,0,0,0,1,0,2,0,2,1,1,3,3,1,,,,,
42463,0,3,5,0,0,0,0,0,4,0,1,1,1,4,1,1,,,,,
42464,0,1,2,1,0,0,0,1,5,2,0,0,1,1,3,0,,,,,
42465,0,4,3,1,0,0,1,0,5,5,0,0,1,3,3,1,,,,,
42466,0,2,1,0,0,0,1,0,1,0,2,0,1,1,2,1,,,,,
42467,1,2,6,1,0,0,1,0,2,0,2,1,0,3,1,1,,,,,
42468,0,1,5,0,0,0,1,1,2,5,2,0,1,2,3,1,,,,,
42469,1,1,6,0,0,1,1,0,4,0,0,0,1,3,3,1,,,,,
42470,0,4,5,0,0,0,1,1,5,4,0,0,1,4,3,0,,,,,
42471,0,1,3,1,0,0,0,0,5,4,0,1,1,1,3,1,,,,,
42472,0,4,3,0,0,1,1,0,4,4,2,1,1,1,3,1,,,,,
42473,0,4,4,1,0,0,1,0,2,2,0,0,1,1,3,0,,,,,
42474,0,2,6,0,0,0,1,0,5,1,1,1,1,4,4,1,,,,,
42475,0,2,1,0,1,0,1,0,0,3,0,1,1,1,2,1,,,,,
42476,0,1,1,0,0,0,1,0,1,3,0,0,1,1,4,1,,,,,
42477,0,4,6,0,0,0,1,1,4,4,2,0,1,2,4,1,,,,,
