,Unnamed: 0,orphan,social_category,minority_group,bpl_beneficiary,ews_group,cwsn,mother's_occupation,father's_occupation,mother's_qualification,father's_qualification,family_annual_income,debt,mental_issues,results_in_previous_year_type,status_in_previous_year,dropout_student,age_group,district,gender,label,dropout
38317,38317,0,4,3,0,1,1,0,0,3,5,2,0,0,1,4,0,2,2,1,3.0,0.1875
38318,38318,0,3,4,0,1,0,1,1,3,1,2,0,1,1,1,1,3,31,0,6.0,0.375
38319,38319,0,3,2,0,0,0,1,0,3,5,2,0,0,1,1,1,2,2,0,3.0,0.1875
38320,38320,1,2,6,0,0,0,1,0,0,3,1,1,1,2,4,0,2,3,1,8.0,0.5
38321,38321,0,3,2,0,0,0,0,0,4,5,2,0,1,4,1,1,4,9,0,3.0,0.1875
38322,38322,1,2,2,1,0,1,1,1,5,0,2,0,0,2,3,1,1,12,1,9.0,0.5625
38323,38323,0,2,2,0,0,0,1,0,3,4,0,1,0,3,4,1,3,16,1,7.0,0.4375
38324,38324,0,1,5,0,0,0,1,0,3,3,2,0,1,4,3,1,4,20,1,5.0,0.3125
38325,38325,0,1,3,0,0,0,0,0,4,3,2,0,1,2,1,0,2,13,0,3.0,0.1875
38326,38326,0,3,2,1,0,1,1,0,3,0,2,1,1,1,4,1,2,25,0,9.0,0.5625
38327,38327,0,4,1,0,0,1,1,0,5,0,2,1,1,3,3,1,1,6,1,8.0,0.5
38328,38328,0,2,3,0,0,0,0,0,2,0,2,0,1,2,3,1,4,4,1,5.0,0.3125
38329,38329,0,2,4,0,0,0,1,0,3,3,0,1,1,3,1,0,2,11,0,6.0,0.375
38330,38330,0,1,7,0,0,1,1,1,3,0,0,1,1,4,4,1,2,31,1,10.0,0.625
38331,38331,0,2,1,0,1,0,1,0,0,5,2,0,1,2,3,1,5,14,0,8.0,0.5
38332,38332,0,4,6,0,0,0,1,0,4,4,2,0,1,1,2,1,1,29,1,3.0,0.1875
38333,38333,0,2,7,0,1,0,1,0,0,3,1,1,1,4,2,1,3,25,0,7.0,0.4375
38334,38334,0,1,2,0,0,1,0,1,0,1,1,0,1,2,3,0,2,4,0,6.0,0.375
38335,38335,0,2,1,0,0,0,1,0,5,1,1,0,0,3,3,0,2,19,1,4.0,0.25
38336,38336,0,4,7,0,1,0,1,0,1,4,0,0,1,4,2,1,4,32,0,5.0,0.3125
38337,38337,1,1,7,0,0,0,0,0,0,1,0,0,1,3,4,0,5,9,0,7.0,0.4375
38338,38338,0,2,3,0,0,0,1,0,1,3,2,1,0,2,4,0,1,33,0,5.0,0.3125
38339,38339,0,1,7,0,0,0,1,1,5,0,0,1,1,1,2,1,4,16,1,8.0,0.5
38340,38340,0,3,5,0,0,0,1,0,4,3,2,1,1,2,4,1,1,17,0,8.0,0.5
38341,38341,0,3,3,0,0,0,0,0,0,0,1,0,1,4,4,1,3,21,1,6.0,0.375
38342,38342,0,3,6,0,1,1,1,0,4,2,1,0,1,3,1,1,2,32,1,7.0,0.4375
38343,38343,0,4,3,0,0,0,0,0,1,4,2,0,0,3,3,1,4,22,1,2.0,0.125
38344,38344,0,2,1,0,0,0,1,0,1,2,1,1,1,1,2,1,1,33,0,6.0,0.375
38345,38345,0,4,2,0,0,0,1,0,4,4,2,1,0,4,3,1,4,14,1,3.0,0.1875
38346,38346,0,1,6,0,1,0,0,0,1,3,2,0,0,2,1,1,2,26,1,4.0,0.25
38347,38347,1,4,5,0,0,0,0,0,0,3,1,1,1,2,4,0,4,25,0,7.0,0.4375
38348,38348,0,4,4,0,1,0,1,1,3,2,2,1,1,2,1,1,2,16,1,7.0,0.4375
38349,38349,0,2,3,0,0,0,1,0,2,1,0,0,1,3,2,1,2,15,1,6.0,0.375
38350,38350,0,3,4,1,0,0,0,0,0,4,2,1,1,4,1,1,2,24,0,6.0,0.375
38351,38351,0,1,5,1,1,0,1,0,4,1,1,0,1,1,4,0,1,32,1,7.0,0.4375
38352,38352,0,1,5,0,0,0,0,0,2,0,2,1,1,2,3,1,3,23,0,7.0,0.4375
38353,38353,0,4,3,0,0,1,1,0,1,0,0,1,1,3,2,1,5,12,0,8.0,0.5
38354,38354,0,4,5,0,0,1,0,0,1,1,2,1,1,1,2,1,1,31,0,5.0,0.3125
38355,38355,0,3,4,1,1,0,1,0,4,5,1,0,1,1,4,1,4,7,1,7.0,0.4375
38356,38356,0,2,6,0,1,0,1,0,4,3,0,1,0,2,1,1,5,3,0,7.0,0.4375
38357,38357,0,4,2,0,0,1,0,0,2,1,0,0,0,2,2,1,4,13,1,4.0,0.25
38358,38358,0,1,4,0,0,0,1,0,3,0,0,1,1,4,3,1,3,22,1,7.0,0.4375
38359,38359,0,1,3,1,0,0,1,0,3,0,1,0,1,3,3,1,2,6,1,7.0,0.4375
38360,38360,0,4,6,0,0,1,1,0,5,4,1,1,1,4,3,1,3,2,1,5.0,0.3125
38361,38361,0,2,2,0,0,0,1,0,2,3,0,0,1,2,1,0,4,3,1,5.0,0.3125
38362,38362,0,4,1,0,0,0,0,0,1,2,1,1,1,4,4,0,5,31,0,4.0,0.25
38363,38363,0,3,2,1,0,0,1,0,3,2,2,0,1,2,3,1,1,14,1,6.0,0.375
38364,38364,0,2,6,1,0,0,1,0,3,0,2,1,1,3,2,1,3,21,0,8.0,0.5
38365,38365,0,4,7,0,0,0,0,0,5,3,1,0,0,4,2,1,1,12,0,1.0,0.0625
38366,38366,0,1,2,0,0,1,1,0,5,4,0,1,1,2,4,1,1,29,1,9.0,0.5625
38367,38367,0,3,2,0,0,0,1,0,3,1,0,1,1,3,3,1,5,12,0,7.0,0.4375
38368,38368,0,3,5,0,0,0,1,1,4,2,2,0,1,1,3,1,1,26,0,6.0,0.375
38369,38369,0,4,5,1,0,0,1,0,0,5,0,0,1,2,4,1,3,27,1,9.0,0.5625
38370,38370,0,2,2,1,0,0,0,0,2,1,0,0,1,1,4,0,4,28,0,5.0,0.3125
38371,38371,0,4,5,0,0,0,1,0,1,5,1,1,1,4,1,1,2,30,1,5.0,0.3125
38372,38372,0,4,6,0,0,1,1,0,5,5,1,0,1,1,3,1,3,13,0,4.0,0.25
38373,38373,0,3,5,1,0,0,0,1,0,5,2,1,0,2,3,0,3,7,1,7.0,0.4375
38374,38374,0,1,4,0,0,0,1,0,4,1,0,1,1,1,1,1,3,15,1,6.0,0.375
38375,38375,0,1,5,0,0,0,1,0,5,0,0,0,1,3,2,1,1,20,0,8.0,0.5
38376,38376,0,3,1,0,0,0,0,0,4,4,1,0,1,3,1,1,3,18,0,5.0,0.3125
38377,38377,1,3,4,0,0,0,0,0,3,2,0,0,1,3,2,1,1,16,0,6.0,0.375
38378,38378,0,3,6,0,1,0,1,0,5,0,0,1,1,4,2,0,2,16,0,7.0,0.4375
38379,38379,0,2,7,0,0,1,0,0,0,5,0,0,1,3,3,1,1,2,0,7.0,0.4375
38380,38380,0,4,1,0,0,0,1,1,0,5,1,0,1,1,4,0,3,27,0,6.0,0.375
38381,38381,1,2,6,0,0,0,1,0,2,1,1,1,1,1,4,0,1,11,0,6.0,0.375
38382,38382,0,2,7,0,0,0,1,0,5,5,1,1,1,3,2,1,2,31,0,6.0,0.375
38383,38383,0,2,2,1,0,0,1,0,5,5,1,1,1,1,2,1,3,16,1,6.0,0.375
38384,38384,0,3,1,1,0,0,0,0,0,4,0,1,1,1,3,0,3,19,0,7.0,0.4375
38385,38385,0,3,5,0,0,1,1,0,4,1,0,1,1,4,1,1,2,23,1,8.0,0.5
38386,38386,0,1,1,1,0,1,1,0,4,5,1,0,1,4,4,1,1,20,1,8.0,0.5
38387,38387,0,4,6,0,1,0,1,0,4,3,1,1,1,1,2,1,2,15,0,5.0,0.3125
38388,38388,0,3,3,0,0,0,1,0,2,3,2,1,1,2,2,1,5,27,1,6.0,0.375
38389,38389,0,4,4,0,0,1,1,0,5,5,1,1,1,1,3,1,5,20,0,5.0,0.3125
38390,38390,0,1,6,0,1,0,1,0,5,1,1,0,0,3,2,1,5,11,0,5.0,0.3125
38391,38391,0,1,3,0,0,0,1,0,5,0,2,0,1,3,2,1,3,30,1,6.0,0.375
38392,38392,0,1,7,0,0,0,0,0,3,2,2,0,0,2,1,0,4,27,0,2.0,0.125
38393,38393,0,4,1,0,0,0,1,0,2,5,1,1,1,1,4,1,5,7,0,6.0,0.375
38394,38394,0,3,1,0,0,0,1,0,3,2,2,0,1,3,4,1,2,16,0,7.0,0.4375
38395,38395,1,1,4,0,0,0,0,0,2,5,1,0,1,3,4,1,5,24,1,6.0,0.375
38396,38396,0,2,3,1,0,0,1,0,5,0,1,0,1,2,3,1,5,19,0,7.0,0.4375
38397,38397,0,3,6,1,0,0,0,0,5,5,2,0,1,3,1,1,1,17,0,5.0,0.3125
38398,38398,0,4,5,1,0,0,0,1,4,2,1,0,1,2,4,1,3,23,1,7.0,0.4375
38399,38399,1,3,1,1,0,0,1,0,2,2,1,0,1,4,4,1,4,23,1,8.0,0.5
38400,38400,0,4,1,0,0,0,1,0,3,0,1,0,0,4,1,0,4,9,1,3.0,0.1875
38401,38401,0,4,6,0,0,0,1,0,3,1,1,1,1,1,4,1,1,18,0,5.0,0.3125
38402,38402,0,2,6,0,0,0,1,0,1,2,0,0,0,4,3,1,1,8,1,4.0,0.25
38403,38403,0,2,3,0,0,0,1,0,0,3,0,0,1,4,4,1,5,2,0,7.0,0.4375
38404,38404,0,1,2,0,0,0,1,0,0,0,2,0,0,4,2,0,2,26,0,4.0,0.25
38405,38405,1,3,6,0,1,0,0,0,1,1,2,1,0,3,1,1,2,7,1,6.0,0.375
38406,38406,0,1,6,0,0,0,0,0,0,5,2,1,1,1,3,1,5,32,1,5.0,0.3125
38407,38407,1,2,1,0,0,0,1,0,4,1,0,1,1,1,3,1,1,29,1,8.0,0.5
38408,38408,0,3,7,0,0,0,1,0,0,3,1,0,1,2,2,0,5,29,0,5.0,0.3125
38409,38409,0,3,7,0,0,0,1,0,5,5,0,1,1,1,3,1,4,17,0,6.0,0.375
38410,38410,0,1,7,0,0,0,1,0,1,5,2,1,1,1,4,0,2,10,1,5.0,0.3125
38411,38411,0,1,7,0,1,0,1,1,1,3,1,0,1,4,2,1,1,10,0,6.0,0.375
38412,38412,1,2,2,1,0,0,1,0,3,2,0,1,1,2,2,1,4,24,0,9.0,0.5625
38413,38413,0,2,5,1,0,0,1,0,0,3,0,0,1,2,4,1,2,1,1,10.0,0.625
38414,38414,0,4,3,0,1,0,1,0,2,0,2,0,1,4,4,1,3,13,1,6.0,0.375
38415,38415,0,3,5,0,0,0,1,0,3,3,0,1,0,4,4,1,2,27,1,7.0,0.4375
38416,38416,0,4,3,0,0,1,1,0,3,5,0,1,1,4,3,1,1,29,0,6.0,0.375
38417,38417,0,3,4,1,1,0,0,0,2,3,0,0,1,4,4,0,5,12,1,6.0,0.375
38418,38418,0,2,7,0,0,0,1,0,2,1,2,0,1,4,2,0,5,29,0,3.0,0.1875
38419,38419,0,4,6,0,0,0,0,0,0,1,2,1,1,4,1,1,3,18,1,4.0,0.25
38420,38420,0,1,5,0,0,1,0,1,0,1,1,0,1,1,2,0,4,10,0,6.0,0.375
38421,38421,0,4,1,0,0,0,0,0,0,1,2,0,1,3,3,1,3,19,0,5.0,0.3125
38422,38422,1,1,4,0,1,0,1,0,4,2,1,1,1,2,2,0,3,28,0,7.0,0.4375
38423,38423,0,3,4,0,1,0,1,0,4,5,2,1,0,4,4,1,3,8,0,6.0,0.375
38424,38424,0,3,4,0,0,0,0,0,5,3,0,1,1,4,1,1,4,19,1,5.0,0.3125
38425,38425,0,2,2,0,0,0,1,0,3,5,1,1,1,4,3,1,2,32,0,5.0,0.3125
38426,38426,0,4,1,1,0,0,0,0,2,1,0,1,1,1,1,1,4,32,0,6.0,0.375
38427,38427,0,1,3,0,0,0,1,0,4,2,1,0,1,4,3,1,2,3,0,4.0,0.25
38428,38428,1,1,1,0,1,0,1,0,5,3,2,0,1,3,4,1,3,17,1,9.0,0.5625
38429,38429,0,2,7,0,0,0,1,0,2,5,1,1,1,2,4,1,3,13,1,7.0,0.4375
38430,38430,0,4,4,0,0,0,1,0,2,1,1,1,1,2,1,1,4,4,1,5.0,0.3125
38431,38431,1,1,6,1,1,1,0,0,0,1,0,1,1,4,2,1,4,1,0,10.0,0.625
38432,38432,0,2,3,0,1,0,1,0,2,1,1,1,1,1,2,0,5,33,1,5.0,0.3125
38433,38433,0,2,7,0,0,0,0,0,1,3,1,1,1,3,4,1,1,6,0,6.0,0.375
38434,38434,0,2,7,0,0,0,1,0,5,1,2,1,0,4,3,1,3,19,0,4.0,0.25
38435,38435,0,4,3,1,0,0,0,1,1,4,2,1,0,1,2,1,5,25,0,4.0,0.25
38436,38436,0,1,6,0,0,1,1,1,0,3,1,1,1,2,2,1,3,18,0,9.0,0.5625
38437,38437,0,2,4,0,0,1,1,0,2,5,1,1,1,2,4,1,1,26,1,8.0,0.5
38438,38438,0,3,2,1,0,0,0,0,3,2,1,1,1,3,2,1,2,15,0,6.0,0.375
38439,38439,0,2,5,0,0,0,1,1,1,0,0,1,1,4,1,1,1,4,0,9.0,0.5625
38440,38440,0,2,4,1,1,0,0,0,2,4,1,1,1,4,4,1,4,3,0,7.0,0.4375
38441,38441,0,2,7,0,0,0,1,1,0,5,0,1,1,2,4,1,3,15,1,10.0,0.625
38442,38442,0,1,5,1,0,1,1,1,3,2,1,1,1,1,4,1,2,18,0,10.0,0.625
38443,38443,0,1,2,1,1,1,0,0,1,4,2,1,1,3,4,1,2,15,0,9.0,0.5625
38444,38444,0,1,3,1,1,0,1,1,1,2,1,0,0,3,2,1,4,1,1,7.0,0.4375
38445,38445,0,4,1,0,0,0,1,0,4,0,2,1,1,3,3,0,4,5,1,6.0,0.375
38446,38446,0,2,4,1,0,0,1,1,3,0,0,0,0,4,1,1,3,26,1,7.0,0.4375
38447,38447,0,1,7,0,0,1,0,0,5,4,2,1,1,1,4,1,3,8,1,6.0,0.375
38448,38448,0,3,6,0,1,0,1,0,2,0,0,0,0,3,2,1,2,13,0,7.0,0.4375
38449,38449,0,3,3,0,0,0,1,0,3,0,0,0,1,3,1,0,5,21,0,6.0,0.375
38450,38450,0,1,1,0,0,0,1,0,5,4,1,1,1,4,1,1,5,14,0,6.0,0.375
38451,38451,0,1,5,0,0,0,1,1,3,3,2,1,1,2,3,1,5,16,0,8.0,0.5
38452,38452,0,3,6,0,0,0,0,0,4,5,2,1,1,4,3,1,3,7,0,4.0,0.25
38453,38453,0,2,6,0,0,1,0,0,3,4,0,1,1,4,2,1,1,21,1,6.0,0.375
38454,38454,0,1,5,0,0,0,1,0,3,0,2,0,1,3,1,1,1,33,0,7.0,0.4375
38455,38455,0,2,2,0,0,1,0,0,3,4,0,0,1,1,2,1,5,19,0,5.0,0.3125
38456,38456,0,1,7,0,0,0,1,0,5,3,2,1,1,3,3,0,1,29,1,5.0,0.3125
38457,38457,0,1,3,1,0,0,1,0,5,1,0,1,1,2,3,1,4,21,1,8.0,0.5
38458,38458,0,4,5,1,0,0,1,0,2,3,1,0,0,4,2,1,1,21,1,4.0,0.25
38459,38459,0,4,2,0,0,0,1,1,2,2,0,1,1,3,4,1,1,13,1,8.0,0.5
38460,38460,0,4,6,0,0,1,0,0,1,1,0,1,1,3,3,1,4,19,0,6.0,0.375
38461,38461,0,2,2,0,0,0,0,0,1,1,2,0,1,4,4,1,2,23,0,4.0,0.25
38462,38462,0,4,5,0,0,0,1,0,0,2,1,0,0,4,2,1,1,9,1,4.0,0.25
38463,38463,0,1,1,1,1,0,1,0,1,0,1,0,1,4,1,1,2,33,1,8.0,0.5
38464,38464,0,3,7,0,0,0,1,0,1,4,0,1,1,2,2,1,5,25,1,7.0,0.4375
38465,38465,0,4,6,0,0,0,1,0,5,2,2,0,0,3,1,1,2,31,1,3.0,0.1875
38466,38466,0,3,7,1,0,0,1,0,1,3,0,1,0,1,3,1,3,2,1,6.0,0.375
38467,38467,0,4,2,0,0,1,0,1,4,0,1,0,1,4,2,1,1,18,0,5.0,0.3125
38468,38468,1,1,5,0,0,0,0,0,3,0,2,0,1,1,2,1,3,6,1,6.0,0.375
38469,38469,0,2,7,1,1,0,0,0,2,3,2,1,0,1,1,0,3,33,1,4.0,0.25
38470,38470,1,2,7,0,1,1,1,0,1,2,0,1,1,3,1,0,2,7,0,9.0,0.5625
38471,38471,0,1,4,1,0,0,1,1,3,1,1,1,1,2,3,1,1,4,1,8.0,0.5
38472,38472,0,4,7,1,0,0,1,0,2,5,2,1,1,2,3,1,2,13,1,6.0,0.375
38473,38473,0,1,3,0,0,0,1,0,3,1,2,0,1,2,2,1,1,21,0,5.0,0.3125
38474,38474,0,4,5,0,0,0,1,0,4,3,0,1,0,1,1,1,3,16,0,5.0,0.3125
38475,38475,1,4,3,1,0,1,1,0,2,4,0,1,0,3,1,1,3,15,1,8.0,0.5
38476,38476,0,3,7,1,0,0,1,0,5,0,1,1,1,3,1,0,4,2,0,7.0,0.4375
38477,38477,0,4,5,0,1,0,1,0,2,1,2,1,1,3,2,1,4,14,0,7.0,0.4375
38478,38478,1,1,3,1,1,0,1,1,3,5,1,1,1,4,3,1,4,29,0,9.0,0.5625
38479,38479,0,1,6,0,0,0,0,0,1,1,0,1,1,2,3,1,3,6,1,6.0,0.375
38480,38480,0,3,7,0,0,1,0,1,4,2,2,1,1,4,1,0,1,31,0,5.0,0.3125
38481,38481,1,1,4,0,0,1,1,1,1,0,0,1,0,3,1,0,3,10,1,9.0,0.5625
38482,38482,0,2,7,0,1,0,1,0,3,0,0,0,0,1,3,1,1,9,1,6.0,0.375
38483,38483,0,3,4,0,0,0,1,0,1,2,1,0,1,1,2,1,1,6,1,4.0,0.25
38484,38484,0,3,4,1,0,0,1,0,5,4,0,0,1,3,3,0,2,12,0,6.0,0.375
38485,38485,0,3,5,1,0,0,1,1,4,2,1,1,1,1,3,1,2,25,0,8.0,0.5
38486,38486,1,2,7,0,1,1,1,0,5,3,1,1,0,3,4,1,4,31,1,9.0,0.5625
38487,38487,0,3,7,0,0,0,0,0,2,0,1,0,1,1,3,1,1,7,1,4.0,0.25
38488,38488,0,2,7,0,0,1,1,1,1,0,1,1,1,4,1,0,1,32,1,7.0,0.4375
38489,38489,1,1,3,0,1,0,1,0,5,5,2,1,1,4,3,0,3,12,1,6.0,0.375
38490,38490,0,1,3,1,0,0,0,0,5,5,2,0,1,1,1,1,2,19,0,4.0,0.25
38491,38491,0,2,5,0,0,0,1,0,3,3,0,1,1,2,2,1,4,14,0,8.0,0.5
38492,38492,0,4,5,0,0,0,1,0,2,5,1,0,1,3,3,0,1,18,0,4.0,0.25
38493,38493,0,2,4,0,1,0,1,0,1,3,0,1,1,1,2,1,3,32,0,7.0,0.4375
38494,38494,0,4,5,0,0,0,0,0,3,5,1,1,1,3,4,1,2,32,0,6.0,0.375
38495,38495,0,2,1,1,0,0,1,0,0,0,2,1,1,3,4,0,2,32,0,10.0,0.625
38496,38496,0,3,2,0,0,1,1,1,4,1,2,0,1,2,2,0,1,26,1,6.0,0.375
38497,38497,0,1,1,0,0,0,1,0,4,2,1,0,1,4,4,0,1,23,0,5.0,0.3125
38498,38498,0,2,4,0,0,0,1,0,1,1,1,1,1,3,1,1,4,19,1,6.0,0.375
38499,38499,0,1,4,0,0,0,1,0,5,0,1,0,1,2,2,1,5,31,0,6.0,0.375
38500,38500,0,4,6,0,1,1,0,0,4,3,2,1,1,2,3,0,1,21,0,5.0,0.3125
38501,38501,0,1,6,0,0,0,1,0,5,4,1,1,1,1,3,1,5,26,1,5.0,0.3125
38502,38502,0,1,6,1,0,0,1,0,2,5,2,0,0,1,1,0,1,23,0,3.0,0.1875
38503,38503,0,2,2,0,0,0,0,0,5,4,2,1,1,2,3,1,4,20,0,5.0,0.3125
38504,38504,0,3,7,0,0,0,1,0,5,3,2,1,1,4,4,0,3,5,1,5.0,0.3125
38505,38505,1,1,5,0,0,0,0,0,1,0,0,0,1,3,4,0,5,16,1,8.0,0.5
38506,38506,1,2,6,1,0,0,1,0,2,4,1,1,1,1,4,1,3,26,0,8.0,0.5
38507,38507,0,1,1,0,0,0,1,1,4,1,0,1,1,4,1,1,2,11,0,8.0,0.5
38508,38508,0,2,7,0,0,0,1,0,0,4,0,1,1,2,1,1,1,4,0,8.0,0.5
38509,38509,0,4,5,0,0,0,1,0,2,0,2,0,0,2,1,1,1,16,0,5.0,0.3125
38510,38510,1,3,6,0,0,1,1,0,3,5,2,1,1,4,4,1,5,10,1,8.0,0.5
38511,38511,0,3,6,0,0,0,1,0,3,4,1,1,1,3,1,1,3,33,1,6.0,0.375
38512,38512,0,4,7,0,0,0,1,0,3,0,0,0,1,2,4,1,5,30,0,7.0,0.4375
38513,38513,0,4,6,0,1,0,1,0,1,4,2,0,0,4,1,1,5,23,0,3.0,0.1875
38514,38514,0,1,7,1,0,0,0,0,2,2,0,1,1,4,2,1,4,7,1,6.0,0.375
38515,38515,0,1,3,0,0,0,1,0,4,2,0,0,0,4,4,1,4,8,0,5.0,0.3125
38516,38516,0,3,5,0,0,0,1,0,0,3,2,1,1,1,3,1,2,10,1,7.0,0.4375
38517,38517,0,4,1,0,0,0,1,0,2,3,2,0,1,3,1,1,1,6,1,5.0,0.3125
38518,38518,0,4,3,1,0,0,1,0,5,0,2,1,0,2,4,1,3,22,0,7.0,0.4375
38519,38519,0,1,4,0,1,0,1,1,0,0,0,1,1,1,3,1,2,13,0,10.0,0.625
38520,38520,0,1,1,0,0,1,1,0,3,2,1,1,0,1,1,1,3,14,0,6.0,0.375
38521,38521,1,4,6,1,0,0,1,0,1,4,2,0,0,1,4,1,3,12,1,5.0,0.3125
38522,38522,0,1,2,0,0,0,1,0,4,5,1,1,1,3,1,1,2,12,1,6.0,0.375
38523,38523,1,4,6,0,0,0,1,1,2,2,0,1,0,1,1,1,4,29,1,6.0,0.375
38524,38524,0,2,3,0,1,0,1,0,2,3,1,1,1,4,3,1,2,18,1,6.0,0.375
38525,38525,1,2,3,0,0,0,1,0,1,1,1,0,1,3,4,0,2,27,0,6.0,0.375
38526,38526,0,3,1,1,1,0,1,0,3,5,1,0,0,3,1,0,2,28,0,6.0,0.375
38527,38527,0,3,2,0,0,0,0,1,0,0,2,1,0,1,4,1,4,28,0,7.0,0.4375
38528,38528,0,3,6,0,0,0,1,0,4,2,0,1,1,2,3,1,4,32,1,7.0,0.4375
38529,38529,1,3,7,0,0,0,1,0,3,3,2,1,1,4,4,1,1,29,1,7.0,0.4375
38530,38530,1,4,4,0,0,0,1,0,1,0,1,0,1,3,1,1,3,20,1,6.0,0.375
38531,38531,0,1,2,1,0,0,0,0,0,1,2,1,1,1,1,1,1,2,1,6.0,0.375
38532,38532,0,2,5,0,1,0,1,0,2,1,0,1,1,4,4,1,5,17,1,9.0,0.5625
38533,38533,0,2,4,0,1,1,0,0,5,3,1,0,1,2,4,1,2,27,0,7.0,0.4375
38534,38534,0,3,4,0,1,0,0,0,2,2,2,0,1,1,2,1,3,11,0,4.0,0.25
38535,38535,0,4,7,0,0,0,0,0,1,2,0,0,1,3,3,1,4,18,0,4.0,0.25
38536,38536,1,2,6,0,0,1,0,0,1,2,0,0,1,3,1,1,1,5,0,7.0,0.4375
38537,38537,1,4,6,1,1,0,1,0,5,3,2,1,1,4,3,1,3,10,0,7.0,0.4375
38538,38538,1,1,7,0,0,0,0,0,1,2,0,0,0,2,3,1,1,4,0,5.0,0.3125
38539,38539,0,4,7,0,0,0,1,0,4,1,0,1,1,4,2,1,2,17,0,5.0,0.3125
38540,38540,0,4,5,1,1,0,1,1,1,5,2,0,1,2,4,1,3,20,0,9.0,0.5625
38541,38541,0,4,6,1,0,0,0,0,2,0,2,0,1,2,3,1,4,31,1,5.0,0.3125
38542,38542,0,4,4,0,1,1,1,0,3,0,2,0,1,1,4,0,2,16,1,6.0,0.375
38543,38543,0,1,7,0,0,0,0,0,1,2,2,0,1,4,3,1,2,20,0,3.0,0.1875
38544,38544,0,2,2,0,0,0,0,0,2,4,2,1,1,4,1,1,4,25,1,4.0,0.25
38545,38545,0,4,4,0,0,0,1,0,2,3,1,0,1,1,3,0,3,28,1,2.0,0.125
38546,38546,1,3,6,1,0,0,1,0,1,2,1,0,1,4,4,1,2,29,0,7.0,0.4375
38547,38547,0,4,6,0,1,1,1,0,3,2,2,0,1,1,1,1,3,6,0,5.0,0.3125
38548,38548,1,4,2,0,1,0,1,0,1,2,2,1,1,3,1,0,4,15,0,6.0,0.375
38549,38549,0,4,4,1,0,0,1,0,2,2,1,1,1,2,1,0,5,11,0,5.0,0.3125
38550,38550,0,4,1,0,0,1,1,0,2,1,0,1,1,3,4,1,2,14,0,9.0,0.5625
38551,38551,0,2,4,0,1,1,1,0,1,1,0,0,0,2,2,1,3,8,1,7.0,0.4375
38552,38552,0,3,7,1,0,0,1,0,5,0,2,0,1,4,2,1,3,3,0,6.0,0.375
38553,38553,0,2,3,0,1,0,0,0,4,0,0,1,1,1,2,1,2,14,0,7.0,0.4375
38554,38554,1,1,6,1,0,0,1,0,4,0,1,1,0,1,1,0,4,21,0,6.0,0.375
38555,38555,0,2,3,0,0,0,0,0,1,0,2,1,1,4,2,1,3,22,1,5.0,0.3125
38556,38556,0,1,3,0,0,0,1,0,5,0,1,0,0,1,4,1,4,30,0,5.0,0.3125
38557,38557,0,1,4,1,0,0,0,0,3,3,1,1,1,2,2,1,3,33,0,6.0,0.375
38558,38558,0,1,3,0,0,0,1,0,0,1,0,1,1,4,1,1,1,24,1,7.0,0.4375
38559,38559,0,4,7,1,0,0,1,0,0,0,0,1,1,3,1,1,4,3,1,9.0,0.5625
38560,38560,0,1,5,0,0,0,0,0,2,5,0,1,1,3,3,1,1,26,1,7.0,0.4375
38561,38561,0,3,1,1,0,0,1,0,3,3,2,0,1,2,1,1,4,17,0,7.0,0.4375
38562,38562,0,3,3,0,1,0,1,0,1,0,2,0,1,4,1,1,1,28,1,6.0,0.375
38563,38563,0,2,5,0,0,0,1,1,5,0,2,0,1,2,2,1,2,19,1,8.0,0.5
38564,38564,1,3,4,0,0,0,1,1,0,1,1,0,1,3,2,1,5,5,0,8.0,0.5
38565,38565,0,2,2,0,0,1,0,0,0,1,1,0,1,1,2,1,3,16,1,5.0,0.3125
38566,38566,0,2,7,0,0,0,1,0,0,5,2,0,1,1,1,0,2,1,1,4.0,0.25
38567,38567,0,1,3,1,0,0,1,1,3,0,2,0,0,1,4,0,2,26,1,6.0,0.375
38568,38568,0,4,2,0,0,0,1,0,2,4,1,1,1,1,3,1,4,17,1,4.0,0.25
38569,38569,0,2,2,0,1,0,0,0,3,0,2,1,1,3,2,0,4,32,0,6.0,0.375
38570,38570,1,3,4,0,1,0,1,0,0,3,2,0,1,4,2,1,1,21,0,7.0,0.4375
38571,38571,0,2,5,0,1,1,1,0,3,5,1,0,1,4,3,1,3,16,0,7.0,0.4375
38572,38572,1,2,5,0,1,0,0,0,2,1,1,0,1,2,4,1,3,4,1,8.0,0.5
38573,38573,0,1,3,1,1,1,0,0,4,3,2,1,1,2,1,0,1,7,1,7.0,0.4375
38574,38574,1,3,7,0,0,1,0,0,1,0,1,1,1,4,1,1,2,21,0,7.0,0.4375
38575,38575,0,1,3,0,0,0,0,0,5,0,2,0,0,3,2,0,3,31,0,3.0,0.1875
38576,38576,0,3,6,0,0,0,0,1,3,3,2,1,0,1,4,1,5,28,1,5.0,0.3125
38577,38577,1,4,3,0,0,0,1,0,4,3,1,1,0,2,2,1,1,11,0,5.0,0.3125
38578,38578,0,3,4,0,0,0,1,0,0,3,1,0,1,4,4,1,5,18,0,6.0,0.375
38579,38579,0,2,3,0,0,0,1,0,4,3,2,1,1,1,4,0,5,23,1,5.0,0.3125
38580,38580,0,2,2,0,0,0,1,0,5,5,2,1,0,1,2,1,5,25,1,4.0,0.25
