,Unnamed: 0,Gender,Age,Orphan,state,PinCode,mother_tongue,social_category,minority_group,bpl_beneficiary,ews_group,cwsn,pwd,out_of_school_child,dropout_student,mother's_qualification,father's_qualification,mother's_occupation,father's_occupation,debt,family_annual_income,no_of_children,academic_stream,status_in_previous_year,appreared_previous_exam,results_in_previous_year_type,mental_issues,drug_addiction ,label,prediction
2092,2092,0,16,0,15,762772,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,2,3,4,0,2,1,1,8,1
2093,2093,1,18,0,10,302519,0,3,3,1,1,0,1,0,0,4,3,1,0,1,2,3,2,2,0,3,0,0,6,0
2094,2094,1,18,0,29,764273,1,2,6,0,0,0,1,0,0,4,5,0,1,1,2,2,5,4,0,4,1,0,5,0
2095,2095,0,14,1,15,624235,1,1,3,1,0,1,0,1,1,1,1,1,1,1,2,2,1,1,0,3,1,0,10,1
2096,2096,0,14,0,4,866983,0,2,4,0,0,1,0,1,0,1,1,1,0,0,0,2,5,3,1,4,1,0,5,0
2097,2097,0,16,0,17,903157,1,2,4,0,0,0,0,0,0,3,3,0,0,1,0,2,5,4,1,2,0,0,5,0
2098,2098,1,16,1,12,593353,0,4,3,0,0,1,0,0,0,4,5,1,0,0,2,2,4,4,0,1,1,1,5,0
2099,2099,1,15,0,6,411740,0,3,4,0,1,0,0,0,0,3,2,1,1,1,2,3,5,3,0,3,0,1,6,0
2100,2100,0,21,0,23,421395,0,4,1,0,0,0,1,1,0,3,4,0,0,1,1,2,4,3,1,2,1,0,4,0
2101,2101,0,14,0,12,610679,1,3,2,0,1,0,0,0,0,2,3,0,0,1,1,2,5,1,1,4,0,1,3,0
2102,2102,1,15,1,23,710830,0,2,4,0,0,1,0,1,0,1,2,1,0,1,1,2,5,1,1,2,0,1,6,0
2103,2103,1,16,0,6,466601,0,4,3,1,0,1,1,1,0,2,0,0,1,0,1,2,3,1,0,4,1,1,5,0
2104,2104,0,20,0,6,253257,1,4,2,1,0,0,0,1,0,0,4,1,0,0,0,2,1,3,1,4,1,0,5,0
2105,2105,1,17,0,20,305629,0,1,4,0,1,0,1,1,1,0,0,0,1,1,2,2,1,4,0,1,1,1,9,1
2106,2106,1,21,0,24,337716,0,3,3,1,1,0,1,0,1,0,4,1,1,1,1,2,5,2,0,1,1,0,9,1
2107,2107,1,14,0,29,498401,1,4,3,1,1,1,1,1,0,2,5,0,0,0,2,3,3,4,1,4,1,1,5,0
2108,2108,1,15,0,1,922917,1,1,1,1,0,0,0,0,1,0,3,0,1,0,1,3,4,2,0,3,1,1,8,1
2109,2109,1,19,0,4,728640,1,2,3,0,1,0,0,0,0,2,1,0,0,1,2,2,5,3,1,4,1,1,4,0
2110,2110,0,19,0,13,536803,1,3,5,0,1,1,1,0,1,0,4,1,0,0,2,3,4,2,1,2,0,0,8,1
2111,2111,1,15,0,31,455056,0,3,7,1,0,1,0,1,0,4,5,0,1,0,1,2,3,3,1,2,1,1,6,0
2112,2112,0,15,0,15,474107,0,1,6,1,1,0,0,1,0,3,2,1,1,0,1,3,3,1,1,4,1,1,6,0
2113,2113,1,16,0,32,949838,1,4,7,1,0,1,1,1,0,5,0,1,0,1,1,3,1,2,1,2,0,0,6,0
2114,2114,0,21,0,8,449360,1,3,4,1,0,1,1,0,1,1,0,1,1,0,0,2,3,4,1,4,1,0,10,1
2115,2115,1,15,1,5,848300,0,3,4,1,0,1,1,0,0,5,1,0,1,1,1,3,3,2,1,4,0,1,6,0
2116,2116,0,16,0,28,260813,0,3,3,0,0,1,1,0,0,4,1,1,0,0,1,3,5,3,0,3,0,0,4,0
2117,2117,1,21,0,10,904873,0,3,4,0,1,1,1,0,0,2,3,1,0,0,2,3,5,1,1,2,1,1,6,0
2118,2118,1,15,1,14,862885,1,3,2,0,0,1,0,0,0,0,4,1,0,0,0,3,2,1,0,3,0,0,7,0
2119,2119,1,14,0,1,732407,0,1,7,0,0,0,1,1,0,5,1,1,0,0,0,2,3,3,0,3,1,1,5,0
2120,2120,0,14,1,1,177556,1,2,3,0,0,0,1,1,0,3,1,1,1,1,2,3,2,1,1,1,1,0,6,0
2121,2121,1,16,0,33,497373,0,1,3,0,0,1,0,0,1,2,5,1,1,1,0,3,5,2,0,4,1,1,8,1
2122,2122,1,16,0,17,437163,1,2,4,0,0,1,1,1,0,2,3,1,0,1,2,3,4,1,1,2,1,0,6,0
2123,2123,1,16,0,20,770409,0,4,4,0,0,1,1,1,1,2,0,1,1,0,0,3,2,4,0,4,1,1,8,1
2124,2124,1,14,0,33,961101,0,4,6,0,0,0,0,1,0,3,1,1,1,1,2,3,3,3,1,2,0,1,4,0
2125,2125,0,19,0,19,476860,1,3,3,0,1,0,1,1,0,2,0,0,1,0,1,2,3,2,1,1,0,0,4,0
2126,2126,0,19,0,28,826519,0,4,1,1,1,1,0,1,1,0,4,0,1,1,0,3,4,1,0,4,0,1,9,1
2127,2127,1,20,0,16,878503,1,3,4,1,0,1,1,1,1,0,1,1,0,0,0,2,5,1,0,2,0,1,8,1
2128,2128,0,17,0,14,933831,0,1,2,0,0,1,1,1,0,2,2,0,1,1,1,3,2,2,0,2,0,1,5,0
2129,2129,0,20,0,15,149196,1,3,1,1,0,0,1,0,1,2,0,0,1,0,0,2,4,4,1,1,1,1,9,1
2130,2130,0,21,0,2,763404,1,2,6,0,0,1,0,1,0,5,4,0,0,1,0,2,2,4,1,4,0,1,5,0
2131,2131,0,14,0,10,245781,0,1,6,1,0,1,1,0,1,0,2,1,1,1,0,2,1,2,1,3,1,0,11,1
2132,2132,1,15,0,5,289087,0,4,6,0,1,1,1,0,0,2,3,0,0,0,0,2,3,2,1,3,1,0,5,0
2133,2133,1,20,0,7,185893,1,1,5,1,1,1,0,1,1,4,2,0,1,1,1,2,2,4,1,1,1,1,10,1
2134,2134,0,14,0,28,801239,1,1,2,1,1,0,0,0,1,4,0,0,0,1,1,3,4,4,0,3,1,0,9,1
2135,2135,1,20,0,5,749469,0,2,2,1,1,0,1,0,1,2,3,1,1,0,1,3,2,4,1,3,0,0,8,1
2136,2136,1,14,0,5,221004,0,4,5,1,1,0,1,1,1,3,4,1,1,1,2,3,3,2,1,3,0,1,8,1
2137,2137,1,14,1,4,257774,0,1,7,1,1,1,0,0,0,4,4,0,0,0,0,3,5,1,1,2,0,1,7,0
2138,2138,1,16,0,31,741738,1,4,6,1,0,0,1,0,0,5,0,0,0,1,0,2,3,4,1,1,1,1,6,0
2139,2139,0,21,1,2,703442,1,3,2,1,1,0,1,0,1,3,2,1,1,1,2,3,4,2,1,1,1,1,9,1
2140,2140,1,18,0,30,209211,1,2,4,0,0,0,0,1,0,2,0,0,0,0,1,3,2,1,1,2,1,1,4,0
2141,2141,1,20,1,22,261025,0,3,4,0,1,1,0,0,1,1,2,0,1,0,0,3,5,4,1,2,1,1,10,1
2142,2142,1,20,0,6,126928,1,3,2,1,1,0,1,1,1,0,5,0,1,0,0,3,3,3,1,2,0,1,8,1
2143,2143,0,17,0,2,489726,0,2,2,1,1,0,0,0,0,2,1,0,1,0,0,2,5,1,1,4,1,0,6,0
2144,2144,0,19,0,29,359898,0,3,6,0,0,0,0,0,0,2,4,1,1,0,1,2,1,1,1,4,1,1,4,0
2145,2145,0,15,0,31,307332,1,3,3,0,0,1,0,0,0,5,0,1,1,0,2,3,1,1,1,3,0,1,6,0
2146,2146,1,21,0,4,114484,0,4,5,1,0,0,1,0,0,3,3,1,0,0,0,3,1,3,0,4,1,0,5,0
2147,2147,1,19,0,3,484692,1,2,1,0,1,1,1,1,1,5,3,0,0,1,0,2,5,1,0,3,0,0,8,1
2148,2148,1,14,0,22,657001,0,3,6,1,0,0,0,0,1,2,0,1,1,0,0,3,1,4,1,1,0,1,8,1
2149,2149,0,18,1,29,858978,0,2,1,1,1,0,1,0,1,4,2,1,1,0,0,3,2,1,0,1,1,1,10,1
2150,2150,1,17,0,18,576671,0,1,1,1,0,0,0,1,1,0,1,1,0,0,0,3,4,4,0,4,1,1,9,1
2151,2151,0,16,0,26,581401,1,1,1,1,0,1,0,0,1,1,0,1,1,0,2,2,3,3,0,1,0,0,8,1
2152,2152,1,15,0,33,623970,0,2,3,0,0,1,1,1,0,1,1,1,0,0,2,3,5,1,1,1,0,0,3,0
2153,2153,1,17,1,19,182338,1,3,2,0,1,0,1,1,0,3,4,1,1,0,2,3,1,3,0,2,0,1,6,0
2154,2154,1,21,0,20,923799,1,2,4,1,1,1,0,0,1,4,0,1,1,0,2,2,5,3,1,3,1,0,10,1
2155,2155,1,20,0,13,193760,0,4,2,1,1,0,1,1,1,0,4,1,0,1,0,2,5,4,1,2,1,1,10,1
2156,2156,0,17,0,11,348849,1,4,3,0,1,1,0,1,0,0,1,1,0,0,2,3,1,2,1,3,1,1,6,0
2157,2157,0,20,1,8,113481,1,2,2,1,1,1,0,1,1,0,0,1,0,0,0,2,4,2,0,3,1,0,12,1
2158,2158,0,15,0,29,730338,0,3,4,1,0,1,0,1,1,1,4,1,1,1,2,2,3,1,1,3,1,1,9,1
2159,2159,0,17,0,5,351248,0,1,2,0,0,1,1,1,0,4,5,1,1,1,1,2,4,2,0,4,1,0,6,0
2160,2160,0,19,0,6,416511,1,1,4,1,1,1,0,1,1,1,4,1,0,1,0,2,2,3,0,4,1,1,9,1
2161,2161,1,17,0,20,755506,0,4,7,1,1,1,0,0,0,4,4,0,0,0,1,3,1,2,1,4,0,0,3,0
2162,2162,1,15,1,23,291325,0,1,5,1,0,0,0,1,0,3,5,1,0,1,1,3,4,1,1,4,1,0,7,0
2163,2163,1,17,0,26,466037,0,4,2,0,1,1,1,0,0,4,3,0,0,1,2,3,3,1,0,1,1,1,4,0
2164,2164,0,21,0,12,244187,1,4,7,1,0,0,1,1,0,2,1,0,0,0,1,3,2,3,1,2,1,0,3,0
2165,2165,0,14,0,26,380842,0,1,6,1,0,1,0,1,0,2,2,1,1,1,2,2,1,3,0,4,0,1,6,0
2166,2166,1,21,1,23,425060,1,1,7,1,0,0,1,0,0,1,5,0,0,1,1,3,4,2,1,4,0,1,4,0
2167,2167,0,16,0,2,688568,0,1,1,0,1,1,1,1,0,4,3,0,1,0,0,2,5,3,1,1,0,0,6,0
2168,2168,1,19,1,27,740881,1,4,6,1,0,1,0,1,0,1,3,1,0,1,0,3,4,2,0,3,0,0,7,0
2169,2169,0,19,1,21,270973,1,4,5,1,1,0,1,0,0,1,2,0,1,0,2,3,4,1,1,4,0,1,5,0
2170,2170,1,21,0,21,498683,1,4,6,0,0,1,1,1,1,0,0,1,1,1,1,3,4,4,1,2,1,1,10,1
2171,2171,0,18,0,14,685151,0,4,4,0,1,1,1,0,1,0,0,1,0,1,2,2,4,2,0,1,1,0,8,1
2172,2172,0,15,0,15,552415,0,4,2,1,0,1,1,0,0,5,3,1,1,1,2,2,4,2,1,1,1,1,6,0
2173,2173,0,17,1,18,601894,0,2,3,0,1,1,0,1,1,0,2,0,1,1,0,2,1,1,0,1,1,0,10,1
2174,2174,1,17,1,32,897151,1,2,3,0,0,1,1,1,1,5,2,1,1,1,0,2,3,4,0,4,0,1,9,1
2175,2175,0,19,0,26,949809,0,3,3,1,0,1,1,1,1,2,1,1,0,0,1,2,5,4,1,3,1,1,8,1
2176,2176,1,14,1,1,300562,0,1,3,1,0,0,1,0,1,5,1,1,1,1,0,3,4,4,0,1,0,1,9,1
2177,2177,0,15,1,5,998381,0,1,2,1,1,0,1,1,0,5,3,1,0,0,2,2,5,4,0,3,0,1,7,0
2178,2178,0,17,0,31,761148,1,4,5,0,0,1,1,0,1,0,3,0,1,1,1,3,5,1,1,3,1,0,8,1
2179,2179,0,17,0,5,291245,1,4,2,1,1,1,1,1,0,1,5,0,0,0,1,3,2,4,0,3,1,1,6,0
2180,2180,0,21,0,9,176953,0,2,6,1,1,0,1,0,0,4,4,0,1,1,1,2,3,2,0,4,0,0,5,0
2181,2181,1,18,0,22,922678,0,3,5,0,0,1,0,0,0,1,4,0,0,0,1,2,5,1,0,1,0,0,3,0
2182,2182,1,17,0,31,674528,0,2,4,0,1,1,0,1,0,0,3,0,0,1,2,2,2,3,0,3,0,1,6,0
2183,2183,0,16,0,3,692217,0,3,6,0,1,1,0,1,1,1,0,0,0,0,0,2,2,1,0,3,1,0,8,1
2184,2184,1,19,1,32,565853,0,1,4,0,1,1,1,0,1,0,1,1,1,1,1,2,1,2,0,4,0,0,9,1
2185,2185,0,17,0,32,855750,0,3,3,0,0,0,0,0,1,5,0,1,1,1,2,2,5,4,1,4,1,0,8,1
2186,2186,0,14,0,3,198004,0,3,2,1,1,1,0,1,1,2,2,0,1,1,1,2,4,3,1,2,0,0,8,1
2187,2187,0,16,0,23,989482,1,3,5,0,0,0,1,0,0,1,4,0,0,1,0,3,2,1,0,1,1,0,5,0
2188,2188,0,16,0,22,599889,0,1,2,1,1,0,1,1,0,4,2,0,0,1,2,2,2,1,0,4,1,0,5,0
2189,2189,1,20,0,18,605106,1,2,1,0,0,1,1,1,1,0,2,1,1,1,0,2,4,3,0,4,0,0,9,1
2190,2190,1,17,1,20,834195,0,4,6,1,0,1,0,1,0,2,4,0,1,0,1,3,1,1,1,1,1,0,5,0
2191,2191,0,19,0,11,212230,1,2,4,0,1,0,0,0,0,4,5,0,0,0,1,3,1,4,0,4,0,1,3,0
2192,2192,1,19,1,8,588446,0,2,3,1,1,0,1,0,1,1,1,1,1,0,2,2,3,4,1,3,0,1,9,1
2193,2193,1,21,0,8,921302,1,4,4,1,0,1,1,1,1,0,3,1,1,0,0,3,4,3,0,2,0,1,8,1
2194,2194,1,17,0,2,836368,0,3,2,1,1,1,0,0,1,0,5,1,0,0,0,2,3,1,1,4,0,1,8,1
2195,2195,0,16,0,13,390021,1,1,3,1,1,1,0,1,1,4,1,1,1,1,0,2,3,3,0,4,0,0,9,1
2196,2196,1,18,0,17,432904,0,1,7,0,0,1,0,1,0,5,0,0,1,0,1,2,4,4,1,2,0,1,6,0
2197,2197,1,14,0,32,703307,1,2,6,0,1,0,0,0,1,0,2,1,1,0,2,3,2,4,1,3,1,1,9,1
2198,2198,1,19,0,23,572723,0,3,6,1,1,0,0,0,1,0,4,0,1,1,2,2,4,4,1,2,0,0,9,1
2199,2199,0,18,0,30,308749,1,2,4,1,1,1,0,0,1,4,4,1,0,0,0,3,1,2,0,3,0,0,8,1
2200,2200,1,14,0,10,789579,1,2,5,1,0,1,1,1,1,0,5,0,0,0,1,2,1,3,1,2,1,1,8,1
2201,2201,0,17,0,29,421028,1,4,3,1,0,1,1,0,0,1,0,0,0,1,2,2,2,2,1,4,0,1,4,0
2202,2202,0,21,0,7,596409,0,1,2,0,1,1,0,0,1,4,0,0,1,1,2,2,1,3,1,3,0,0,8,1
2203,2203,1,21,0,11,721845,1,1,3,0,0,0,0,0,0,4,5,1,0,0,2,2,2,1,0,1,0,1,2,0
2204,2204,1,14,1,7,860193,0,4,4,0,1,0,1,0,0,4,0,0,0,1,2,2,2,3,0,3,1,0,6,0
2205,2205,0,20,0,33,981346,0,3,2,0,0,0,1,0,0,2,4,1,0,1,1,3,5,4,0,2,0,1,5,0
2206,2206,1,14,0,19,704295,1,2,6,1,0,1,1,0,0,3,1,1,0,1,0,2,3,3,1,1,0,1,6,0
2207,2207,0,22,0,33,135872,1,2,4,1,1,1,0,1,1,0,0,0,0,1,1,3,5,1,0,2,0,1,9,1
2208,2208,0,17,1,33,503021,0,4,7,0,1,0,1,0,0,1,1,0,0,1,0,3,2,3,1,3,1,0,6,0
2209,2209,1,17,0,15,778816,0,1,3,0,1,1,0,0,0,2,4,0,1,0,2,3,4,1,1,2,1,0,6,0
2210,2210,1,14,0,16,205870,1,1,2,0,1,0,1,0,0,4,4,0,1,0,1,2,3,2,1,1,1,0,4,0
2211,2211,0,19,0,28,484997,1,1,5,0,0,0,1,1,0,2,5,1,0,0,0,2,5,3,1,4,0,1,4,0
2212,2212,1,15,0,33,643490,0,1,1,1,1,0,0,0,0,3,4,1,0,1,2,2,3,1,0,4,0,1,6,0
2213,2213,0,15,0,11,325788,1,4,3,1,1,0,1,1,0,1,3,0,0,0,2,3,2,3,1,2,1,1,4,0
2214,2214,0,18,0,32,923133,0,1,7,0,1,1,0,1,1,0,4,1,1,1,2,3,2,3,1,1,1,0,9,1
2215,2215,1,20,0,23,231907,0,3,2,1,0,1,1,0,0,5,5,0,0,0,1,2,2,1,1,2,0,1,4,0
2216,2216,1,21,1,10,943019,1,3,1,0,0,1,0,1,1,2,2,1,1,1,2,3,4,3,1,2,1,1,10,1
2217,2217,1,17,1,6,538156,0,3,1,0,1,1,1,1,1,4,5,1,0,1,2,3,2,3,1,2,0,0,9,1
2218,2218,1,14,0,26,214041,1,1,3,0,0,1,0,1,0,2,3,1,0,1,2,2,3,2,1,3,0,1,5,0
2219,2219,1,14,0,15,239168,1,1,6,0,1,1,0,1,1,1,0,0,1,1,1,3,1,1,1,3,0,1,8,1
2220,2220,1,21,1,3,470476,1,1,3,0,0,0,0,0,0,3,3,0,0,0,1,3,4,1,0,2,0,1,3,0
2221,2221,0,20,0,8,351026,1,3,2,1,1,1,1,0,1,5,3,1,0,0,1,3,4,4,1,2,0,0,8,1
2222,2222,0,17,0,5,889326,1,4,3,1,0,1,1,0,1,0,4,1,1,0,0,3,2,1,0,4,1,1,8,1
2223,2223,1,14,0,17,255889,0,1,6,1,0,1,0,1,0,0,2,0,0,1,0,2,4,3,0,4,0,1,6,0
2224,2224,1,21,1,33,600693,0,2,2,1,1,1,0,0,1,4,3,1,0,1,0,2,2,3,0,4,1,1,10,1
2225,2225,1,18,0,13,520010,1,3,2,0,1,0,0,0,0,4,3,0,1,0,0,2,5,3,1,2,0,1,5,0
2226,2226,1,16,0,28,941981,0,3,5,0,0,0,1,1,0,4,1,0,0,1,0,2,5,2,0,2,0,0,5,0
2227,2227,1,20,0,17,615416,0,2,3,1,0,1,1,1,0,4,1,0,0,0,1,2,4,3,1,1,1,0,4,0
2228,2228,1,14,0,8,205578,0,4,4,1,1,1,0,1,0,0,2,0,0,0,2,2,1,1,0,2,1,0,6,0
2229,2229,0,21,0,5,561954,1,3,3,0,0,1,1,1,1,4,2,1,1,1,2,2,3,3,1,2,1,1,8,1
2230,2230,0,18,0,13,308202,0,4,2,1,0,0,1,0,0,5,5,0,0,1,0,2,3,2,0,2,1,1,5,0
2231,2231,0,16,0,26,740660,0,2,7,1,1,0,1,0,0,5,4,0,1,0,0,3,5,3,1,1,1,0,6,0
2232,2232,0,18,0,19,516781,0,3,6,0,1,0,0,1,0,1,0,0,1,0,1,3,4,1,1,3,1,0,6,0
2233,2233,0,16,0,23,581435,0,3,6,1,0,1,1,1,0,3,5,0,1,0,2,3,2,1,1,1,1,0,5,0
2234,2234,0,21,0,17,650245,0,4,4,0,1,1,1,1,0,3,4,0,0,1,0,3,1,1,1,1,0,0,4,0
2235,2235,0,19,0,20,193407,0,2,3,1,1,0,1,1,0,1,2,1,0,0,1,2,4,1,1,3,0,0,5,0
2236,2236,0,18,1,30,379975,0,3,6,0,1,1,1,0,0,1,2,1,0,0,2,3,5,1,0,4,1,0,6,0
2237,2237,0,14,0,26,327456,1,1,6,0,0,0,0,0,0,4,1,0,0,0,0,2,1,3,0,1,0,0,2,0
2238,2238,1,20,0,30,506725,0,3,4,0,0,0,0,0,0,2,5,1,0,0,1,3,3,1,1,2,0,0,3,0
2239,2239,1,14,0,7,615958,0,1,6,1,0,1,0,0,0,4,1,1,0,0,2,3,5,2,0,4,1,1,5,0
2240,2240,1,16,0,8,656434,0,2,2,0,0,1,0,0,0,1,2,0,0,1,1,2,2,2,0,1,1,1,4,0
2241,2241,0,21,0,20,672864,0,3,3,0,1,1,1,0,0,3,1,0,1,0,2,2,5,1,0,3,1,1,6,0
2242,2242,0,18,0,22,760914,0,4,7,1,1,0,0,1,0,5,4,0,0,1,2,3,4,4,0,1,0,0,4,0
2243,2243,0,17,1,29,219839,0,3,2,1,1,0,1,1,0,1,2,1,0,0,2,3,4,1,0,4,1,1,6,0
2244,2244,1,19,0,21,813164,0,1,4,1,1,1,1,0,1,3,1,0,0,1,1,2,3,1,0,3,1,0,8,1
2245,2245,0,15,0,1,918192,1,3,4,1,1,1,1,0,1,1,0,0,1,1,0,3,5,2,0,4,0,0,9,1
2246,2246,1,20,1,29,454809,1,4,6,0,1,0,1,0,0,3,5,0,0,0,2,3,2,3,1,4,0,1,2,0
2247,2247,0,17,0,2,255002,0,1,2,0,1,0,0,1,0,4,0,1,0,0,0,2,1,3,1,3,0,0,6,0
2248,2248,1,16,0,30,833984,1,2,3,0,0,0,1,0,0,2,1,0,0,1,0,3,5,4,0,1,0,1,4,0
2249,2249,0,15,0,17,447537,0,4,2,1,0,0,0,0,0,0,2,0,1,0,0,2,5,2,0,3,0,0,5,0
2250,2250,1,15,0,17,526301,1,1,2,1,1,1,1,0,1,1,2,1,0,0,1,3,5,1,0,3,1,1,8,1
2251,2251,0,18,0,8,254885,1,1,7,1,0,0,1,1,1,0,3,1,1,0,2,3,1,4,1,3,1,0,9,1
2252,2252,1,19,0,28,147348,1,3,4,1,0,1,1,0,0,3,2,1,0,0,2,2,1,3,1,3,1,0,6,0
2253,2253,1,18,0,20,195470,0,3,3,1,1,0,0,0,0,1,4,0,1,0,2,3,5,2,1,4,1,0,5,0
2254,2254,1,14,0,30,846161,0,1,7,1,0,0,1,0,1,4,1,1,1,0,0,2,1,4,0,4,1,1,8,1
2255,2255,1,19,1,6,464707,0,1,6,1,0,0,0,1,0,4,5,1,0,1,1,3,4,3,1,2,0,1,6,0
2256,2256,1,20,1,21,302257,1,4,2,1,0,1,1,0,1,3,2,0,1,1,0,2,1,4,1,2,0,1,9,1
2257,2257,1,19,1,10,787638,1,3,3,0,1,0,0,0,1,4,0,1,1,1,2,3,3,1,0,4,1,1,9,1
2258,2258,0,18,0,30,203348,0,4,3,0,1,1,0,1,1,2,0,0,1,1,1,3,2,2,1,2,1,0,8,1
2259,2259,0,15,0,9,166773,0,1,6,0,0,1,0,0,0,2,1,0,0,0,1,2,5,1,1,1,1,0,3,0
2260,2260,0,14,0,6,298107,1,2,1,0,0,0,0,1,1,0,1,0,1,0,0,3,5,2,1,3,1,0,8,1
2261,2261,1,14,0,12,315809,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,2,2,3,0,1,1,1,6,0
2262,2262,1,21,0,17,742107,1,2,4,0,0,1,0,0,0,4,5,0,0,1,1,3,4,1,0,3,1,0,5,0
2263,2263,0,19,0,3,506336,0,3,4,0,1,0,1,1,0,4,2,0,1,1,2,2,1,4,1,2,0,1,6,0
2264,2264,1,19,0,20,121026,1,4,3,1,1,1,0,1,1,3,5,1,1,1,1,2,4,1,0,1,1,0,8,1
2265,2265,1,15,1,20,167304,1,4,5,1,0,1,1,0,0,4,3,0,0,0,0,3,3,2,1,2,1,0,7,0
2266,2266,1,17,0,25,903859,1,2,6,0,0,0,0,0,0,4,3,1,1,0,0,2,3,1,1,4,0,0,4,0
2267,2267,1,19,0,27,116874,1,4,3,1,0,1,1,1,0,1,1,0,0,0,0,2,1,3,0,1,0,0,3,0
2268,2268,1,21,0,25,491490,0,4,5,1,0,0,0,1,1,2,2,0,1,1,0,3,5,1,1,2,1,0,8,1
2269,2269,0,17,0,10,149086,1,1,7,1,0,0,1,0,0,5,4,1,1,0,1,3,5,4,1,3,0,0,6,0
2270,2270,0,17,0,27,837435,0,3,6,0,1,1,1,0,1,1,0,0,0,1,0,3,4,3,0,2,0,0,8,1
2271,2271,0,14,0,4,233390,1,2,2,1,1,1,1,1,0,5,2,0,1,0,2,2,3,3,1,1,1,0,6,0
2272,2272,0,13,0,3,196952,0,3,1,0,0,1,1,1,0,3,3,1,0,0,1,2,5,1,0,3,1,0,6,0
2273,2273,1,15,0,1,328180,0,1,2,1,1,1,1,0,1,3,5,0,1,1,0,2,2,2,1,1,0,1,8,1
2274,2274,0,19,0,7,179599,1,4,3,1,1,1,0,1,1,0,3,0,0,0,0,2,3,4,1,3,1,0,9,1
2275,2275,1,14,0,15,177658,1,3,3,1,1,0,0,0,0,3,3,1,0,1,2,3,1,2,1,2,0,0,6,0
2276,2276,0,14,1,7,446570,0,4,3,0,1,1,1,0,0,5,0,1,0,1,2,3,2,2,1,4,1,1,7,0
2277,2277,0,16,0,25,330428,1,2,4,0,1,1,1,0,1,3,0,0,1,1,1,3,5,2,1,2,1,1,9,1
2278,2278,0,20,0,1,962835,1,1,1,0,1,1,0,1,1,5,2,1,1,0,2,3,5,1,0,2,1,1,9,1
2279,2279,0,16,0,24,989107,1,2,5,1,1,1,1,1,1,5,3,0,0,0,0,2,1,3,0,1,1,1,8,1
2280,2280,1,19,0,16,887390,1,1,7,0,0,1,1,1,0,1,2,0,1,1,2,2,2,4,0,2,0,1,6,0
2281,2281,1,20,0,15,409893,1,1,1,1,0,1,0,1,0,1,0,0,0,0,2,3,4,3,0,2,0,0,6,0
2282,2282,1,20,0,16,401281,1,4,6,0,1,0,1,1,0,5,2,0,0,1,1,3,3,3,1,4,0,1,2,0
2283,2283,1,15,0,18,559208,1,2,6,0,0,1,0,1,0,0,3,0,0,0,2,2,1,4,1,4,1,0,5,0
2284,2284,1,20,0,15,484696,1,3,7,0,1,0,1,0,0,3,5,0,0,0,0,2,4,2,0,4,0,1,3,0
2285,2285,1,15,1,28,199303,1,2,4,0,0,1,0,0,0,2,1,0,0,1,1,2,4,4,0,4,1,0,6,0
2286,2286,1,19,0,14,994086,0,1,2,1,0,0,1,0,0,1,1,0,0,1,2,3,5,1,0,2,0,1,4,0
2287,2287,0,14,0,4,128140,0,3,2,0,1,1,1,0,0,3,2,1,0,1,2,3,3,3,0,1,1,1,6,0
2288,2288,1,21,0,24,615957,0,3,4,0,1,1,0,0,0,2,4,0,1,0,0,2,5,4,0,4,0,0,6,0
2289,2289,1,19,0,11,677806,1,2,6,1,0,0,1,1,0,2,2,1,1,0,2,2,4,1,1,4,0,0,4,0
2290,2290,0,17,0,32,990476,0,3,7,1,0,0,1,0,0,1,3,1,0,1,1,3,5,1,1,3,1,0,6,0
2291,2291,1,18,0,2,975549,0,3,6,1,0,0,1,1,0,4,1,1,1,0,0,3,4,3,0,4,0,1,5,0
2292,2292,1,14,1,32,791143,0,4,7,0,1,1,1,0,0,3,3,1,0,0,0,3,5,4,1,2,0,0,7,0
2293,2293,1,14,0,22,768184,1,1,1,0,1,0,1,0,0,1,5,1,1,0,1,2,2,2,1,4,0,0,5,0
2294,2294,1,20,0,16,338104,0,3,7,1,0,0,0,1,0,1,4,0,1,0,2,3,2,4,0,3,1,1,6,0
2295,2295,0,15,0,7,915904,1,4,3,1,1,0,0,1,0,5,5,1,0,1,1,2,1,4,1,3,0,0,6,0
2296,2296,0,14,1,11,725581,1,1,7,1,0,1,0,0,0,0,2,0,0,0,2,2,2,1,1,4,1,0,6,0
2297,2297,0,20,0,28,768177,1,1,7,1,1,1,1,0,1,5,2,0,1,1,2,3,1,2,1,3,1,1,9,1
2298,2298,0,17,0,28,896796,1,4,1,1,1,0,1,0,1,0,1,0,0,0,0,2,2,4,1,4,1,0,8,1
2299,2299,0,15,0,28,570922,0,3,1,0,0,1,0,1,1,0,2,1,0,1,0,3,3,4,0,3,0,0,10,1
2300,2300,1,15,0,30,499305,0,3,5,1,1,1,1,1,1,4,3,1,0,1,2,2,3,4,0,3,1,0,11,1
2301,2301,0,18,0,7,529809,1,2,1,1,1,1,1,0,1,2,5,1,1,1,0,2,5,1,0,4,0,0,10,1
2302,2302,0,15,0,33,277135,0,4,5,1,0,0,1,0,0,1,4,0,1,1,1,2,5,2,0,2,0,1,5,0
2303,2303,1,18,0,2,225705,0,3,2,0,0,1,0,0,1,0,4,0,1,1,2,3,5,4,0,4,1,0,8,1
