orphan,social_category,minority_group,bpl_beneficiary,ews_group,cwsn,mother's_occupation,father's_occupation,mother's_qualification,father's_qualification,family_annual_income,debt,mental_issues,results_in_previous_year_type,status_in_previous_year,dropout_student,age_group,district,gender,lable (y),prince_o,gender_data,district_data,age,social_catagory
0,2,6,1,0,0,0,0,1,5,1,1,1,1,3,1,5,29,1,5,0.3125,male,Modasa,14-18 year,st
0,1,4,0,0,0,1,0,1,2,0,1,1,2,3,1,3,7,1,7,0.4375,male,Kheda,8-11 year,sc
0,4,3,0,0,0,1,0,0,1,0,0,0,4,2,1,3,10,0,4,0.25,female,Jamnagar,8-11 year,ews
1,1,2,1,1,0,1,0,3,4,2,1,0,2,2,0,4,11,0,7,0.4375,female,Junagadh,11-14 year,sc
0,2,1,0,0,0,1,0,3,4,2,0,1,3,3,0,5,16,0,5,0.3125,female,Bharuch,14-18 year,st
0,1,2,0,0,0,1,0,2,3,0,0,0,4,4,1,4,21,1,5,0.3125,male,Navsari,11-14 year,sc
0,3,6,0,0,0,1,0,5,0,2,1,1,4,1,1,2,10,0,6,0.375,female,Jamnagar,6-8 year,general
0,3,4,0,0,0,0,1,0,1,2,0,1,4,3,1,4,20,0,5,0.3125,female,Dahod,11-14 year,general
0,2,1,0,0,0,1,0,3,4,1,1,1,3,1,1,2,32,1,7,0.4375,male,Chhota_Udepur,6-8 year,st
0,4,5,1,0,0,1,0,3,5,1,0,1,1,4,1,2,8,1,6,0.375,male,Banaskantha,6-8 year,ews
0,4,7,0,0,0,0,0,0,2,1,1,1,1,4,1,2,10,1,5,0.3125,male,Jamnagar,6-8 year,ews
0,3,2,0,1,0,1,0,4,2,2,1,0,3,1,1,1,32,1,6,0.375,male,Chhota_Udepur,3-6 year,general
0,3,4,1,0,1,1,0,0,4,0,0,1,3,1,1,5,13,1,9,0.5625,male,Surendranagar,14-18 year,general
0,1,6,0,0,1,1,1,0,4,1,0,1,4,4,0,4,33,1,7,0.4375,male,Lunavada,11-14 year,sc
0,3,7,0,0,0,1,0,5,3,0,1,1,3,4,1,2,25,0,8,0.5,female,Porbander,6-8 year,general
1,1,1,0,0,0,0,0,0,0,1,1,1,4,1,0,1,4,0,7,0.4375,female,Bhavnagar,3-6 year,sc
0,3,5,0,0,1,1,0,1,5,1,1,1,1,4,1,3,12,0,8,0.5,female,Kutch,8-11 year,general
0,2,2,0,0,0,1,0,0,0,2,0,1,4,1,1,5,25,1,6,0.375,male,Porbander,14-18 year,st
0,2,2,0,0,0,1,0,1,2,0,1,1,3,3,1,4,9,1,7,0.4375,male,Sabarkantha,11-14 year,st
0,2,7,0,0,1,0,1,4,5,0,1,1,4,3,1,4,32,0,7,0.4375,female,Chhota_Udepur,11-14 year,st
1,2,7,0,1,0,1,0,0,5,1,1,1,1,2,1,4,7,0,8,0.5,female,Kheda,11-14 year,st
0,1,6,0,0,0,0,0,5,4,2,1,1,2,4,0,3,21,0,5,0.3125,female,Navsari,8-11 year,sc
0,1,7,0,0,0,1,0,5,0,0,0,1,4,3,1,3,14,1,6,0.375,male,Amreli,8-11 year,sc
0,4,5,0,1,1,1,0,5,0,0,0,0,4,2,1,5,16,0,7,0.4375,female,Bharuch,14-18 year,ews
1,4,7,0,0,0,1,0,3,5,0,0,1,1,1,1,1,17,1,5,0.3125,male,Panchmahal,3-6 year,ews
0,4,4,0,1,0,0,0,2,4,2,1,1,4,1,1,5,10,0,4,0.25,female,Jamnagar,14-18 year,ews
1,3,5,0,0,0,1,0,2,3,2,0,0,2,1,1,1,23,1,6,0.375,male,Anand,3-6 year,general
1,1,4,0,0,0,0,0,4,2,2,0,1,4,2,0,5,15,1,3,0.1875,male,Valsad,14-18 year,sc
0,1,6,0,0,1,1,0,0,0,0,1,1,2,1,1,1,22,0,10,0.625,female,Narmada,3-6 year,sc
0,3,5,0,0,0,1,0,5,0,1,1,1,4,3,1,4,1,0,7,0.4375,female,Ahmedabad,11-14 year,general
0,1,1,1,0,0,1,0,3,0,1,0,1,3,1,0,4,18,1,7,0.4375,male,Gandhinagar,11-14 year,sc
0,1,4,0,1,1,1,0,2,1,1,0,1,3,2,0,4,28,1,6,0.375,male,Aahwa,11-14 year,sc
0,3,7,1,0,0,0,0,2,2,1,1,1,1,2,1,2,16,1,5,0.3125,male,Bharuch,6-8 year,general
0,4,1,0,1,0,1,0,0,0,2,1,1,3,2,1,3,22,0,9,0.5625,female,Narmada,8-11 year,ews
0,1,2,0,0,1,1,0,2,3,2,0,1,3,1,1,2,15,0,6,0.375,female,Valsad,6-8 year,sc
0,1,2,0,0,0,1,0,1,1,2,0,1,4,3,1,3,16,1,4,0.25,male,Bharuch,8-11 year,sc
1,4,2,0,0,0,0,0,1,0,0,0,1,2,2,0,5,7,0,5,0.3125,female,Kheda,14-18 year,ews
0,3,1,0,0,0,1,0,1,2,1,1,1,1,4,1,1,8,0,7,0.4375,female,Banaskantha,3-6 year,general
0,2,1,0,0,1,0,0,3,3,2,0,1,1,4,1,5,11,0,6,0.375,female,Junagadh,14-18 year,st
0,1,1,0,0,0,1,0,0,3,0,1,1,3,3,1,1,1,0,9,0.5625,female,Ahmedabad,3-6 year,sc
0,3,3,0,0,0,0,0,1,0,1,1,1,4,4,1,3,23,1,6,0.375,male,Anand,8-11 year,general
0,3,2,0,0,0,1,0,2,3,2,0,1,4,3,1,4,7,0,4,0.25,female,Kheda,11-14 year,general
0,2,2,0,0,0,1,0,2,3,1,1,1,1,1,1,5,18,1,5,0.3125,male,Gandhinagar,14-18 year,st
0,2,1,0,0,0,1,0,5,5,0,0,0,4,1,1,2,25,1,5,0.3125,male,Porbander,6-8 year,st
0,1,1,0,1,1,1,0,3,4,2,1,1,2,2,1,2,33,1,9,0.5625,male,Lunavada,6-8 year,sc
0,4,1,0,0,1,1,0,2,0,2,1,0,2,4,1,4,30,0,8,0.5,female,Veraval,11-14 year,ews
0,4,5,0,0,1,0,0,1,1,2,0,1,3,1,1,2,2,0,5,0.3125,female,Mehsana,6-8 year,ews
0,1,7,0,0,0,1,0,5,2,2,1,0,4,3,0,4,23,0,3,0.1875,female,Anand,11-14 year,sc
0,2,4,0,0,0,1,0,4,1,2,1,0,2,4,1,4,6,1,6,0.375,male,Vadodara,11-14 year,st
0,4,7,0,0,0,1,1,5,0,0,0,1,4,3,1,4,13,0,6,0.375,female,Surendranagar,11-14 year,ews
0,1,3,1,0,0,0,0,3,0,0,1,1,3,4,0,1,30,1,8,0.5,male,Veraval,3-6 year,sc
1,3,2,0,0,1,1,0,2,5,2,1,0,3,3,1,5,7,0,7,0.4375,female,Kheda,14-18 year,general
0,3,2,1,0,0,1,0,5,5,2,0,1,1,2,1,1,23,1,5,0.3125,male,Anand,3-6 year,general
0,3,4,0,0,0,1,0,5,3,0,0,1,3,2,1,4,26,1,6,0.375,male,Vyara,11-14 year,general
1,1,2,1,0,1,1,0,4,2,2,0,1,1,4,1,1,20,0,8,0.5,female,Dahod,3-6 year,sc
0,3,2,0,0,1,1,0,5,5,2,1,1,4,2,1,1,2,1,6,0.375,male,Mehsana,3-6 year,general
0,4,5,0,0,0,1,0,3,2,0,0,1,3,1,0,5,27,1,5,0.3125,male,Ahmedabad_East,14-18 year,ews
0,1,2,0,0,1,1,0,1,5,1,0,1,4,4,1,3,2,0,6,0.375,female,Mehsana,8-11 year,sc
0,4,4,0,0,0,1,0,3,0,1,1,1,3,4,0,2,7,0,6,0.375,female,Kheda,6-8 year,ews
1,2,2,0,1,0,0,1,2,4,2,0,1,2,4,0,1,23,0,7,0.4375,female,Anand,3-6 year,st
0,1,3,1,1,0,1,0,4,1,2,0,1,3,2,1,4,3,1,7,0.4375,male,Rajkot,11-14 year,sc
0,4,7,1,0,0,1,0,5,4,1,0,1,4,1,1,5,23,1,4,0.25,male,Anand,14-18 year,ews
1,2,4,0,1,0,0,0,0,1,0,1,1,1,2,1,4,4,1,8,0.5,male,Bhavnagar,11-14 year,st
0,2,1,0,0,0,1,0,4,4,1,1,1,4,1,0,3,24,0,5,0.3125,female,Patan,8-11 year,st
0,1,4,0,1,0,1,1,2,3,0,0,1,1,3,1,5,8,1,7,0.4375,male,Banaskantha,14-18 year,sc
1,4,3,1,0,0,1,0,1,2,1,0,1,4,2,1,1,33,1,5,0.3125,male,Lunavada,3-6 year,ews
0,1,1,1,0,0,1,1,2,4,0,0,0,2,3,0,1,23,1,7,0.4375,male,Anand,3-6 year,sc
0,4,4,0,0,0,1,0,2,0,2,1,1,1,1,1,5,1,0,5,0.3125,female,Ahmedabad,14-18 year,ews
0,3,2,0,0,1,1,0,5,2,0,1,1,2,3,1,2,4,0,8,0.5,female,Bhavnagar,6-8 year,general
0,1,7,1,1,0,0,1,5,3,2,1,1,4,2,1,1,26,1,7,0.4375,male,Vyara,3-6 year,sc
0,1,4,0,0,0,1,0,1,5,2,1,1,1,4,1,2,33,1,6,0.375,male,Lunavada,6-8 year,sc
0,3,2,0,1,0,1,0,4,1,1,0,0,3,1,0,3,6,1,4,0.25,male,Vadodara,8-11 year,general
0,3,2,0,1,0,0,0,0,4,1,1,1,4,4,1,5,11,0,7,0.4375,female,Junagadh,14-18 year,general
0,2,5,0,1,0,1,0,1,0,2,1,0,3,3,1,1,16,0,8,0.5,female,Bharuch,3-6 year,st
0,2,2,0,0,1,1,0,0,1,0,1,1,1,3,1,2,6,1,8,0.5,male,Vadodara,6-8 year,st
1,1,7,0,0,0,1,0,1,1,0,1,1,3,1,1,1,8,1,8,0.5,male,Banaskantha,3-6 year,sc
1,2,6,0,0,0,1,0,2,0,2,1,1,4,3,0,5,30,1,6,0.375,male,Veraval,14-18 year,st
0,2,2,0,0,0,1,0,1,5,2,1,1,2,4,0,4,11,1,6,0.375,male,Junagadh,11-14 year,st
0,3,7,0,0,0,0,1,0,1,1,1,1,4,2,1,1,13,0,6,0.375,female,Surendranagar,3-6 year,general
0,4,1,1,0,1,1,0,0,3,2,1,0,3,2,1,4,32,1,8,0.5,male,Chhota_Udepur,11-14 year,ews
1,2,3,0,0,0,1,0,3,3,2,1,1,2,4,1,2,24,0,8,0.5,female,Patan,6-8 year,st
1,3,4,0,1,1,1,1,5,4,2,1,1,3,2,1,3,21,1,10,0.625,male,Navsari,8-11 year,general
0,1,1,1,0,0,1,0,4,2,1,1,1,4,2,1,2,30,0,7,0.4375,female,Veraval,6-8 year,sc
0,1,3,0,1,0,1,0,5,3,2,1,1,2,3,1,2,28,1,7,0.4375,male,Aahwa,6-8 year,sc
0,4,3,1,0,0,1,0,2,0,1,1,1,1,2,1,2,10,0,6,0.375,female,Jamnagar,6-8 year,ews
0,1,3,0,0,0,1,0,5,0,1,1,1,2,2,1,4,14,0,7,0.4375,female,Amreli,11-14 year,sc
0,1,5,0,1,0,1,0,3,2,0,1,0,1,4,1,4,13,0,8,0.5,female,Surendranagar,11-14 year,sc
0,3,3,0,0,1,1,0,0,4,2,1,1,3,1,1,4,31,0,8,0.5,female,Botad,11-14 year,general
0,1,2,1,1,1,1,1,0,0,0,1,1,4,4,1,1,27,0,13,0.8125,female,Ahmedabad_East,3-6 year,sc
0,3,7,0,0,0,0,0,5,5,2,0,1,1,4,1,3,2,0,4,0.25,female,Mehsana,8-11 year,general
1,4,4,0,1,0,0,1,5,3,2,1,1,4,3,0,4,3,1,5,0.3125,male,Rajkot,11-14 year,ews
1,4,1,0,0,1,1,0,0,3,2,1,1,2,1,0,1,14,1,8,0.5,male,Amreli,3-6 year,ews
0,4,4,1,0,0,1,0,0,3,2,1,1,1,2,1,4,21,0,6,0.375,female,Navsari,11-14 year,ews
0,3,4,0,0,0,0,0,2,2,1,1,1,2,4,0,4,28,1,5,0.3125,male,Aahwa,11-14 year,general
0,3,1,1,0,1,1,0,3,4,0,0,1,1,3,1,1,19,1,8,0.5,male,Bardoli,3-6 year,general
0,1,3,0,0,0,0,0,1,4,0,0,0,4,1,1,5,29,1,3,0.1875,male,Modasa,14-18 year,sc
0,3,2,0,1,1,1,0,1,3,2,0,1,4,4,0,5,4,1,6,0.375,male,Bhavnagar,14-18 year,general
0,1,1,0,1,0,1,0,2,5,2,1,1,2,3,1,1,27,1,8,0.5,male,Ahmedabad_East,3-6 year,sc
0,3,4,1,0,0,1,0,3,0,1,1,1,3,3,0,4,25,0,7,0.4375,female,Porbander,11-14 year,general
0,1,6,0,0,0,1,0,5,5,2,0,1,4,4,1,4,7,0,5,0.3125,female,Kheda,11-14 year,sc
0,4,5,0,0,1,1,1,4,3,0,0,1,4,1,0,5,6,1,6,0.375,male,Vadodara,14-18 year,ews
0,3,4,1,0,0,1,0,2,4,0,0,1,4,2,1,3,11,0,6,0.375,female,Junagadh,8-11 year,general
1,3,7,0,0,1,1,0,2,3,2,1,1,4,2,0,1,31,1,6,0.375,male,Botad,3-6 year,general
0,2,1,0,0,1,0,0,0,1,1,1,0,2,4,1,4,16,1,8,0.5,male,Bharuch,11-14 year,st
1,4,4,1,0,0,1,0,2,3,0,0,0,4,3,1,4,19,1,5,0.3125,male,Bardoli,11-14 year,ews
0,1,2,1,1,0,1,0,3,4,0,1,1,1,2,1,3,8,1,8,0.5,male,Banaskantha,8-11 year,sc
1,1,2,0,1,0,1,1,3,3,0,0,1,1,1,1,5,11,0,8,0.5,female,Junagadh,14-18 year,sc
1,1,4,0,0,0,1,0,2,3,1,0,1,3,4,1,1,26,1,7,0.4375,male,Vyara,3-6 year,sc
0,1,3,0,0,0,1,0,5,5,0,0,1,3,4,0,4,14,1,6,0.375,male,Amreli,11-14 year,sc
0,2,5,0,0,1,1,0,0,1,0,1,1,3,3,1,5,23,1,10,0.625,male,Anand,14-18 year,st
0,4,3,1,0,0,1,0,4,4,0,1,1,4,2,1,4,9,0,6,0.375,female,Sabarkantha,11-14 year,ews
1,3,1,0,0,0,0,0,2,3,2,1,0,4,2,1,1,15,1,5,0.3125,male,Valsad,3-6 year,general
1,4,3,0,0,0,1,1,3,1,2,0,1,2,4,1,1,24,1,7,0.4375,male,Patan,3-6 year,ews
0,4,7,1,1,1,1,0,5,1,0,0,1,2,4,1,3,27,0,9,0.5625,female,Ahmedabad_East,8-11 year,ews
0,1,5,1,0,1,1,0,0,0,2,1,1,4,2,1,1,24,0,10,0.625,female,Patan,3-6 year,sc
0,4,5,0,0,0,0,0,5,4,1,1,1,4,2,1,2,30,1,4,0.25,male,Veraval,6-8 year,ews
0,4,2,0,1,0,1,1,5,0,1,1,0,3,3,1,4,25,0,7,0.4375,female,Porbander,11-14 year,ews
1,4,2,0,0,0,1,1,3,2,2,1,1,1,4,1,2,1,1,7,0.4375,male,Ahmedabad,6-8 year,ews
0,1,1,0,0,0,1,0,4,3,1,1,1,1,2,1,2,26,1,6,0.375,male,Vyara,6-8 year,sc
0,4,6,0,0,0,0,0,1,0,1,0,1,2,4,1,5,2,0,5,0.3125,female,Mehsana,14-18 year,ews
0,2,5,1,0,1,0,0,1,4,1,0,1,4,3,1,4,25,0,6,0.375,female,Porbander,11-14 year,st
0,1,6,1,0,0,1,1,2,3,0,1,1,4,1,1,4,25,0,8,0.5,female,Porbander,11-14 year,sc
0,2,3,0,0,0,1,0,5,2,0,0,1,3,4,1,2,22,1,7,0.4375,male,Narmada,6-8 year,st
1,3,1,0,0,0,0,1,0,5,2,1,1,2,2,1,3,9,0,9,0.5625,female,Sabarkantha,8-11 year,general
0,2,3,1,0,0,1,0,0,5,2,0,1,1,2,1,5,14,0,6,0.375,female,Amreli,14-18 year,st
1,2,4,0,0,0,0,0,2,2,0,1,1,2,1,1,2,28,0,7,0.4375,female,Aahwa,6-8 year,st
0,1,4,0,1,0,0,0,2,2,2,0,1,2,1,1,4,19,1,5,0.3125,male,Bardoli,11-14 year,sc
0,3,6,0,0,0,1,0,2,4,1,0,1,4,3,1,1,31,1,4,0.25,male,Botad,3-6 year,general
1,4,5,0,0,1,1,0,3,0,1,1,0,3,2,1,1,9,0,8,0.5,female,Sabarkantha,3-6 year,ews
0,1,6,0,0,0,1,0,2,2,0,1,0,2,4,1,4,3,0,7,0.4375,female,Rajkot,11-14 year,sc
1,1,1,1,0,0,1,0,0,4,1,1,1,2,2,1,2,16,1,10,0.625,male,Bharuch,6-8 year,sc
0,3,7,1,0,0,1,0,3,5,1,1,0,1,4,1,5,4,0,6,0.375,female,Bhavnagar,14-18 year,general
0,2,4,1,0,0,0,0,0,4,1,0,1,4,3,1,4,4,1,5,0.3125,male,Bhavnagar,11-14 year,st
1,2,5,0,0,0,0,0,4,3,0,1,1,2,2,0,3,7,1,7,0.4375,male,Kheda,8-11 year,st
0,2,5,0,0,0,1,1,2,1,1,0,1,3,1,1,5,15,0,7,0.4375,female,Valsad,14-18 year,st
1,3,5,0,0,0,0,0,5,1,1,1,1,4,1,1,4,13,0,6,0.375,female,Surendranagar,11-14 year,general
0,4,6,0,0,1,0,0,1,0,0,1,1,4,3,1,4,9,1,6,0.375,male,Sabarkantha,11-14 year,ews
0,3,3,1,0,1,1,1,3,0,2,1,1,1,4,1,4,3,0,10,0.625,female,Rajkot,11-14 year,general
0,1,5,0,1,0,0,0,2,3,1,0,1,3,1,1,3,2,1,6,0.375,male,Mehsana,8-11 year,sc
0,1,3,0,0,0,1,0,5,1,2,0,1,1,4,1,1,12,1,5,0.3125,male,Kutch,3-6 year,sc
0,1,5,0,0,0,1,0,1,0,0,0,0,1,3,1,2,31,1,6,0.375,male,Botad,6-8 year,sc
1,4,6,0,1,0,1,0,2,5,0,0,1,2,3,0,3,1,0,6,0.375,female,Ahmedabad,8-11 year,ews
0,2,3,0,0,0,0,0,4,1,0,0,1,4,1,1,5,10,1,4,0.25,male,Jamnagar,14-18 year,st
1,1,1,0,0,0,0,0,1,4,1,0,0,1,2,1,5,23,1,4,0.25,male,Anand,14-18 year,sc
0,2,6,0,0,0,1,0,1,3,2,0,1,2,3,1,5,1,0,5,0.3125,female,Ahmedabad,14-18 year,st
0,4,2,0,0,0,0,0,1,1,1,1,1,1,4,0,3,24,1,3,0.1875,male,Patan,8-11 year,ews
0,1,6,0,0,0,1,0,4,4,1,0,1,3,1,1,1,18,0,5,0.3125,female,Gandhinagar,3-6 year,sc
1,3,3,0,0,0,1,0,2,3,1,0,1,3,3,0,5,2,0,5,0.3125,female,Mehsana,14-18 year,general
0,3,2,1,0,1,1,0,5,2,2,0,1,4,2,1,4,5,1,6,0.375,male,Surat,11-14 year,general
0,4,6,0,1,0,1,0,2,3,2,1,1,4,3,1,5,21,1,5,0.3125,male,Navsari,14-18 year,ews
0,1,7,0,0,0,1,0,2,5,0,1,1,4,1,1,4,6,0,6,0.375,female,Vadodara,11-14 year,sc
0,3,5,1,0,0,0,1,2,0,2,0,1,4,3,0,1,12,1,6,0.375,male,Kutch,3-6 year,general
1,2,2,0,0,0,1,0,0,3,2,1,0,4,1,0,4,14,1,5,0.3125,male,Amreli,11-14 year,st
0,4,6,1,1,0,0,0,0,1,0,0,1,1,3,1,1,22,0,6,0.375,female,Narmada,3-6 year,ews
1,4,3,0,0,0,1,0,2,4,2,1,0,2,4,1,4,33,0,6,0.375,female,Lunavada,11-14 year,ews
1,4,4,0,0,0,0,0,3,5,2,0,1,4,4,1,5,23,1,4,0.25,male,Anand,14-18 year,ews
1,1,2,0,0,0,1,0,4,5,2,1,1,4,3,1,5,12,0,6,0.375,female,Kutch,14-18 year,sc
0,3,2,0,0,1,1,0,2,1,0,1,1,1,3,0,1,21,0,6,0.375,female,Navsari,3-6 year,general
1,3,4,0,0,1,0,0,3,0,2,0,1,4,2,1,3,5,0,6,0.375,female,Surat,8-11 year,general
1,3,2,0,0,0,1,0,2,4,2,0,1,2,1,1,2,26,1,6,0.375,male,Vyara,6-8 year,general
0,2,6,1,1,0,1,0,3,1,2,1,1,1,4,1,2,4,1,8,0.5,male,Bhavnagar,6-8 year,st
0,1,5,1,0,0,1,0,1,4,0,1,1,2,4,1,5,14,0,10,0.625,female,Amreli,14-18 year,sc
1,2,1,0,0,0,1,0,4,0,0,1,1,2,1,1,2,30,0,10,0.625,female,Veraval,6-8 year,st
1,3,6,1,0,0,0,0,5,3,1,0,1,2,1,1,3,3,1,6,0.375,male,Rajkot,8-11 year,general
1,3,6,0,0,0,1,0,0,5,1,0,0,4,4,1,2,10,0,6,0.375,female,Jamnagar,6-8 year,general
0,2,7,1,1,0,1,0,1,1,0,1,1,4,3,1,4,4,1,8,0.5,male,Bhavnagar,11-14 year,st
1,2,6,0,0,0,1,0,3,3,0,1,1,2,4,1,1,6,1,9,0.5625,male,Vadodara,3-6 year,st
0,2,2,1,0,1,0,0,2,2,2,0,1,2,1,0,3,2,1,5,0.3125,male,Mehsana,8-11 year,st
0,2,2,1,1,0,1,0,2,0,2,0,1,3,4,1,2,5,1,9,0.5625,male,Surat,6-8 year,st
0,1,2,0,0,0,0,0,5,2,2,0,0,2,4,1,1,22,1,4,0.25,male,Narmada,3-6 year,sc
0,2,1,0,0,0,1,0,1,1,1,0,0,1,3,0,1,26,1,3,0.1875,male,Vyara,3-6 year,st
0,2,7,1,1,0,1,0,4,3,0,0,0,1,1,1,2,7,1,6,0.375,male,Kheda,6-8 year,st
0,4,6,0,0,0,0,1,0,4,1,0,1,1,1,1,2,30,0,4,0.25,female,Veraval,6-8 year,ews
0,3,4,1,1,0,0,0,4,5,2,0,1,1,2,1,5,6,0,5,0.3125,female,Vadodara,14-18 year,general
0,4,4,0,0,1,1,0,4,0,0,1,1,4,2,1,5,26,1,7,0.4375,male,Vyara,14-18 year,ews
0,2,6,0,0,1,1,0,4,2,1,0,1,1,1,1,5,25,1,5,0.3125,male,Porbander,14-18 year,st
0,3,1,0,0,0,1,0,4,0,0,0,0,3,3,1,1,20,1,7,0.4375,male,Dahod,3-6 year,general
0,4,5,0,0,1,1,0,3,0,0,0,0,3,3,1,3,30,0,7,0.4375,female,Veraval,8-11 year,ews
0,3,3,0,0,0,1,0,5,4,0,1,0,3,1,1,3,24,1,6,0.375,male,Patan,8-11 year,general
1,4,2,0,0,0,0,0,4,1,2,1,1,3,4,1,1,27,0,6,0.375,female,Ahmedabad_East,3-6 year,ews
0,3,4,0,1,0,0,0,0,4,0,1,0,2,2,1,3,25,0,7,0.4375,female,Porbander,8-11 year,general
0,3,7,0,0,1,1,0,3,5,2,1,0,3,1,1,5,2,1,6,0.375,male,Mehsana,14-18 year,general
1,3,6,0,0,0,1,0,5,4,0,0,1,2,3,1,5,15,1,7,0.4375,male,Valsad,14-18 year,general
0,4,1,0,0,0,1,0,3,0,2,0,0,4,1,1,2,21,0,4,0.25,female,Navsari,6-8 year,ews
0,2,2,0,1,0,1,0,5,5,2,1,1,1,4,1,4,20,0,7,0.4375,female,Dahod,11-14 year,st
0,4,6,0,0,0,0,0,4,1,0,0,1,4,3,1,1,6,0,3,0.1875,female,Vadodara,3-6 year,ews
0,2,4,0,0,0,0,1,2,2,2,0,1,3,1,1,1,16,1,5,0.3125,male,Bharuch,3-6 year,st
0,3,5,0,1,0,0,0,5,4,0,1,1,1,3,1,4,24,0,7,0.4375,female,Patan,11-14 year,general
0,3,1,0,0,0,0,1,3,1,2,0,1,4,3,1,4,14,1,5,0.3125,male,Amreli,11-14 year,general
0,1,5,0,0,1,0,1,5,0,0,0,1,4,3,1,3,27,1,8,0.5,male,Ahmedabad_East,8-11 year,sc
0,2,4,0,0,0,1,0,5,2,0,0,1,4,3,1,4,20,1,5,0.3125,male,Dahod,11-14 year,st
0,1,4,0,0,0,1,0,2,1,2,0,0,3,2,1,3,31,0,4,0.25,female,Botad,8-11 year,sc
0,2,1,1,0,1,0,1,0,1,0,1,1,4,3,1,4,21,1,10,0.625,male,Navsari,11-14 year,st
0,1,6,0,1,0,1,0,2,2,0,1,1,2,3,1,5,18,0,8,0.5,female,Gandhinagar,14-18 year,sc
0,2,5,0,0,0,1,1,3,2,0,0,1,2,2,1,3,10,1,8,0.5,male,Jamnagar,8-11 year,st
0,3,6,0,0,0,1,0,5,5,1,0,1,2,3,1,4,14,1,5,0.3125,male,Amreli,11-14 year,general
0,2,3,0,0,1,1,0,4,1,0,1,1,1,3,0,4,5,1,6,0.375,male,Surat,11-14 year,st
0,1,3,1,0,1,1,0,2,5,0,1,0,2,3,1,5,32,0,8,0.5,female,Chhota_Udepur,14-18 year,sc
0,3,2,0,0,0,1,0,2,3,1,1,1,3,4,0,4,28,0,6,0.375,female,Aahwa,11-14 year,general
0,2,4,1,0,0,1,0,4,4,1,0,1,4,3,1,5,27,0,5,0.3125,female,Ahmedabad_East,14-18 year,st
0,3,3,0,0,0,0,0,0,5,1,1,1,2,4,1,1,18,1,7,0.4375,male,Gandhinagar,3-6 year,general
0,3,1,0,0,1,1,0,0,0,0,0,1,4,1,1,4,16,0,9,0.5625,female,Bharuch,11-14 year,general
0,3,5,0,0,0,0,0,2,4,0,1,1,3,1,1,5,2,1,7,0.4375,male,Mehsana,14-18 year,general
0,2,2,0,0,1,1,0,3,5,0,1,1,4,3,0,5,4,1,6,0.375,male,Bhavnagar,14-18 year,st
1,1,2,0,0,0,0,0,0,1,2,0,1,3,2,1,5,24,0,6,0.375,female,Patan,14-18 year,sc
0,3,5,0,0,0,0,1,3,4,0,1,1,3,3,1,3,11,0,8,0.5,female,Junagadh,8-11 year,general
0,2,1,0,0,0,1,0,2,3,2,0,0,4,1,0,2,5,0,3,0.1875,female,Surat,6-8 year,st
0,1,1,0,0,0,0,0,1,0,2,0,0,4,3,1,2,27,0,4,0.25,female,Ahmedabad_East,6-8 year,sc
1,4,4,0,0,0,1,0,5,2,2,1,1,1,1,1,4,12,0,5,0.3125,female,Kutch,11-14 year,ews
0,2,7,0,0,0,0,0,0,2,1,0,1,1,2,0,3,22,0,3,0.1875,female,Narmada,8-11 year,st
0,1,4,1,0,0,1,0,2,1,0,0,0,3,2,1,2,7,1,6,0.375,male,Kheda,6-8 year,sc
0,2,2,0,0,1,1,0,4,2,0,0,1,2,3,1,3,16,0,7,0.4375,female,Bharuch,8-11 year,st
0,4,2,0,0,1,1,0,4,2,1,0,1,2,2,1,3,3,0,5,0.3125,female,Rajkot,8-11 year,ews
0,2,2,0,0,0,1,0,1,0,0,1,1,1,1,1,1,29,0,7,0.4375,female,Modasa,3-6 year,st
0,1,5,0,0,1,1,0,4,2,2,0,1,3,3,0,1,28,0,6,0.375,female,Aahwa,3-6 year,sc
0,4,6,1,0,0,0,0,2,5,2,0,1,4,4,1,4,21,0,4,0.25,female,Navsari,11-14 year,ews
0,3,4,0,1,1,1,0,0,5,2,1,1,4,2,1,4,9,1,8,0.5,male,Sabarkantha,11-14 year,general
0,2,3,0,0,0,1,0,2,1,2,0,1,2,3,1,1,2,1,5,0.3125,male,Mehsana,3-6 year,st
0,2,5,1,0,0,1,1,5,5,1,0,1,1,2,1,2,1,1,7,0.4375,male,Ahmedabad,6-8 year,st
0,4,7,1,0,0,1,0,1,0,0,1,1,2,4,1,4,30,1,9,0.5625,male,Veraval,11-14 year,ews
0,2,4,0,0,0,1,1,0,0,0,1,1,1,2,1,4,1,0,9,0.5625,female,Ahmedabad,11-14 year,st
1,1,2,0,0,0,1,0,0,0,1,0,1,4,1,1,1,30,1,7,0.4375,male,Veraval,3-6 year,sc
0,1,7,0,0,0,1,0,5,5,2,1,1,1,2,1,1,27,0,5,0.3125,female,Ahmedabad_East,3-6 year,sc
0,2,7,0,0,0,1,0,0,5,0,1,0,4,2,0,1,24,0,5,0.3125,female,Patan,3-6 year,st
0,4,7,0,0,0,1,0,5,3,0,0,1,1,3,0,2,9,0,3,0.1875,female,Sabarkantha,6-8 year,ews
0,2,6,1,0,0,0,1,1,5,0,0,1,3,2,0,3,18,0,6,0.375,female,Gandhinagar,8-11 year,st
1,1,4,1,0,0,0,0,3,4,0,1,1,3,1,1,3,9,0,8,0.5,female,Sabarkantha,8-11 year,sc
