,Gender,Age,Orphan,state,PinCode,mother_tongue,social_category,minority_group,bpl_beneficiary,ews_group,cwsn,pwd,out_of_school_child,dropped_continued,mother's_qualification,father's_qualification,mother's_occupation,father's_occupation,debt,family_annual_income,no_of_children,academic_stream,status_in_previous_year,appreared_previous_exam,results_in_previous_year_type,mental_issues,drug_addiction ,label
1624,0,17,1,2,489220,0,1,2,1,0,1,0,1,1,5,4,0,1,1,2,3,2,4,1,2,1,1,8
1625,0,19,0,12,731324,0,3,3,0,0,1,1,0,0,2,0,0,0,1,0,2,3,2,1,1,1,1,6
1626,0,19,0,23,188987,0,1,2,1,1,1,1,0,1,1,5,0,0,0,0,2,1,4,1,2,0,1,7
1627,0,21,0,21,760211,1,1,3,1,1,0,1,0,0,1,5,0,0,0,1,3,5,2,1,4,0,1,3
1628,0,17,0,30,891213,1,4,5,1,0,0,1,0,1,0,0,1,0,1,0,3,5,1,1,1,0,1,7
1629,1,16,0,4,527852,0,3,4,1,1,1,0,1,1,4,1,1,0,0,0,2,4,4,1,1,1,0,8
1630,1,18,0,23,603484,1,1,5,1,1,0,1,1,0,2,2,0,0,0,1,2,3,3,0,4,1,1,5
1631,0,14,1,30,444564,0,3,2,1,1,0,0,0,1,5,5,1,0,1,0,3,2,4,0,3,0,0,8
1632,1,19,0,19,666243,1,3,3,1,0,1,0,1,0,4,2,0,0,0,2,3,3,3,1,1,1,1,4
1633,0,18,0,22,261839,1,3,1,0,0,1,0,1,0,5,3,1,1,0,2,3,4,1,1,1,1,1,6
1634,0,14,0,6,464403,0,4,2,0,0,0,1,1,0,2,4,1,1,0,1,3,3,4,1,2,1,0,5
1635,0,17,0,11,949271,0,3,4,1,0,1,0,0,1,4,5,1,0,1,0,3,2,4,1,1,1,0,8
1636,1,21,0,10,392418,1,4,3,1,1,0,0,1,1,5,1,1,1,0,0,3,4,3,0,3,1,0,7
1637,1,21,1,29,972946,0,4,1,1,0,1,1,0,0,2,5,1,0,0,2,3,1,3,1,4,1,1,5
1638,0,14,0,21,794208,0,1,3,1,0,1,1,0,1,3,1,1,0,1,1,2,4,4,1,2,1,1,8
1639,1,20,0,2,116482,0,3,2,1,0,0,0,1,0,3,4,0,0,0,1,3,1,1,0,4,1,0,3
1640,0,14,0,28,810892,0,1,4,1,1,0,0,0,0,1,4,0,0,0,0,3,2,1,1,1,0,1,4
1641,1,22,0,21,994854,0,4,6,0,0,0,0,1,0,4,4,1,0,0,1,2,5,3,1,4,1,0,2
1642,0,17,1,16,157097,1,4,3,0,0,0,0,0,0,2,2,0,1,1,0,3,2,1,0,2,1,0,5
1643,0,17,0,21,465309,0,1,2,1,1,0,1,0,0,0,1,0,0,1,2,3,2,3,0,2,0,0,6
1644,0,14,0,12,263160,0,2,3,0,1,1,1,1,1,0,0,0,0,1,1,2,4,2,1,2,1,1,8
1645,0,19,0,12,281529,1,1,2,1,1,1,0,0,1,1,4,1,1,0,1,3,4,3,1,1,1,0,7
1646,1,15,0,10,320592,0,4,2,1,1,0,1,0,0,1,1,1,0,1,2,2,3,4,0,4,1,1,6
1647,0,15,0,7,623240,0,1,5,0,1,1,1,1,0,1,3,0,0,0,1,3,2,1,1,3,0,1,5
1648,1,18,0,1,920934,0,3,6,0,1,1,0,0,1,4,0,1,1,1,2,2,1,1,1,4,1,0,8
1649,1,20,0,19,522848,1,4,2,1,1,1,1,1,1,0,5,0,0,0,0,3,2,2,0,3,1,1,7
1650,0,21,0,2,343961,0,2,3,0,0,0,1,1,0,3,5,0,0,1,0,3,5,1,0,4,0,0,3
1651,1,17,0,19,232046,0,4,6,1,0,1,0,0,1,1,0,1,1,1,0,3,1,4,1,1,1,0,9
1652,1,14,0,28,971382,1,1,2,1,1,1,1,0,1,3,0,0,1,0,2,2,5,4,1,1,0,1,7
1653,1,14,0,4,322834,0,3,4,0,1,0,1,0,0,1,4,1,0,0,1,2,4,1,0,2,0,1,4
1654,0,21,0,1,520559,0,4,2,1,0,0,0,1,0,3,1,1,0,0,0,2,5,2,0,3,0,0,4
1655,0,20,0,10,688665,1,2,7,0,1,0,0,0,0,3,3,1,1,1,2,3,2,3,1,1,0,1,5
1656,0,17,0,1,789461,0,1,5,0,1,1,1,1,1,2,0,0,1,0,2,3,5,3,0,1,1,1,7
1657,0,14,0,24,172953,0,1,5,1,0,1,0,0,1,1,4,1,1,0,2,3,5,1,1,2,1,1,8
1658,0,21,1,16,817362,1,4,1,0,1,1,0,0,0,2,5,1,1,0,1,3,3,3,1,3,0,1,6
1659,0,18,0,6,443522,1,4,1,0,0,0,0,0,0,5,0,0,0,0,1,2,3,1,0,2,0,0,3
1660,0,16,0,5,692403,1,4,2,0,1,1,1,1,0,3,3,1,0,0,0,3,4,2,0,4,0,1,4
1661,0,20,0,7,551000,0,3,7,0,1,0,0,1,1,3,5,1,1,1,1,2,4,2,0,3,1,1,7
1662,0,14,1,13,809979,0,4,7,0,1,1,0,1,0,3,5,1,1,1,2,2,5,3,0,4,1,0,6
1663,1,21,0,3,635187,1,2,5,1,1,0,0,0,1,3,4,0,1,1,0,2,1,1,0,2,1,0,9
1664,0,18,0,8,129254,0,2,1,1,1,1,1,0,1,3,4,1,0,1,0,2,3,3,0,2,0,0,9
1665,0,16,0,15,435335,1,4,7,1,1,0,1,1,0,4,1,1,0,0,2,2,4,3,1,2,0,0,4
1666,1,18,0,29,716463,0,2,7,0,0,0,1,1,0,4,2,1,0,0,0,3,4,2,1,2,1,1,5
1667,1,16,0,16,368898,1,4,7,1,1,1,0,0,0,5,1,1,0,0,2,3,1,2,0,2,1,0,6
1668,0,21,0,20,443950,1,3,5,1,0,1,0,1,1,0,5,1,0,0,0,3,4,2,1,2,0,1,8
1669,0,19,1,15,177834,0,4,1,1,0,0,1,1,0,1,5,1,0,1,2,2,3,4,1,4,1,1,6
1670,0,18,0,29,654955,0,2,5,0,0,0,0,0,0,5,5,1,1,0,0,3,3,1,1,4,0,1,5
1671,0,14,0,10,725130,1,3,4,1,1,0,0,1,0,4,4,0,0,0,0,3,4,1,1,3,0,1,5
1672,1,20,1,8,330444,0,2,3,1,0,0,0,0,0,0,3,0,0,1,2,3,3,1,1,1,0,1,4
1673,0,14,0,3,693713,1,4,2,0,1,1,0,1,1,0,3,1,1,1,0,3,5,2,0,1,1,1,8
1674,0,16,0,11,355217,0,1,6,1,0,1,1,0,1,2,2,0,0,1,0,2,4,4,1,4,1,0,7
1675,0,21,0,27,613047,0,4,4,0,1,1,0,0,0,1,3,0,0,0,2,3,3,2,1,1,0,0,2
1676,0,18,0,33,995102,0,1,1,1,0,0,0,0,0,2,0,0,0,1,1,2,4,2,1,2,0,1,6
1677,1,17,0,27,524453,1,1,1,0,0,1,0,0,1,0,1,1,1,0,2,2,5,2,1,3,1,0,8
1678,0,19,1,6,909162,0,3,1,0,0,1,0,1,1,0,0,0,1,1,2,2,5,2,0,2,0,1,8
1679,1,15,1,32,751187,1,1,1,1,0,1,0,0,1,4,3,1,0,1,2,2,1,1,1,3,0,1,7
1680,1,20,1,10,188286,0,1,2,1,1,1,0,1,1,1,5,1,1,1,2,2,2,3,1,4,1,1,8
1681,0,17,0,30,400372,1,1,1,1,1,0,0,1,1,2,2,0,0,1,0,3,4,3,1,3,0,1,7
1682,0,16,1,2,194937,0,2,5,1,0,0,0,0,0,0,1,1,1,0,2,3,4,3,1,4,0,1,6
1683,0,15,1,17,141952,1,1,6,1,1,0,0,1,1,5,2,0,0,1,0,3,2,2,0,3,1,0,7
1684,0,15,0,13,885974,0,4,6,1,0,0,1,0,0,2,2,0,0,1,2,2,1,1,1,1,1,0,3
1685,0,18,0,14,360818,1,2,4,0,1,1,1,0,0,1,4,1,0,0,2,3,5,3,0,2,0,1,5
1686,1,19,0,17,575301,1,2,2,1,0,0,1,1,0,2,0,0,1,0,1,2,4,1,0,4,1,0,5
1687,0,18,0,22,407332,0,2,5,0,0,0,0,1,0,1,0,0,0,0,2,3,5,4,0,3,1,1,6
1688,1,14,1,25,382284,0,2,7,1,0,1,1,1,0,3,3,0,0,0,0,2,3,3,0,1,1,0,5
1689,1,19,0,8,838038,1,4,5,1,1,1,0,0,1,5,0,1,1,1,0,2,2,1,1,2,0,1,10
1690,1,20,0,28,242711,1,2,5,1,0,1,0,1,1,2,0,1,0,0,2,3,4,2,0,2,1,0,8
1691,0,19,0,21,159718,0,1,3,0,0,0,0,1,0,4,1,1,1,1,0,3,3,1,1,1,1,0,6
1692,0,18,0,15,672713,1,3,4,1,1,0,0,1,1,0,2,1,0,1,1,2,4,4,1,2,0,0,8
1693,0,15,1,1,375540,1,4,4,1,1,0,1,1,1,0,1,0,0,1,0,3,2,4,1,2,1,1,8
1694,1,14,0,28,383009,0,3,7,0,1,1,0,0,0,0,1,0,0,1,2,3,1,3,0,1,0,0,5
1695,1,14,0,26,193638,0,2,5,0,0,0,0,1,1,2,1,1,0,1,0,2,3,4,0,4,1,0,7
1696,0,21,0,7,599036,1,4,3,1,1,0,0,1,0,1,5,1,0,0,1,3,2,1,0,3,1,0,5
1697,0,19,0,32,610976,0,2,1,1,0,0,0,1,0,2,2,0,0,1,2,3,5,2,1,4,1,1,5
1698,0,19,0,31,712454,1,4,1,0,1,0,0,1,0,1,1,0,0,1,2,2,3,3,1,4,1,0,4
1699,0,15,0,33,479565,1,1,4,1,1,1,0,0,1,3,2,1,1,1,2,2,4,1,0,4,0,1,7
1700,1,17,1,6,956837,0,2,3,0,0,1,0,0,0,0,3,0,0,0,1,3,1,2,1,4,1,1,4
1701,0,19,0,23,251639,1,4,5,1,0,1,0,0,0,1,1,1,1,1,2,2,3,1,1,4,0,1,6
1702,0,21,1,19,797807,1,4,2,0,1,0,1,1,0,4,4,0,1,1,0,3,4,4,0,1,1,1,6
1703,0,17,0,33,164034,0,1,2,0,0,1,1,1,1,5,2,1,1,0,0,2,5,4,1,3,1,1,8
1704,0,17,1,19,968934,0,4,6,1,0,0,1,0,1,1,4,1,1,1,0,3,4,4,1,2,1,0,8
1705,0,14,0,20,452116,1,4,2,1,1,0,0,0,0,3,4,0,1,1,1,3,5,2,0,3,1,1,6
1706,1,13,0,19,563184,1,1,3,0,1,0,1,1,0,1,1,1,1,0,1,3,3,2,1,4,1,0,5
1707,1,15,0,10,920054,1,4,1,1,0,0,1,1,0,3,5,0,0,1,2,2,1,2,1,3,0,0,4
1708,0,19,0,16,646830,0,3,5,0,1,0,0,1,1,3,2,1,1,0,2,2,2,4,1,3,1,0,8
1709,1,14,0,1,490617,1,4,2,1,0,1,1,0,1,4,3,1,1,0,0,3,3,4,1,1,1,1,7
1710,1,14,0,12,964572,1,1,6,0,0,0,0,1,0,5,1,0,0,0,0,2,5,4,1,2,1,0,5
1711,0,16,0,24,270471,1,3,1,1,1,0,1,1,1,2,0,1,1,1,2,2,2,4,1,3,0,1,10
1712,1,20,0,2,153527,1,4,7,0,0,1,0,1,0,1,2,0,1,0,0,3,5,1,0,2,0,0,4
1713,0,16,0,30,266335,1,4,3,0,0,0,0,0,0,0,5,0,0,1,1,2,5,3,1,4,1,0,3
1714,1,19,0,12,529107,0,2,6,0,1,0,0,1,0,5,3,1,0,1,2,3,1,4,1,2,0,1,6
1715,1,20,0,19,924444,0,4,1,0,1,0,1,0,0,2,3,0,0,0,2,2,1,2,1,3,0,1,3
1716,0,20,0,21,344362,0,4,7,1,0,1,0,1,0,1,5,1,1,0,2,3,2,1,0,1,0,1,4
1717,0,15,0,13,905000,0,2,5,0,0,1,1,0,0,2,5,0,0,1,1,2,4,1,1,2,0,0,5
1718,0,20,0,3,866769,1,1,1,0,0,0,1,1,0,1,3,0,1,1,1,2,4,4,0,3,0,0,6
1719,0,15,0,16,945855,1,4,5,0,0,1,0,0,1,3,0,1,1,0,0,2,3,1,1,2,0,0,7
1720,1,19,0,25,420353,0,2,6,0,1,0,0,1,0,5,0,0,0,1,2,2,3,1,0,4,0,1,4
1721,0,14,0,24,885611,1,2,2,0,1,1,0,0,1,3,5,1,1,0,1,2,4,1,1,3,1,1,7
1722,0,21,0,27,589423,0,1,5,0,1,0,0,0,0,4,5,1,0,0,0,2,3,1,1,4,1,0,6
1723,1,19,1,15,601127,0,2,3,1,1,1,0,1,1,1,4,1,1,0,0,2,3,3,0,2,1,1,9
1724,0,17,0,12,858597,0,3,3,1,0,0,0,1,0,1,2,0,0,1,0,3,3,2,0,1,1,0,5
1725,0,18,0,28,366125,0,4,4,0,1,1,1,0,1,3,0,1,1,1,0,2,4,2,0,1,1,1,8
1726,1,14,0,2,316041,0,2,6,0,0,0,0,1,1,3,0,0,1,1,0,3,3,3,1,3,1,0,7
1727,1,14,0,33,123666,0,3,2,1,1,0,0,1,1,4,3,1,1,0,0,3,5,4,1,4,1,0,8
1728,0,20,1,18,930924,0,4,3,0,0,1,1,1,0,2,5,0,0,1,2,2,2,3,0,3,0,1,3
1729,0,15,0,3,122830,1,4,3,1,1,0,1,0,0,0,0,1,0,0,2,2,1,2,0,4,0,0,5
1730,0,14,1,18,714670,0,3,3,0,0,0,1,0,0,1,2,0,0,0,1,3,1,1,0,2,1,0,3
1731,0,20,0,26,383026,1,3,3,1,0,0,0,1,0,2,5,1,0,0,1,3,3,2,0,4,1,0,4
1732,0,17,0,18,407629,0,2,2,0,1,1,0,1,1,3,1,1,1,1,0,2,1,1,1,3,0,1,8
1733,1,15,0,13,838458,0,4,5,1,1,0,0,0,0,1,4,1,0,1,2,3,5,1,1,4,1,1,6
1734,1,15,0,29,164496,1,4,3,1,1,0,0,1,1,5,1,1,1,0,0,3,1,4,0,4,1,0,7
1735,0,18,0,17,892185,1,4,3,0,0,0,1,0,0,2,1,0,0,0,0,3,3,1,0,3,1,1,3
1736,0,15,0,9,689806,0,4,3,1,1,0,0,0,1,0,2,1,1,1,0,3,4,1,1,2,1,0,9
1737,0,18,1,16,488856,0,1,4,1,1,1,0,1,1,0,5,1,0,1,1,2,4,3,1,4,1,1,8
1738,0,21,0,4,615283,0,3,4,1,0,0,0,0,0,3,3,0,1,0,2,2,1,1,1,3,0,0,4
1739,1,17,0,4,281674,1,4,3,0,0,1,1,1,0,4,2,1,0,0,0,3,1,3,0,2,1,1,5
1740,0,15,0,14,510495,0,3,4,1,1,0,1,1,1,0,4,0,1,1,1,3,3,4,0,4,0,1,7
1741,0,20,0,20,287216,0,2,2,1,0,1,1,1,1,5,2,1,1,1,2,3,4,1,1,4,1,1,7
1742,1,21,0,26,687634,0,4,1,1,0,1,0,0,1,2,1,1,0,1,1,2,3,2,1,3,1,1,7
1743,1,17,0,2,647896,0,1,4,0,1,0,1,1,1,5,0,1,1,0,1,3,1,4,1,2,0,1,7
1744,1,16,1,16,824897,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,2,5,2,1,2,1,1,6
1745,0,21,0,16,826309,0,1,4,1,0,1,0,1,1,5,3,1,1,1,2,2,4,4,0,3,1,1,9
1746,1,18,0,8,662520,0,4,5,1,1,0,1,1,0,1,1,0,0,1,1,3,1,2,0,1,0,1,4
1747,1,15,0,16,822769,1,1,7,1,0,0,1,1,0,2,0,0,0,1,2,3,5,1,1,2,1,1,6
1748,0,18,0,2,573274,0,2,4,0,0,0,0,0,0,4,2,1,0,0,2,2,5,4,0,2,1,1,5
1749,1,14,1,30,157233,1,4,1,1,0,0,0,0,0,5,0,0,0,1,0,3,3,3,1,3,0,1,6
1750,1,21,1,14,308034,0,2,2,0,1,1,0,1,1,2,5,1,0,0,0,3,2,3,0,3,1,1,7
1751,0,14,1,10,390451,0,1,6,0,0,0,0,0,0,2,4,0,1,0,0,3,2,2,1,2,1,1,5
1752,0,14,0,10,535748,0,4,3,1,1,0,0,1,0,0,4,1,0,1,2,3,5,1,1,4,1,1,6
1753,0,18,0,23,335763,1,1,7,1,0,0,1,0,0,5,3,0,1,0,2,3,5,2,0,4,0,0,3
1754,1,17,0,14,151895,0,4,1,0,0,0,1,1,1,0,2,0,1,1,0,3,4,1,0,2,1,0,7
1755,1,14,0,21,861122,0,3,2,0,0,1,0,1,0,2,5,0,0,0,0,3,2,2,0,3,0,1,4
1756,1,20,1,6,506034,0,4,4,0,0,0,1,1,0,1,4,0,0,1,0,3,4,3,1,4,0,0,2
1757,1,15,0,9,898749,1,1,1,0,1,0,1,1,1,4,4,1,1,1,1,3,4,2,0,2,1,1,8
1758,0,17,0,28,718835,0,4,6,0,0,0,0,1,0,2,3,0,1,0,2,2,1,4,0,2,0,1,3
1759,1,18,1,6,134865,0,4,7,0,1,1,1,0,0,3,3,1,0,1,1,2,1,2,0,3,1,1,6
1760,0,14,0,29,824471,0,3,6,0,1,0,0,0,0,4,5,1,1,1,2,2,2,4,0,1,0,1,6
1761,1,14,0,14,136726,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,2,5,1,1,1,1,1,8
1762,0,15,0,4,857021,1,1,6,0,0,1,1,0,0,2,2,0,1,1,0,3,5,3,0,2,0,1,6
1763,1,21,0,4,139586,0,2,5,1,1,0,1,0,1,4,3,1,0,1,0,2,5,1,1,3,0,1,8
1764,1,20,0,25,707475,0,4,5,0,0,0,1,0,1,0,5,1,0,1,0,2,2,3,0,3,1,0,7
1765,0,15,0,22,126937,1,3,3,1,1,1,0,1,1,4,1,1,0,0,1,2,4,2,1,2,1,0,7
1766,1,19,0,1,688262,0,1,7,0,0,0,1,1,0,4,2,0,0,1,0,3,1,4,0,4,1,0,5
1767,1,19,1,22,861091,1,1,5,1,0,1,0,1,1,4,0,1,0,1,2,2,3,2,0,2,0,0,8
1768,1,19,1,4,123852,0,1,3,0,0,1,0,1,0,4,2,0,1,1,1,2,1,1,1,2,1,1,6
1769,0,18,1,12,172414,0,4,7,0,1,0,0,0,0,5,4,1,0,1,2,3,2,2,1,1,1,0,4
1770,1,20,0,20,932905,1,3,1,1,0,1,0,0,1,3,0,1,1,1,2,2,4,4,0,3,0,1,10
1771,0,18,1,9,456539,0,4,3,0,1,1,1,1,0,4,5,0,1,1,0,3,1,2,1,1,0,0,5
1772,1,19,0,6,531815,0,1,4,0,0,1,1,1,0,3,2,0,1,0,2,3,3,1,0,4,0,1,3
1773,0,21,0,22,224193,0,3,2,0,1,0,1,0,0,0,3,1,0,0,2,3,5,3,0,3,0,1,5
1774,1,20,0,15,159778,1,3,5,0,1,1,0,0,1,4,3,1,1,1,1,3,4,4,0,4,0,0,8
1775,1,15,0,7,754460,1,2,7,1,0,0,0,0,0,5,2,1,1,0,1,3,1,4,1,1,1,0,6
1776,1,18,0,29,826116,0,3,5,0,1,0,1,0,0,4,1,1,1,0,0,2,2,1,1,4,0,1,6
1777,0,21,0,26,156253,1,3,4,0,1,0,0,1,0,3,1,1,0,0,0,2,1,3,0,2,0,1,5
1778,0,17,0,16,894385,1,4,1,1,1,1,1,0,1,2,2,1,1,1,1,2,4,4,0,3,1,1,10
1779,0,20,0,6,417634,0,1,1,0,0,1,0,1,0,1,2,0,1,1,2,2,3,2,1,4,1,1,6
1780,1,15,0,17,130305,0,4,1,1,1,1,1,0,1,4,0,0,1,0,2,3,5,1,1,2,1,1,8
1781,0,16,0,17,416436,0,1,1,1,1,0,0,1,1,1,2,1,1,1,0,2,2,3,1,1,0,0,8
1782,0,19,1,25,929115,0,2,7,1,1,0,1,0,1,0,2,1,1,0,2,2,5,2,1,2,1,0,8
1783,0,14,0,28,379318,0,3,4,0,1,0,1,0,0,0,3,0,1,0,0,2,1,2,1,4,1,0,6
1784,0,16,0,11,604721,1,3,4,0,0,1,0,1,0,3,3,1,0,0,1,2,1,3,1,2,0,1,4
1785,0,20,0,18,146905,1,1,6,1,0,0,1,0,0,1,2,1,1,1,1,2,4,1,0,2,0,0,6
1786,1,19,1,26,950954,0,3,1,0,0,0,0,1,0,0,0,0,1,0,1,3,5,4,0,4,0,0,6
1787,0,20,0,16,303046,0,1,5,0,1,0,1,1,0,5,3,1,0,0,2,2,5,2,0,2,0,0,5
1788,0,15,0,12,115281,0,2,1,1,0,0,0,1,1,1,3,0,0,1,0,3,1,2,0,3,1,0,7
1789,1,15,0,22,132452,0,1,7,0,0,1,1,0,0,2,5,0,1,1,2,2,4,1,0,3,0,0,5
1790,1,19,0,31,179430,1,3,4,0,0,1,1,0,0,4,3,1,1,1,1,3,4,2,1,4,0,0,5
1791,1,15,0,28,539366,1,2,5,1,1,0,1,0,1,1,1,1,1,1,0,3,3,4,0,3,1,0,11
1792,0,17,0,7,421534,0,1,7,0,0,0,1,0,0,3,5,0,1,0,2,2,3,3,1,3,1,0,4
1793,0,17,0,14,116407,0,4,5,0,0,0,1,1,0,4,0,1,0,0,1,2,2,2,1,1,0,1,3
1794,1,14,0,6,312561,1,3,2,0,0,0,1,1,0,5,0,1,1,0,0,2,5,2,0,1,0,0,5
1795,1,18,0,8,914807,0,4,6,1,0,1,1,1,0,3,3,0,1,1,0,3,4,1,0,3,0,0,6
1796,0,21,0,11,827996,1,3,5,1,0,1,1,1,1,3,2,1,0,1,1,3,4,4,0,4,1,0,8
1797,1,14,1,19,677524,0,1,5,0,1,0,1,0,0,0,5,0,1,0,0,2,5,1,0,4,0,0,6
1798,0,15,1,3,933618,0,4,2,0,1,1,1,1,1,4,0,1,1,1,1,3,2,2,0,1,1,0,7
1799,1,20,1,12,800369,0,1,1,0,1,0,0,1,1,0,5,1,0,1,0,2,4,4,0,1,1,1,9
1800,0,20,1,22,889527,0,4,7,1,0,0,0,0,0,4,2,1,1,0,0,3,2,2,1,3,1,1,6
1801,1,13,0,3,764886,1,3,4,1,1,1,0,1,1,5,1,1,1,1,0,3,4,2,1,2,0,1,9
1802,1,18,0,25,414306,0,3,2,1,1,1,0,0,1,1,0,0,1,0,0,3,3,4,0,2,0,1,9
1803,0,17,1,6,935488,1,4,3,0,1,1,1,0,0,1,4,0,0,0,0,2,3,1,1,4,0,0,3
1804,0,18,1,7,547054,0,1,6,1,1,1,1,0,1,2,1,1,1,1,2,3,5,4,1,3,0,1,9
1805,1,19,0,18,474829,0,1,3,1,1,1,1,1,1,0,2,0,1,0,2,2,3,4,0,1,1,0,8
1806,1,21,0,20,593920,1,1,2,1,0,1,1,1,0,2,1,1,0,1,2,3,5,1,0,4,1,0,6
1807,0,17,0,31,650941,0,1,5,1,0,1,0,1,1,5,4,0,0,1,0,2,2,4,1,2,0,0,8
1808,0,21,0,20,661142,1,3,5,0,0,0,1,1,1,3,0,1,1,1,2,3,1,4,1,1,1,0,8
1809,0,14,1,11,946445,1,1,4,1,0,0,1,1,0,5,3,1,0,0,0,3,5,1,0,4,0,1,4
1810,0,21,0,1,896821,0,4,6,0,1,0,1,1,0,4,3,1,1,1,1,2,1,3,1,1,1,0,5
1811,0,19,0,14,218354,0,1,4,1,0,0,0,1,0,1,5,0,1,1,1,3,3,3,0,2,1,1,6
1812,1,16,0,2,196456,1,4,5,1,0,1,0,0,0,5,0,0,1,0,1,3,5,2,1,3,0,1,6
1813,1,21,0,32,683622,0,4,2,0,0,1,0,0,0,1,5,1,0,1,2,2,3,2,0,4,1,0,4
1814,0,17,0,26,738955,1,1,2,1,0,1,1,0,1,4,0,1,1,1,0,3,3,4,1,3,0,1,10
1815,0,21,1,33,165997,1,2,1,0,1,1,1,1,1,5,4,1,1,0,0,3,5,2,0,2,1,1,9
1816,1,16,0,5,956894,1,2,6,1,1,1,1,0,1,1,1,1,0,0,2,2,4,4,1,3,0,1,7
1817,1,17,1,18,626351,1,2,1,1,0,1,0,1,0,3,5,0,1,0,1,3,4,1,1,1,0,1,5
1818,1,18,0,19,512500,1,3,4,0,0,1,1,1,0,3,3,1,0,0,1,3,2,4,1,2,1,0,6
1819,0,15,1,7,651354,0,1,3,1,0,0,1,1,0,3,0,0,0,0,0,2,5,1,1,3,0,1,5
1820,0,19,0,8,112299,0,4,4,1,1,1,1,0,1,1,1,1,0,1,2,3,2,4,0,1,1,1,7
1821,1,21,0,29,892128,1,4,1,0,0,1,1,1,0,0,3,0,1,1,1,2,5,3,1,1,0,1,5
1822,1,14,0,6,681670,0,1,4,0,1,0,1,1,1,5,4,1,0,1,0,2,5,4,1,2,0,0,7
1823,1,20,1,14,815215,0,2,7,0,0,1,0,0,0,2,1,0,1,0,0,3,1,4,1,1,1,0,6
1824,1,21,0,28,126584,0,4,3,0,1,0,1,0,0,3,4,1,0,0,1,2,1,1,0,4,1,0,3
1825,1,16,0,20,734110,1,4,4,0,0,1,0,0,0,1,3,0,1,1,2,2,4,4,1,4,1,0,5
1826,0,15,0,8,238807,1,1,2,1,1,1,1,1,0,1,3,0,0,0,2,2,3,1,1,1,0,0,4
1827,0,18,1,9,903985,1,4,3,0,1,1,1,1,0,3,5,1,0,0,2,3,5,3,0,4,1,1,4
1828,0,20,1,22,427148,1,3,7,0,1,0,1,0,1,0,3,1,1,1,1,3,5,4,0,3,0,0,8
1829,0,17,1,30,360836,0,4,5,0,1,0,1,0,0,3,5,0,1,1,1,2,1,2,1,1,1,0,5
1830,0,17,1,18,624992,1,1,6,1,1,1,0,1,1,0,3,1,0,1,0,2,2,2,0,3,1,0,10
1831,0,20,0,21,169995,1,1,6,1,0,1,1,0,0,5,5,0,0,0,1,2,3,1,1,3,0,1,4
1832,1,19,0,29,579924,1,4,1,1,1,1,0,1,0,3,5,1,0,0,2,2,2,3,0,3,0,0,6
1833,0,17,0,8,388123,1,3,3,0,1,1,0,1,1,0,1,0,0,1,1,3,5,3,1,3,1,0,7
1834,0,16,0,31,768808,1,4,5,0,0,0,0,0,0,0,4,1,1,1,1,2,4,3,1,4,1,1,6
1835,1,15,1,30,254937,1,3,1,1,0,0,1,0,0,3,5,0,1,0,1,3,2,1,0,3,1,0,6
1836,1,16,0,7,853337,0,1,1,1,0,0,1,0,1,2,4,1,0,1,0,3,1,4,1,2,0,0,8
1837,1,15,0,13,958558,1,1,5,1,1,1,0,0,1,2,0,1,0,0,2,3,5,1,0,3,1,0,9
1838,1,20,0,1,474219,0,2,3,0,1,1,0,0,1,5,2,1,1,1,0,2,2,2,1,4,0,0,7
1839,0,21,0,12,262380,1,2,4,0,0,1,0,1,0,4,1,0,1,0,2,2,1,4,0,2,0,0,5
1840,0,18,0,11,867820,0,2,6,1,0,0,0,1,0,1,5,0,1,0,1,2,2,3,0,3,0,1,4
1841,1,21,0,14,189847,0,4,7,0,0,1,0,0,0,1,4,0,0,1,2,2,4,4,0,3,1,0,5
1842,1,20,0,10,993511,0,1,2,1,1,0,1,0,1,2,0,0,1,1,1,3,5,1,1,1,1,1,7
1843,0,18,0,32,253992,0,1,6,0,1,1,1,0,0,3,4,0,0,0,2,2,4,2,1,2,0,0,4
1844,1,17,0,24,313107,1,3,5,0,1,0,0,0,1,4,3,0,1,1,2,3,4,4,0,1,1,1,7
1845,0,16,0,11,155826,0,4,7,0,1,0,1,0,0,5,0,0,1,1,1,3,5,2,0,1,1,0,5
1846,1,15,0,15,142959,1,1,5,0,0,1,0,1,0,4,5,1,1,0,1,3,1,1,0,1,0,1,5
1847,0,14,0,21,682745,1,4,7,1,1,0,0,1,0,2,4,0,1,1,1,3,5,1,1,3,1,0,6
1848,0,15,0,2,140021,0,4,4,1,0,0,1,0,0,2,0,1,1,1,2,3,1,2,1,4,1,0,6
1849,0,16,0,14,952028,1,3,5,1,1,1,1,0,1,4,4,1,1,1,2,2,3,2,0,1,0,1,8
1850,0,20,0,26,757271,0,3,5,0,1,1,0,1,0,1,5,1,0,0,1,2,3,2,0,3,0,1,6
1851,1,18,0,4,304984,0,4,4,1,0,1,1,1,1,1,0,0,1,1,0,2,3,3,0,3,0,0,7
1852,0,16,1,1,641287,1,1,5,1,1,0,0,1,1,3,0,0,1,0,0,2,2,2,1,2,1,0,9
1853,0,19,0,8,884673,1,1,2,0,0,0,1,1,0,5,5,1,0,1,2,3,2,1,1,4,0,1,3
